number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1017,1373,2712,3524,6289,7647,6737,8212,FaZe Clan,Vitality,0,1,3,2,4000,4000,4300,4750,3300,3350,pistol,pistol,78473,9,Vitality,2,0,ef5428fc5dae1544
2,6737,8212,8017,10029,11665,14322,12113,14890,FaZe Clan,Vitality,0,2,3,2,11100,18700,1500,18150,700,17150,eco,semi,76422,9,Vitality,2,0,ef5428fc5dae1544
3,12113,14890,13393,16774,17952,22360,18400,22894,FaZe Clan,Vitality,0,3,3,2,23000,20500,24650,21450,22650,11200,full,full,93432,1,Vitality,2,0,ef5428fc5dae1544
4,18400,22894,19680,24759,22554,28255,23002,28796,FaZe Clan,Vitality,1,3,3,2,15750,28000,16900,25600,7950,16600,semi,full,67053,8,FaZe Clan,3,0,ef5428fc5dae1544
5,23002,28796,24282,30649,28546,35888,28994,36418,FaZe Clan,Vitality,2,3,3,2,25850,19000,28000,18350,16750,17550,full,force-buy,88704,8,FaZe Clan,3,0,ef5428fc5dae1544
6,28994,36418,30274,38244,35289,44331,35737,44942,FaZe Clan,Vitality,3,3,3,2,27150,11250,29250,2000,8200,1400,full,eco,98973,7,FaZe Clan,3,0,ef5428fc5dae1544
7,35737,44942,37017,46850,42079,53236,42527,53779,FaZe Clan,Vitality,4,3,3,2,37750,25150,32700,24900,10950,23900,full,full,103739,8,FaZe Clan,3,0,ef5428fc5dae1544
8,42527,53779,43807,55618,46865,59319,47313,59924,FaZe Clan,Vitality,5,3,3,2,43950,16350,31450,6650,14200,6650,full,semi,69292,8,FaZe Clan,3,0,ef5428fc5dae1544
9,49323,62532,50603,64281,56948,71920,57396,72472,FaZe Clan,Vitality,6,3,3,2,47100,26700,32550,25200,4750,24500,full,full,117422,8,FaZe Clan,3,0,ef5428fc5dae1544
10,57396,72472,58676,74298,62308,78744,62756,79308,FaZe Clan,Vitality,7,3,3,2,58900,19800,31750,12700,14700,12500,full,semi,78448,7,FaZe Clan,3,0,ef5428fc5dae1544
11,64740,82136,66020,83991,74111,93657,74559,94186,FaZe Clan,Vitality,7,4,3,2,61650,28500,32150,25500,20400,24700,full,full,144101,9,Vitality,2,0,ef5428fc5dae1544
12,74559,94186,75839,96077,81389,102900,84877,106829,FaZe Clan,Vitality,8,4,3,2,49450,21850,32450,26750,32950,20000,full,full,108992,7,FaZe Clan,3,0,ef5428fc5dae1544
13,84877,106829,86573,109039,92820,116156,93268,116665,FaZe Clan,Vitality,9,4,2,3,4000,4000,4900,5200,3400,3400,pistol,pistol,116659,1,FaZe Clan,2,0,ef5428fc5dae1544
14,93268,116665,94548,118465,101013,126155,101461,126700,FaZe Clan,Vitality,10,4,2,3,19600,10400,20850,11950,18550,10200,full,force-buy,118698,9,FaZe Clan,2,0,ef5428fc5dae1544
15,101461,126700,102741,128507,109548,136628,109996,137163,FaZe Clan,Vitality,11,4,2,3,19100,14300,21150,4500,16450,4500,full,eco,124176,9,FaZe Clan,2,0,ef5428fc5dae1544
16,112253,140306,113533,142084,120305,150432,120753,150990,FaZe Clan,Vitality,11,5,2,3,20700,25500,22850,26150,17650,25150,full,full,126653,7,Vitality,3,0,ef5428fc5dae1544
17,123626,154816,124906,156550,130199,162872,130647,163402,FaZe Clan,Vitality,11,6,2,3,13650,19350,7000,27500,2000,11750,semi,full,100762,7,Vitality,3,0,ef5428fc5dae1544
18,130647,163402,131927,165257,138302,172933,138750,173481,FaZe Clan,Vitality,11,7,2,3,25650,26900,23900,27950,22700,22550,full,full,119211,8,Vitality,3,0,ef5428fc5dae1544
19,138750,173481,140030,175320,146629,183431,147077,183980,FaZe Clan,Vitality,12,7,2,3,15550,21900,8300,29450,7700,13150,semi,full,124451,1,FaZe Clan,2,0,ef5428fc5dae1544
20,147077,183980,148357,185894,156386,195526,156386,195526,FaZe Clan,Vitality,13,7,2,3,30550,10650,28350,21300,14350,15800,full,force-buy,144414,9,FaZe Clan,2,0,ef5428fc5dae1544
