number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1017,1321,2712,3620,7274,8951,7722,9508,HEROIC,Team Spirit,0,1,3,2,4000,4000,4200,4550,3400,3500,pistol,pistol,95239,9,Team Spirit,2,0,823e1b1ec1f8acde
2,7722,9508,9002,11576,11500,14792,11948,15378,HEROIC,Team Spirit,0,2,3,2,10700,18550,10250,19050,10050,17400,force-buy,semi,65956,9,Team Spirit,2,0,823e1b1ec1f8acde
3,11948,15378,13228,17203,19979,25214,20427,25737,HEROIC,Team Spirit,0,3,3,2,12650,18900,1300,21000,500,5000,eco,full,122775,1,Team Spirit,2,0,823e1b1ec1f8acde
4,20427,25737,21707,27654,27361,34657,27809,35195,HEROIC,Team Spirit,1,3,3,2,27550,33500,27300,24400,24000,17250,full,full,111341,8,HEROIC,3,0,823e1b1ec1f8acde
5,30046,38247,31326,40045,35495,45132,35943,45675,HEROIC,Team Spirit,2,3,3,2,21100,23850,28400,22150,13450,21450,full,full,85940,7,HEROIC,3,0,823e1b1ec1f8acde
6,35943,45675,37223,47545,42488,54003,42936,54518,HEROIC,Team Spirit,3,3,3,2,26650,16200,28700,20450,23850,13900,full,full,103952,7,HEROIC,3,0,823e1b1ec1f8acde
7,42936,54518,44216,56391,49520,62821,49968,63343,HEROIC,Team Spirit,3,4,3,2,21700,18500,27050,17300,16250,17000,full,force-buy,103640,1,Team Spirit,2,0,823e1b1ec1f8acde
8,52646,66964,53926,68715,60908,76859,61356,77386,HEROIC,Team Spirit,3,5,3,2,14250,20500,18800,20800,13500,19400,force-buy,full,123511,1,Team Spirit,2,0,823e1b1ec1f8acde
9,61356,77386,62636,79321,68205,85890,68653,86437,HEROIC,Team Spirit,3,6,3,2,12050,20100,9350,19400,4150,18700,semi,semi,106149,9,Team Spirit,2,0,823e1b1ec1f8acde
10,71179,89863,72459,91775,79578,100150,80026,100680,HEROIC,Team Spirit,3,7,3,2,20200,20350,20800,24300,19500,8200,force-buy,full,128404,1,Team Spirit,2,0,823e1b1ec1f8acde
11,80026,100680,81306,102525,86389,108664,86837,109220,HEROIC,Team Spirit,4,7,3,2,16400,31150,10550,25600,6350,16700,semi,full,99658,8,HEROIC,3,0,823e1b1ec1f8acde
12,88843,112078,90123,113988,96737,121888,100225,125794,HEROIC,Team Spirit,5,7,3,2,27800,21450,31050,21950,17050,21150,full,full,122450,8,HEROIC,3,0,823e1b1ec1f8acde
13,100225,125794,101921,128203,107401,134458,107849,134976,HEROIC,Team Spirit,5,8,2,3,4000,4000,4350,4450,3350,3450,pistol,pistol,108146,8,Team Spirit,3,0,823e1b1ec1f8acde
14,107849,134976,109129,136845,113470,142056,113918,142587,HEROIC,Team Spirit,5,9,2,3,11350,18300,10650,18200,10650,16800,force-buy,semi,88374,7,Team Spirit,3,0,823e1b1ec1f8acde
15,113918,142587,115198,144531,120248,150812,120696,151389,HEROIC,Team Spirit,5,10,2,3,17200,21700,18700,24300,16800,16050,force-buy,full,102666,7,Team Spirit,3,0,823e1b1ec1f8acde
16,123008,154587,124288,156506,129207,162445,129655,162986,HEROIC,Team Spirit,6,10,2,3,19100,25550,19450,27800,18450,14500,force-buy,full,98085,9,HEROIC,2,0,823e1b1ec1f8acde
17,129655,162986,130935,164909,136677,171682,137125,172245,HEROIC,Team Spirit,7,10,2,3,19000,18350,24500,16800,8900,16200,full,semi,108545,9,HEROIC,2,0,823e1b1ec1f8acde
18,137125,172245,138405,174103,139919,175985,140367,176586,HEROIC,Team Spirit,8,10,2,3,28150,12550,25900,1800,16300,1000,full,eco,46683,9,HEROIC,2,0,823e1b1ec1f8acde
19,140367,176586,141647,178601,147857,186146,148305,186707,HEROIC,Team Spirit,8,11,2,3,29600,23850,27950,24600,9250,23400,full,full,119330,8,Team Spirit,3,0,823e1b1ec1f8acde
20,148305,186707,149585,188592,154868,194987,155316,195524,HEROIC,Team Spirit,9,11,2,3,27450,18300,24300,27750,23100,10950,full,full,103353,1,HEROIC,2,0,823e1b1ec1f8acde
21,158449,199754,159729,201638,167562,210923,168010,211490,HEROIC,Team Spirit,9,12,2,3,23150,17250,27250,21750,13250,14650,full,semi,139414,7,Team Spirit,3,0,823e1b1ec1f8acde
22,168010,211490,169290,213501,175880,221261,176328,221834,HEROIC,Team Spirit,10,12,2,3,20500,22500,21050,29700,20150,12200,full,full,121964,1,HEROIC,2,0,823e1b1ec1f8acde
23,176328,221834,177608,223893,182132,229491,182580,230032,HEROIC,Team Spirit,11,12,2,3,19150,17900,25100,26300,12900,15050,full,full,95576,1,HEROIC,2,0,823e1b1ec1f8acde
24,182580,230032,183861,231734,190986,239586,194474,243193,HEROIC,Team Spirit,12,12,2,3,25250,12750,28050,17400,19150,12450,full,force-buy,119255,9,HEROIC,2,0,823e1b1ec1f8acde
25,194474,243193,196170,245563,203330,253999,203778,254530,HEROIC,Team Spirit,12,13,2,3,50000,50000,25300,28500,24600,27500,full,full,134883,8,Team Spirit,3,1,823e1b1ec1f8acde
26,206108,257694,207388,259587,213151,266508,213599,267052,HEROIC,Team Spirit,12,14,2,3,35800,40050,25200,29750,24500,19400,full,full,110018,8,Team Spirit,3,1,823e1b1ec1f8acde
27,213599,267052,214879,269130,219182,274552,222670,278464,HEROIC,Team Spirit,13,14,2,3,24200,38400,24500,30600,23900,22750,full,full,93616,9,HEROIC,2,1,823e1b1ec1f8acde
28,222670,278464,224366,280905,230516,288306,230964,288895,HEROIC,Team Spirit,13,15,3,2,50000,50000,28850,24900,27850,24600,full,full,122850,1,Team Spirit,2,1,823e1b1ec1f8acde
29,230964,288895,232244,290746,238573,298449,239021,298987,HEROIC,Team Spirit,14,15,3,2,32250,44400,29500,27850,21850,15850,full,full,119255,8,HEROIC,3,1,823e1b1ec1f8acde
30,241118,301893,242398,303705,247095,309526,247095,309526,HEROIC,Team Spirit,14,16,3,2,15100,26950,31650,27050,20450,26850,full,full,95277,9,Team Spirit,2,1,823e1b1ec1f8acde
