frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
8869,7200,1,3,3,0,76561198053126645,NertZ,0,0,823e1b1ec1f8acde
14754,11467,2,5,3,0,76561198799340122," degster",0,0,823e1b1ec1f8acde
20574,15958,3,3,3,0,76561198053126645,NertZ,1,1,823e1b1ec1f8acde
34344,27089,4,3,2,0,76561199063238565,magixx,0,0,823e1b1ec1f8acde
44403,34856,5,2,2,0,76561198386265483,donk,1,1,823e1b1ec1f8acde
44425,34878,5,1,3,1,76561197996678278,TeSeS,1,0,823e1b1ec1f8acde
52126,40843,6,2,2,0,76561198995880877,zont1x,0,0,823e1b1ec1f8acde
61701,48521,7,2,3,0,76561198160709585,sjuush,1,2,823e1b1ec1f8acde
61843,48641,7,1,2,1,76561198995880877,zont1x,0,0,823e1b1ec1f8acde
74509,58827,8,2,3,0,76561198799340122," degster",1,2,823e1b1ec1f8acde
74537,58855,8,1,2,1,76561198995880877,zont1x,0,0,823e1b1ec1f8acde
82239,65017,9,4,3,0,76561198053126645,NertZ,0,0,823e1b1ec1f8acde
96686,76498,10,3,3,0,76561198799340122," degster",1,1,823e1b1ec1f8acde
107935,85742,11,5,2,0,76561198045898864,chopper,0,0,823e1b1ec1f8acde
121529,96425,12,3,2,0,76561198995880877,zont1x,0,1,823e1b1ec1f8acde
132059,105241,13,2,2,0,76561198053126645,NertZ,0,1,823e1b1ec1f8acde
133137,106211,13,1,3,1,76561199063238565,magixx,1,1,823e1b1ec1f8acde
140666,112234,14,2,2,0,76561198160709585,sjuush,0,0,823e1b1ec1f8acde
150168,119711,15,3,2,0,76561198057282432,kyxsan,0,0,823e1b1ec1f8acde
162157,128950,16,4,3,0,76561198081484775,sh1ro,0,0,823e1b1ec1f8acde
169556,134769,17,2,3,0,76561198995880877,zont1x,0,0,823e1b1ec1f8acde
175667,139633,18,4,3,0,76561198386265483,donk,0,0,823e1b1ec1f8acde
185960,147706,19,4,2,0,76561198160709585,sjuush,0,0,823e1b1ec1f8acde
192783,152939,20,3,3,0,76561199063238565,magixx,1,0,823e1b1ec1f8acde
209679,166548,21,4,2,0,76561198053126645,NertZ,0,0,823e1b1ec1f8acde
229119,181809,23,4,3,0,76561199063238565,magixx,1,1,823e1b1ec1f8acde
239387,190779,24,5,3,0,76561199063238565,magixx,0,1,823e1b1ec1f8acde
248719,198689,25,3,2,0,76561198160709585,sjuush,0,1,823e1b1ec1f8acde
266383,213042,26,3,2,0,76561198160709585,sjuush,0,1,823e1b1ec1f8acde
274388,219038,27,2,3,0,76561198386265483,donk,0,1,823e1b1ec1f8acde
274488,219127,27,1,2,1,76561198057282432,kyxsan,0,1,823e1b1ec1f8acde
284460,227165,28,3,3,0,76561198799340122," degster",1,0,823e1b1ec1f8acde
296344,236685,29,3,2,0,76561198045898864,chopper,0,0,823e1b1ec1f8acde
309428,247012,30,3,3,0,76561198799340122," degster",0,0,823e1b1ec1f8acde
