frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
8217,6606,1,2,3,0,76561197989430253," karrigan",0,0,a9a03854402ccebc
16251,12996,2,4,3,0,76561198068422762,frozen,0,0,a9a03854402ccebc
33332,26691,4,4,2,0,76561197981849043,stanislaw,0,1,a9a03854402ccebc
43363,34747,5,2,3,0,76561197991272318,ropz,0,2,a9a03854402ccebc
43439,34816,5,1,2,1,76561197975129851,Sonic,0,0,a9a03854402ccebc
64197,51564,7,5,2,0,76561198408199043,phzy,0,0,a9a03854402ccebc
74779,60051,8,2,3,0,76561198068422762,frozen,0,0,a9a03854402ccebc
83498,67124,9,5,2,0,76561197975129851,Sonic,0,0,a9a03854402ccebc
94098,75211,10,5,2,0,76561197975129851,Sonic,0,0,a9a03854402ccebc
99310,79152,11,5,2,0,76561197981849043,stanislaw,0,0,a9a03854402ccebc
106059,84307,12,3,3,0,76561197991272318,ropz,0,1,a9a03854402ccebc
119101,95370,13,3,3,0,76561198342718168,susp,0,1,a9a03854402ccebc
138409,111245,15,5,3,0,76561198184153575,JBa,0,1,a9a03854402ccebc
148457,119292,16,4,2,0,76561197997351207,rain,1,1,a9a03854402ccebc
163152,131010,17,3,3,0,76561198408199043,phzy,0,0,a9a03854402ccebc
170671,136895,18,3,3,0,76561198342718168,susp,0,0,a9a03854402ccebc
185556,148590,19,2,3,0,76561197975129851,Sonic,0,0,a9a03854402ccebc
191923,153556,20,2,2,0,76561197997351207,rain,0,0,a9a03854402ccebc
201569,161452,21,4,2,0,76561197991272318,ropz,0,1,a9a03854402ccebc
213133,170779,22,3,3,0,76561198184153575,JBa,0,0,a9a03854402ccebc
218844,175090,23,4,3,0,76561198184153575,JBa,0,0,a9a03854402ccebc
