name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
dycha,76561198041416993,35,Team B,13,6,17,6,46,0.764706,72.727272,79.636360,0.590909,0.772727,1.818182,0,-1,0,0,0,0,1,0,1752,321,40,8,8,11,4,6,5,3,1,1,1,3,5,10,3,5,1,4,4,4,0,1,5,4,0,0,0,0.973321,0.785044,CSGO-WT46Z-w5t3O-Rt8KD-ijpn7-WsdqA,4,0,ec084c64c577b027
kRaSnaL,76561198296417934,35,Team B,13,8,18,9,69,0.722222,68.181816,83.272728,0.590909,0.818182,3.500000,2,-1,0,0,0,0,0,0,1832,308,77,9,9,12,5,7,4,2,0,0,0,5,7,12,5,7,3,3,5,3,0,0,7,3,0,0,0,0.936610,0.721502,CSGO-YjHoL-pYePb-2iQor-ieCy9-3ZywQ,3,0,ec084c64c577b027
kauez,76561198385657675,49,Team A,21,6,15,8,38,1.400000,86.363640,90.909088,0.954545,0.681818,7.636364,2,-1,0,0,0,1,0,0,2000,404,168,9,9,12,5,7,4,2,0,0,0,5,7,12,5,7,4,2,6,1,0,0,7,4,2,0,0,1.471689,1.321410,CSGO-CUqL5-6bLpJ-bVHm5-wyEOd-2pFKO,0,0,ec084c64c577b027
KEi,76561198081687729,30,Team B,10,5,19,4,40,0.526316,68.181816,75.227272,0.454545,0.863636,6.863636,1,-1,0,0,0,0,1,0,1655,370,151,9,9,12,5,7,5,3,1,1,1,4,6,11,4,6,2,2,1,5,0,1,8,1,0,0,0,0.755193,0.517663,CSGO-nCfX7-54ue9-aC5eV-6Womf-Q6izO,1,0,ec084c64c577b027
lux,76561198074017668,40,Team A,17,9,13,8,47,1.307692,72.727272,97.454544,0.772727,0.590909,11.090909,0,-1,0,0,0,0,0,0,2144,298,244,9,9,12,5,7,4,2,0,0,0,5,7,12,5,7,4,3,0,1,0,1,7,5,0,0,0,1.297968,1.112019,CSGO-RxkTV-foVv4-6jAkG-6qXpf-3kYbD,4,0,ec084c64c577b027
biguzera,76561198015308884,37,Team A,12,11,15,8,66,0.800000,90.909096,90.818184,0.545455,0.681818,8.090909,0,-1,0,0,0,0,0,0,1998,296,178,7,7,10,3,5,4,2,0,0,0,3,5,10,3,5,1,2,2,8,0,2,10,1,0,0,0,1.173630,0.742317,CSGO-w45mz-sbSjJ-WhpNt-vHSZz-mGeFO,1,0,ec084c64c577b027
hades,76561198050922008,42,Team B,15,3,15,6,40,1.000000,63.636364,50.772728,0.681818,0.681818,1.181818,3,-1,0,0,0,3,0,0,1117,178,26,11,11,14,7,9,6,4,2,2,2,5,7,12,5,7,1,0,3,4,0,0,7,1,2,0,0,0.928030,1.014448,CSGO-xPMef-w2qQE-F6EYd-MK6Vr-bFPYE,2,0,ec084c64c577b027
nqz,76561198350342505,61,Team A,24,4,10,4,16,2.400000,72.727272,96.090912,1.090909,0.454545,9.545455,7,-1,0,0,0,3,0,0,2114,264,210,9,9,12,5,7,6,4,2,2,2,3,5,10,3,5,2,0,8,4,0,0,4,1,3,1,1,1.618646,2.043081,CSGO-n9ZRA-FfETw-GFSp5-epDPa-pbywQ,2,0,ec084c64c577b027
DemQQ,76561198126171426,36,Team B,16,3,17,10,62,0.941176,63.636364,68.909088,0.727273,0.772727,5.863636,3,-1,0,0,0,0,0,0,1516,299,129,10,10,13,6,8,4,2,0,0,0,6,8,13,6,8,2,4,3,3,0,0,6,2,2,0,0,0.976909,1.004441,CSGO-nCfX7-54ue9-aC5eV-6Womf-Q6izO,0,0,ec084c64c577b027
snow,76561198377335846,37,Team A,12,6,14,5,41,0.857143,81.818184,58.000000,0.545455,0.636364,2.090909,4,-1,0,0,0,2,1,0,1276,228,46,6,6,9,2,4,4,2,0,0,0,2,4,9,2,4,2,2,2,5,0,0,3,3,1,0,0,1.003829,0.911325,CSGO-a7v6E-GC3GN-JfUQj-KqSLV-7T8SA,3,0,ec084c64c577b027
