name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
insani,76561198061423730,26,Team A,10,2,14,5,50,0.714286,70.000000,61.849998,0.500000,0.700000,4.050000,1,-1,0,0,0,0,0,0,1237,336,81,4,8,6,3,3,4,1,1,1,1,0,7,5,2,2,1,6,4,4,0,3,4,1,0,1,0,0.839468,0.866126,CSGO-YQubh-aBy8q-VLf28-7xtLi-mRFuA,1,0,cd2645f85a9d982a
NEKiZ,76561198036884160,34,Team B,9,6,15,4,44,0.600000,60.000004,68.099998,0.450000,0.750000,2.450000,3,-1,0,0,0,1,0,0,1362,148,49,3,7,5,2,2,3,0,0,0,0,0,7,5,2,2,1,1,3,3,0,0,4,1,1,0,0,0.736531,0.696449,CSGO-BxYA4-u8xrB-voGTj-t6Jyr-ruWPA,1,0,cd2645f85a9d982a
saadzin,76561198100494962,29,Team B,7,8,13,5,71,0.538462,65.000000,46.299999,0.350000,0.650000,1.500000,2,-1,0,0,0,3,1,0,926,107,30,7,11,9,6,6,3,0,0,0,0,4,11,9,6,6,2,1,0,4,0,1,5,1,0,0,0,0.680090,0.607675,CSGO-nED4v-HGrWm-fDnWR-23jSa-KnKjC,3,0,cd2645f85a9d982a
b4rtiN,76561198130084582,38,Team B,13,3,14,6,46,0.928571,70.000000,62.950001,0.650000,0.700000,1.700000,1,-1,0,0,0,2,0,0,1259,177,34,4,8,6,3,3,3,0,0,0,0,1,8,6,3,3,2,4,1,4,0,2,7,3,0,0,0,0.977620,0.875438,CSGO-7CA2T-rGEM5-kvA6s-6bAtd-OnMHA,0,0,cd2645f85a9d982a
exit,76561198010496342,48,Team A,17,4,11,6,35,1.545455,85.000000,77.900002,0.850000,0.550000,7.300000,2,-1,0,0,0,4,0,0,1558,322,146,5,9,7,4,4,3,0,0,0,0,2,9,7,4,4,2,1,4,3,0,0,7,2,2,0,0,1.392743,1.310231,CSGO-57yZh-xpkao-fUbOx-fO6L4-9DmDA,2,0,cd2645f85a9d982a
saffee,76561197985565685,33,Team A,11,2,13,5,45,0.846154,65.000000,69.449997,0.550000,0.650000,0.800000,2,-1,0,0,0,3,0,0,1389,86,16,7,11,9,6,6,3,0,0,0,0,4,11,9,6,6,1,2,0,2,0,1,4,1,0,0,1,0.897150,1.064806,CSGO-XvQtE-YZF5M-98uXV-7nWbf-ZbJaA,3,0,cd2645f85a9d982a
drop,76561198388056582,27,Team A,12,6,15,6,50,0.800000,65.000000,64.900002,0.600000,0.750000,6.600000,1,-1,0,0,0,0,0,0,1298,201,132,5,9,7,4,4,3,0,0,0,0,2,9,7,4,4,1,2,2,3,0,0,2,2,2,0,0,0.892442,0.937786,CSGO-DpnMp-K2srv-Ojyyo-jhBzr-ojbcP,4,0,cd2645f85a9d982a
dumau,76561198194325317,53,Team B,19,2,9,9,47,2.111111,80.000000,106.099998,0.950000,0.450000,5.100000,5,-1,0,0,0,2,2,0,2122,311,102,6,10,8,5,5,5,2,2,2,2,1,8,6,3,3,4,1,3,1,0,0,7,3,2,0,0,1.576245,1.504569,CSGO-oqAdV-cU5G6-3em7p-SHh4S-MDr7C,2,0,cd2645f85a9d982a
Lucaozy,76561198157388473,33,Team A,14,5,14,5,35,1.000000,80.000000,84.099998,0.700000,0.700000,3.000000,1,-1,0,0,0,0,0,0,1682,286,60,5,9,7,4,4,3,0,0,0,0,2,9,7,4,4,3,1,3,3,0,0,5,3,1,0,0,1.171479,1.004222,CSGO-MetOz-QYCSO-6uOXY-Bc46P-A4BYN,0,0,cd2645f85a9d982a
latto,76561198850020186,45,Team B,19,2,13,9,47,1.461538,70.000000,94.949997,0.950000,0.650000,8.000000,2,-1,0,0,0,1,0,0,1899,354,160,3,7,5,2,2,3,0,0,0,0,0,7,5,2,2,3,1,7,3,0,0,6,5,1,0,0,1.360985,1.311995,CSGO-74q7o-bvpfG-mvA6s-6bAtd-OnMHA,4,0,cd2645f85a9d982a
