name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
saadzin,76561198100494962,33,Team A,13,0,10,5,38,1.300000,78.947372,64.052635,0.684211,0.526316,0.631579,2,-1,0,0,0,2,0,0,1217,37,12,7,8,12,10,7,3,4,2,2,2,4,4,10,8,5,1,1,2,4,0,0,3,5,0,0,0,1.153646,1.111707,CSGO-nED4v-HGrWm-fDnWR-23jSa-KnKjC,0,0,6e4986c5e55c72c2
hades,76561198050922008,31,Team B,13,5,14,2,15,0.928571,84.210526,77.789474,0.684211,0.736842,0.421053,1,-1,0,0,0,0,0,0,1478,96,8,5,6,10,8,5,1,2,0,0,0,4,4,10,8,5,2,1,0,5,0,1,5,4,0,0,0,1.150053,0.908998,CSGO-xPMef-w2qQE-F6EYd-MK6Vr-bFPYE,2,0,6e4986c5e55c72c2
latto,76561198850020186,25,Team A,10,4,11,9,90,0.909091,78.947372,70.210526,0.526316,0.578947,1.421053,1,-1,0,0,0,0,0,0,1334,223,27,2,3,7,5,2,1,2,0,0,0,1,1,7,5,2,1,0,1,3,0,0,6,2,0,0,0,1.029804,0.845153,CSGO-74q7o-bvpfG-mvA6s-6bAtd-OnMHA,4,0,6e4986c5e55c72c2
kRaSnaL,76561198296417934,32,Team B,11,5,11,7,63,1.000000,63.157890,76.263161,0.578947,0.578947,4.210526,1,-1,0,0,0,2,0,0,1449,302,80,5,6,10,8,5,1,2,0,0,0,4,4,10,8,5,1,1,5,1,0,0,6,1,1,0,0,0.984644,0.950186,CSGO-nCfX7-54ue9-aC5eV-6Womf-Q6izO,0,0,6e4986c5e55c72c2
b4rtiN,76561198130084582,25,Team A,9,3,7,8,88,1.285714,84.210526,57.157894,0.473684,0.368421,1.789474,2,-1,0,0,0,0,1,0,1086,132,34,5,6,10,8,5,2,3,1,1,1,3,3,9,7,4,3,2,0,0,0,0,4,1,1,0,0,1.087911,1.034418,CSGO-7CA2T-rGEM5-kvA6s-6bAtd-OnMHA,3,0,6e4986c5e55c72c2
dumau,76561198194325317,55,Team A,22,3,14,10,45,1.571429,63.157890,120.947365,1.157895,0.736842,9.105263,7,-1,0,0,0,3,0,0,2298,322,173,2,3,7,5,2,1,2,0,0,0,1,1,7,5,2,6,0,4,3,0,0,2,5,2,1,0,1.533409,1.701645,CSGO-4BMcZ-aSSjs-aSfGq-PXMRZ-wHH8D,2,0,6e4986c5e55c72c2
DemQQ,76561198126171426,42,Team B,15,2,13,9,60,1.153846,73.684212,78.894737,0.789474,0.684211,0.210526,4,-1,0,0,0,2,0,0,1499,187,4,4,5,9,7,4,1,2,0,0,0,3,3,9,7,4,0,3,5,3,0,1,4,4,1,0,0,1.180048,1.131579,CSGO-nCfX7-54ue9-aC5eV-6Womf-Q6izO,4,0,6e4986c5e55c72c2
NEKiZ,76561198036884160,32,Team A,13,3,13,5,38,1.000000,63.157890,73.578949,0.684211,0.684211,1.421053,1,-1,0,0,0,1,0,0,1398,198,27,2,3,7,5,2,1,2,0,0,0,1,1,7,5,2,2,3,4,2,0,0,6,2,1,0,0,1.000455,0.982573,CSGO-BxYA4-u8xrB-voGTj-t6Jyr-ruWPA,1,0,6e4986c5e55c72c2
KEi,76561198081687729,29,Team B,11,6,15,6,54,0.733333,68.421051,65.578949,0.578947,0.789474,0.000000,0,-1,0,0,0,0,0,0,1246,178,0,4,5,9,7,4,1,2,0,0,0,3,3,9,7,4,2,3,4,1,0,0,5,3,0,0,0,0.881929,0.747477,CSGO-p9W5D-jAzka-fcbNR-UmsKJ-edK5O,1,0,6e4986c5e55c72c2
dycha,76561198041416993,17,Team B,5,1,14,3,60,0.357143,73.684212,34.789474,0.263158,0.736842,5.578948,0,-1,0,0,0,1,0,0,661,84,106,3,4,8,6,3,1,2,0,0,0,2,2,8,6,3,1,5,0,7,0,2,3,1,0,0,0,0.550706,0.465621,CSGO-WT46Z-w5t3O-Rt8KD-ijpn7-WsdqA,3,0,6e4986c5e55c72c2
