frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
3594,2850,1,5,2,0,76561198194325317,dumau,0,0,25fa92a7bad8712
10803,8680,2,5,2,0,76561198194325317,dumau,0,0,25fa92a7bad8712
20527,16474,3,5,2,0,76561198100494962,saadzin,0,0,25fa92a7bad8712
28420,22869,4,2,3,0,76561198015308884,biguzera,0,1,25fa92a7bad8712
28891,23286,4,1,2,1,76561198036884160,NEKiZ,1,1,25fa92a7bad8712
38511,31069,5,5,2,0,76561198194325317,dumau,0,0,25fa92a7bad8712
47143,38165,6,5,2,0,76561198194325317,dumau,0,0,25fa92a7bad8712
53420,42882,7,2,2,0,76561198100494962,saadzin,0,0,25fa92a7bad8712
63327,50633,8,4,2,0,76561198100494962,saadzin,0,1,25fa92a7bad8712
70028,55943,9,2,3,0,76561198350342505,nqz,1,0,25fa92a7bad8712
84297,67812,10,2,2,0,76561198100494962,saadzin,1,0,25fa92a7bad8712
89643,71952,11,4,2,0,76561198850020186,latto,0,1,25fa92a7bad8712
97548,78164,12,5,2,0,76561198194325317,dumau,0,0,25fa92a7bad8712
117493,93594,13,5,2,0,76561198350342505,nqz,0,0,25fa92a7bad8712
126040,100506,14,5,2,0,76561198350342505,nqz,0,0,25fa92a7bad8712
148233,118563,16,2,3,0,76561198100494962,saadzin,1,0,25fa92a7bad8712
154101,123036,17,3,2,0,76561198377335846,snow,0,0,25fa92a7bad8712
163878,130886,18,4,2,0,76561198385657675,kauez,0,0,25fa92a7bad8712
175466,140190,19,3,2,0,76561198377335846,snow,0,1,25fa92a7bad8712
187356,149485,20,4,2,0,76561198015308884,biguzera,1,0,25fa92a7bad8712
199854,159956,21,3,2,0,76561198074017668,lux,0,1,25fa92a7bad8712
209074,167005,22,5,2,0,76561198350342505,nqz,0,0,25fa92a7bad8712
215611,172170,23,4,3,0,76561198130084582,b4rtiN,0,0,25fa92a7bad8712
