number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1250,1816,4973,6122,5293,6508,Team A,Team B,1,0,3,2,4000,4000,4000,4700,3400,3400,pistol,pistol,75297,8,Team A,3,0,b122b20cb1e25e7e
2,5293,6508,6573,8502,7833,10083,8153,10493,Team A,Team B,2,0,3,2,18350,11300,20850,2600,18000,1600,semi,eco,43978,8,Team A,3,0,b122b20cb1e25e7e
3,8153,10493,9433,12477,11360,15001,11680,15411,Team A,Team B,3,0,3,2,18100,22300,26350,23600,13500,21800,full,full,55455,8,Team A,3,0,b122b20cb1e25e7e
4,11680,15411,12960,17278,15990,21098,16310,21520,Team A,Team B,4,0,3,2,22350,15600,28500,8150,15850,8450,full,semi,69958,8,Team A,3,0,b122b20cb1e25e7e
5,18334,24204,19614,25952,23603,31004,23923,31403,Team A,Team B,5,0,3,2,24250,24450,30050,24200,8800,23500,full,full,83650,8,Team A,3,0,b122b20cb1e25e7e
6,23923,31403,25203,33252,29745,38888,30065,39307,Team A,Team B,6,0,3,2,33000,18550,29750,11650,14600,11450,full,semi,92077,8,Team A,3,0,b122b20cb1e25e7e
7,30065,39307,31345,41049,38705,50170,39025,50575,Team A,Team B,7,0,3,2,35950,24100,30250,23900,6000,23200,full,full,133631,12,Team A,3,0,b122b20cb1e25e7e
8,39025,50575,40305,52417,48677,62386,48997,62775,Team A,Team B,8,0,3,2,46900,11700,30650,16550,15800,8350,full,semi,145293,7,Team A,3,0,b122b20cb1e25e7e
9,48997,62775,50277,64666,58288,74440,58608,74847,Team A,Team B,8,1,3,2,49800,24850,29550,24200,23650,23300,full,full,143497,1,Team B,2,0,b122b20cb1e25e7e
10,58608,74847,59888,76596,63640,81304,63960,81711,Team A,Team B,9,1,3,2,33450,20550,28900,25200,22050,9800,full,full,79431,8,Team A,3,0,b122b20cb1e25e7e
11,66150,84677,67430,86399,73604,93877,73924,94279,Team A,Team B,10,1,3,2,28750,25250,29950,23100,7300,22400,full,full,113174,7,Team A,3,0,b122b20cb1e25e7e
12,73924,94279,75204,96256,78748,100736,79292,101390,Team A,Team B,11,1,3,2,40750,24050,32550,24650,27800,23650,full,full,79431,7,Team A,3,0,b122b20cb1e25e7e
13,79292,101390,92252,117339,96228,122079,96548,122503,Team A,Team B,11,2,2,3,4000,4000,4650,4100,3450,3300,pistol,pistol,254506,7,Team B,3,0,b122b20cb1e25e7e
14,96548,122503,97828,124312,101205,128420,101525,128839,Team A,Team B,11,3,2,3,13650,20000,3850,22350,3450,18900,eco,semi,72788,8,Team B,3,0,b122b20cb1e25e7e
15,101525,128839,102805,130727,106507,135374,106827,135819,Team A,Team B,12,3,2,3,22200,19750,22600,24750,21900,6600,full,full,80390,9,Team A,2,0,b122b20cb1e25e7e
16,106827,135819,108107,137770,111878,142493,111878,142493,Team A,Team B,13,3,2,3,31900,10050,25100,21400,4500,19600,full,force-buy,82100,9,Team A,2,0,b122b20cb1e25e7e
