number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1250,1721,4098,5088,4418,5478,Team A,Team B,0,1,3,2,4000,4000,4200,4350,3400,3350,pistol,pistol,62878,9,Team B,2,0,3d3dca900fb008d8
2,4418,5478,5698,7363,9208,11778,9528,12165,Team A,Team B,0,2,3,2,10700,18700,11050,19550,10250,18200,force-buy,semi,77871,9,Team B,2,0,3d3dca900fb008d8
3,9528,12165,22126,27962,26023,32538,26343,32929,Team A,Team B,0,3,3,2,13350,18850,3600,21350,3200,10850,eco,full,251821,9,Team B,2,0,3d3dca900fb008d8
4,26343,32929,27623,34852,32290,40557,32610,40944,Team A,Team B,1,3,3,2,25850,26050,27000,23300,25300,18900,full,full,94286,8,Team A,3,0,3d3dca900fb008d8
5,32610,40944,36726,46550,38744,49048,39064,49435,Team A,Team B,2,3,3,2,18300,14750,29000,2500,14600,2300,full,eco,100169,8,Team A,3,0,3d3dca900fb008d8
6,39064,49435,40344,51342,47870,60316,48190,60690,Team A,Team B,2,4,3,2,21250,21950,30000,22500,4400,21500,full,full,134494,1,Team B,2,0,3d3dca900fb008d8
7,48190,60690,49470,62627,56768,71315,57088,71699,Team A,Team B,2,5,3,2,26650,19450,27400,27450,23050,8300,full,full,131330,1,Team B,2,0,3d3dca900fb008d8
8,60218,76052,61498,78030,67952,85783,68272,86173,Team A,Team B,2,6,3,2,15900,29750,9650,28050,5500,12100,semi,full,120280,1,Team B,2,0,3d3dca900fb008d8
9,68272,86173,69552,88113,75920,95937,76240,96322,Team A,Team B,2,7,3,2,24900,35750,28200,27750,18900,6800,full,full,120688,9,Team B,2,0,3d3dca900fb008d8
10,79220,100446,80500,102383,89348,113012,89668,113395,Team A,Team B,2,8,3,2,23900,46500,23500,27750,22400,16100,full,full,155322,1,Team B,2,0,3d3dca900fb008d8
11,89668,113395,90948,115210,97629,123082,97949,123474,Team A,Team B,2,9,3,2,19100,49000,13050,27750,8600,12000,semi,full,119736,1,Team B,2,0,3d3dca900fb008d8
12,97949,123474,99229,125397,101796,128686,102340,129348,Team A,Team B,2,10,3,2,27800,55350,27550,28950,26550,10500,full,full,64423,9,Team B,2,0,3d3dca900fb008d8
13,102340,129348,115348,146263,119375,150934,119695,151325,Team A,Team B,2,11,2,3,4000,4000,4300,4000,3300,3400,pistol,pistol,266814,8,Team B,3,0,3d3dca900fb008d8
14,119695,151325,120975,153097,125311,158334,125631,158734,Team A,Team B,2,12,2,3,10200,18350,9800,21650,9700,17900,force-buy,semi,86634,8,Team B,3,0,3d3dca900fb008d8
15,125631,158734,126911,160728,129294,163827,129294,163827,Team A,Team B,2,13,2,3,15350,29850,12750,27050,12250,6100,force-buy,full,62952,8,Team B,3,0,3d3dca900fb008d8
