frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
5873,4703,1,3,2,0,76561198359519930,headtr1ck,0,0,59bf5364fd4cd21
14039,11363,2,5,2,0,76561198305036904,npl,0,0,59bf5364fd4cd21
59277,47601,6,2,3,0,76561198812513923,Wicadia,0,1,59bf5364fd4cd21
59485,47786,6,1,2,1,76561198304115519,alex666,1,1,59bf5364fd4cd21
66723,53372,7,4,2,0,76561198359519930,headtr1ck,0,1,59bf5364fd4cd21
105637,84581,11,2,3,1,76561197967432889,MAJ3R,1,2,59bf5364fd4cd21
105668,84608,11,1,2,0,76561198136488014,cptkurtka023,0,0,59bf5364fd4cd21
115927,92735,12,2,2,1,76561198359519930,headtr1ck,0,2,59bf5364fd4cd21
115973,92776,12,1,3,0,76561198083485506,woxic,0,0,59bf5364fd4cd21
137300,110453,13,2,3,1,76561198136488014,cptkurtka023,0,0,59bf5364fd4cd21
163779,131414,15,3,3,0,76561198304115519,alex666,1,0,59bf5364fd4cd21
174391,140041,16,5,3,0,76561199149812353,esenthial,0,0,59bf5364fd4cd21
181768,145669,17,2,2,0,76561198052546265,Calyx,0,1,59bf5364fd4cd21
182813,146562,17,1,3,1,76561198305036904,npl,1,1,59bf5364fd4cd21
190999,152913,18,3,3,0,76561198359519930,headtr1ck,0,0,59bf5364fd4cd21
200732,160772,19,3,3,0,76561198136488014,cptkurtka023,0,0,59bf5364fd4cd21
211161,169120,20,2,2,0,76561198083485506,woxic,0,0,59bf5364fd4cd21
222380,177987,21,3,2,0,76561198083485506,woxic,1,0,59bf5364fd4cd21
244274,195023,23,3,3,0,76561198359519930,headtr1ck,0,1,59bf5364fd4cd21
261571,209058,24,2,2,0,76561197967432889,MAJ3R,0,1,59bf5364fd4cd21
262657,210004,24,1,3,1,76561198136488014,cptkurtka023,1,1,59bf5364fd4cd21
