number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1246,1749,7422,9034,7742,9417,Team A,Team B,0,1,3,2,4000,4000,4400,4250,3400,3450,pistol,pistol,112054,9,Team B,2,0,55dc01bc0ffe531
2,7742,9417,9022,11252,17227,21239,17547,21610,Team A,Team B,0,2,3,2,11000,18600,10600,18900,9900,17250,force-buy,semi,146652,1,Team B,2,0,55dc01bc0ffe531
3,17547,21610,18827,23585,22303,27758,22623,28163,Team A,Team B,0,3,3,2,13100,21250,4000,21800,700,5700,eco,full,76266,9,Team B,2,0,55dc01bc0ffe531
4,22623,28163,23903,30083,29252,36698,29572,37106,Team A,Team B,1,3,3,2,27200,34200,27700,23350,26400,7200,full,full,105876,8,Team A,3,0,55dc01bc0ffe531
5,29572,37106,30852,39024,37336,46972,37656,47365,Team A,Team B,1,4,3,2,18350,34300,28800,25500,9600,24500,full,full,122388,9,Team B,2,0,55dc01bc0ffe531
6,40477,51085,41757,52951,47632,60199,47952,60601,Team A,Team B,2,4,3,2,21950,27850,23550,27450,21750,20500,full,full,113059,8,Team A,3,0,55dc01bc0ffe531
7,47952,60601,49232,62458,54245,68709,54565,69110,Team A,Team B,3,4,3,2,17950,14750,26050,14500,13600,13900,full,force-buy,100579,8,Team A,3,0,55dc01bc0ffe531
8,54565,69110,55845,70901,60240,76285,60560,76685,Team A,Team B,4,4,3,2,22700,11250,28550,2650,17600,2450,full,eco,89006,8,Team A,3,0,55dc01bc0ffe531
9,60560,76685,61840,78528,65666,83300,65986,83711,Team A,Team B,5,4,3,2,22850,21400,29800,22000,14450,21000,full,full,82059,8,Team A,3,0,55dc01bc0ffe531
10,67935,86341,69215,88381,78004,98873,78324,99256,Team A,Team B,5,5,3,2,25750,15500,29250,7850,15550,7550,full,semi,155459,1,Team B,2,0,55dc01bc0ffe531
11,78324,99256,79604,101140,84621,107189,84941,107573,Team A,Team B,6,5,3,2,17600,26550,22750,28750,16850,16100,full,full,98409,7,Team A,3,0,55dc01bc0ffe531
12,84941,107573,86221,109632,92672,117572,93216,118222,Team A,Team B,6,6,3,2,20750,26450,29750,25000,20000,24200,full,full,124037,9,Team B,2,0,55dc01bc0ffe531
13,93216,118222,106161,134442,108384,137120,108704,137500,Team A,Team B,6,7,2,3,4000,4000,4350,4000,3350,3400,pistol,pistol,234430,8,Team B,3,0,55dc01bc0ffe531
14,108704,137500,109984,139361,114592,144973,114912,145380,Team A,Team B,6,8,2,3,10150,18350,1500,20100,700,17600,eco,semi,92702,8,Team B,3,0,55dc01bc0ffe531
15,114912,145380,116192,147327,122884,155567,123204,155960,Team A,Team B,6,9,2,3,21750,19700,22000,24650,20600,10700,full,full,126370,8,Team B,3,0,55dc01bc0ffe531
16,123204,155960,124484,157958,129914,164545,130234,164942,Team A,Team B,7,9,2,3,15950,27950,7850,27550,7550,10750,semi,full,106497,1,Team A,2,0,55dc01bc0ffe531
17,130234,164942,131514,167003,140734,178145,141054,178522,Team A,Team B,8,9,2,3,27400,24800,28150,29050,16750,22550,full,full,163783,1,Team A,2,0,55dc01bc0ffe531
18,143169,181554,144449,183360,151486,191631,151806,192028,Team A,Team B,9,9,2,3,29650,12150,27750,8900,12800,2250,full,semi,125005,9,Team A,2,0,55dc01bc0ffe531
19,154167,195100,155447,196966,162638,205858,162958,206264,Team A,Team B,10,9,2,3,34600,22900,27750,24050,22550,22550,full,full,133453,1,Team A,2,0,55dc01bc0ffe531
20,165745,210003,167025,212053,172494,218787,172814,219190,Team A,Team B,11,9,2,3,30450,15150,27450,17050,9000,4450,full,semi,108965,9,Team A,2,0,55dc01bc0ffe531
21,172814,219190,174094,221185,183603,232674,183923,233051,Team A,Team B,12,9,2,3,39300,28600,27750,27850,13600,27650,full,full,167269,1,Team A,2,0,55dc01bc0ffe531
22,183923,233051,185203,235029,194084,245581,194404,245977,Team A,Team B,12,10,2,3,44500,18750,27550,24100,23050,17350,full,full,155435,7,Team B,3,0,55dc01bc0ffe531
23,194404,245977,-1,-1,0,0,0,0,Team A,Team B,12,11,2,3,32650,16550,1000,11750,0,0,eco,semi,-3051351,0,,0,0,55dc01bc0ffe531
