name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
maden,76561198165452027,27,Team B,10,3,13,5,50,0.769231,64.705887,70.823532,0.588235,0.764706,6.117647,1,-1,0,0,0,2,0,0,1204,166,104,4,6,6,6,6,0,2,0,0,0,4,4,6,6,6,0,2,1,3,0,0,4,3,0,0,0,0.878938,0.786268,CSGO-pBhMT-mNXwS-eSrAA-DG5eD-PweKP,0,0,aff1be81e0d222e2
Wicadia,76561198812513923,43,Team A,20,2,8,7,35,2.500000,82.352943,85.647057,1.176471,0.470588,2.411765,3,-1,0,0,0,0,0,0,1456,286,41,3,5,5,5,5,0,2,0,0,0,3,3,5,5,5,4,1,5,1,0,1,7,3,1,1,0,1.714505,1.825374,CSGO-CzowW-TedEH-NEGcw-8rBFi-kaywQ,4,0,aff1be81e0d222e2
Calyx,76561198052546265,26,Team A,11,4,8,7,63,1.375000,82.352943,89.352943,0.647059,0.470588,9.941176,1,-1,0,0,0,0,0,0,1519,289,169,3,5,5,5,5,0,2,0,0,0,3,3,5,5,5,3,0,1,2,0,0,7,0,0,1,0,1.280495,1.178324,CSGO-roNHs-zXRHO-uJUkC-9DUU8-euzQN,1,0,aff1be81e0d222e2
Snappi,76561197989423065,16,Team B,6,6,12,4,66,0.500000,58.823532,44.294117,0.352941,0.705882,1.764706,1,-1,0,0,0,0,0,0,753,74,30,6,8,8,8,8,1,3,1,1,1,5,5,7,7,7,0,3,1,0,0,0,4,1,0,0,0,0.596657,0.569547,CSGO-fkmtx-pwZAJ-TxMeP-KH3k6-UJL9P,2,0,aff1be81e0d222e2
Magisk,76561197983956651,17,Team B,8,1,14,5,62,0.571429,58.823532,58.705883,0.470588,0.823529,10.176471,1,-1,0,0,0,0,0,0,998,204,173,5,7,7,7,7,0,2,0,0,0,5,5,7,7,7,1,2,1,4,0,1,5,0,1,0,0,0.652466,0.639866,CSGO-CzowW-TedEH-NEGcw-8rBFi-kaywQ,4,0,aff1be81e0d222e2
woxic,76561198083485506,25,Team A,10,6,6,4,40,1.666667,88.235298,54.000000,0.588235,0.352941,6.823529,0,-1,0,0,0,0,1,0,918,215,116,4,6,6,6,6,0,2,0,0,0,4,4,6,6,6,0,1,2,1,0,0,3,2,1,0,0,1.233878,1.191274,CSGO-hVyt6-6w7hL-hQyc6-xReeD-3sNkO,0,0,aff1be81e0d222e2
XANTARES,76561198044118796,37,Team A,12,9,7,3,25,1.714286,82.352943,101.705879,0.705882,0.411765,27.352942,3,-1,0,0,0,1,1,0,1729,436,465,3,5,5,5,5,1,3,1,1,1,2,2,4,4,4,3,3,3,2,0,0,5,2,1,0,0,1.431516,1.241459,CSGO-xbpe2-E24RJ-YXNuO-pQvt8-ppNAK,3,0,aff1be81e0d222e2
dupreeh,76561198004854956,18,Team B,6,1,14,4,66,0.428571,41.176472,41.823528,0.352941,0.823529,2.764706,0,-1,0,0,0,2,0,0,711,109,47,4,6,6,6,6,0,2,0,0,0,4,4,6,6,6,0,4,3,1,0,1,2,2,0,0,0,0.367933,0.507451,CSGO-Avqbe-R9JJ7-AsTjq-uMOFu-BouCQ,3,0,aff1be81e0d222e2
s1mple,76561198034202275,22,Team B,11,0,15,8,72,0.733333,58.823532,62.235294,0.647059,0.882353,0.294118,1,-1,0,0,0,0,0,0,1058,115,5,4,6,6,6,6,0,2,0,0,0,4,4,6,6,6,4,1,2,3,0,0,7,2,0,0,0,0.779083,0.705076,CSGO-3fOaJ-o5fEQ-icxhO-ZdNOV-LMSuK,1,0,aff1be81e0d222e2
MAJ3R,76561197967432889,40,Team A,15,5,12,5,33,1.250000,76.470589,93.117645,0.882353,0.705882,20.000000,6,-1,0,0,0,1,1,0,1583,480,340,2,4,4,4,4,0,2,0,0,0,2,2,4,4,4,2,0,0,5,0,0,1,4,2,0,0,1.333446,1.318961,CSGO-dB2kZ-vRqYD-jr9OB-hqiVw-HvD7K,2,0,aff1be81e0d222e2
