frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
8376,6991,1,2,2,0,76561198296417934,kRaSnaL,1,1,6e4986c5e55c72c2
9024,7573,1,1,3,1,76561198130084582,b4rtiN,1,0,6e4986c5e55c72c2
16730,13801,2,4,2,0,76561198050922008,hades,0,0,6e4986c5e55c72c2
25336,20760,3,3,3,0,76561198130084582,b4rtiN,1,0,6e4986c5e55c72c2
38005,31019,4,3,2,0,76561198050922008,hades,0,0,6e4986c5e55c72c2
46406,37603,5,4,2,0,76561198081687729,KEi,0,1,6e4986c5e55c72c2
51270,41117,6,3,2,0,76561198126171426,DemQQ,0,1,6e4986c5e55c72c2
59693,47847,7,5,2,0,76561198081687729,KEi,0,1,6e4986c5e55c72c2
65648,52424,8,5,3,0,76561198100494962,saadzin,0,0,6e4986c5e55c72c2
74358,59466,9,4,3,0,76561198130084582,b4rtiN,1,0,6e4986c5e55c72c2
82354,65901,10,3,2,0,76561198041416993,dycha,0,0,6e4986c5e55c72c2
96831,77462,11,3,3,0,76561198100494962,saadzin,0,1,6e4986c5e55c72c2
105888,84818,12,4,3,0,76561198100494962,saadzin,0,0,6e4986c5e55c72c2
126880,101900,13,3,3,0,76561198126171426,DemQQ,0,1,6e4986c5e55c72c2
136291,109480,14,4,3,0,76561198296417934,kRaSnaL,0,0,6e4986c5e55c72c2
163618,131566,16,2,2,1,76561198100494962,saadzin,1,0,6e4986c5e55c72c2
185244,148737,18,2,2,1,76561198100494962,saadzin,1,2,6e4986c5e55c72c2
186028,149415,18,1,3,0,76561198296417934,kRaSnaL,0,0,6e4986c5e55c72c2
195278,156684,19,3,3,0,76561198050922008,hades,0,0,6e4986c5e55c72c2
