number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1248,1675,2640,3350,2960,3734,Team A,Team B,1,0,3,2,4000,4000,4250,4450,3250,3450,pistol,pistol,42527,8,Team A,3,0,10196e75e41a9814
2,2960,3734,4240,5403,10652,12794,10972,13210,Team A,Team B,2,0,3,2,18500,10050,20700,1050,17750,50,semi,eco,115048,8,Team A,3,0,10196e75e41a9814
3,10972,13210,12252,14976,14962,18399,15282,18784,Team A,Team B,3,0,3,2,18800,22300,26450,23200,10300,22000,full,full,65892,8,Team A,3,0,10196e75e41a9814
4,15282,18784,16562,20525,20717,25686,21037,26093,Team A,Team B,4,0,3,2,26250,15400,27800,7200,13100,7000,full,semi,87644,8,Team A,3,0,10196e75e41a9814
5,21037,26093,22317,27834,27496,34122,27816,34500,Team A,Team B,5,0,3,2,30900,25400,28600,25950,6000,24950,full,full,101955,8,Team A,3,0,10196e75e41a9814
6,29909,37130,31189,38818,38900,48034,39220,48434,Team A,Team B,6,0,3,2,42650,17550,28800,7850,10200,7450,full,semi,138464,7,Team A,3,0,10196e75e41a9814
7,39220,48434,40500,50350,46467,57499,46787,57908,Team A,Team B,7,0,3,2,51750,31400,30650,27050,25050,26350,full,full,115111,8,Team A,3,0,10196e75e41a9814
8,48975,60614,50255,62378,56611,70025,56931,70425,Team A,Team B,8,0,3,2,44450,22350,31050,22400,10700,21700,full,full,119505,8,Team A,3,0,10196e75e41a9814
9,56931,70425,58211,72220,62318,77332,62638,77738,Team A,Team B,9,0,3,2,51300,17650,30950,9200,4700,9300,full,semi,87708,7,Team A,3,0,10196e75e41a9814
10,62638,77738,63918,79481,71152,88094,71472,88475,Team A,Team B,10,0,3,2,65900,29250,31050,27150,16600,26150,full,full,131505,8,Team A,3,0,10196e75e41a9814
11,74137,91773,75417,93530,81817,101231,82137,101608,Team A,Team B,10,1,3,2,66200,20800,31750,13100,19500,12700,full,semi,120102,1,Team B,2,0,10196e75e41a9814
12,82137,101608,83417,103460,90443,111875,90987,112534,Team A,Team B,10,2,3,2,54000,26900,32250,27750,28000,18100,full,full,130375,9,Team B,2,0,10196e75e41a9814
13,90987,112534,104143,128424,108547,133581,108867,133959,Team A,Team B,11,2,2,3,4000,4000,4250,5450,3450,3450,pistol,pistol,267264,1,Team A,2,0,10196e75e41a9814
14,108867,133959,110147,135750,114737,141132,115057,141512,Team A,Team B,11,3,2,3,20750,11550,20400,13550,19400,11250,full,force-buy,91086,8,Team B,3,0,10196e75e41a9814
15,115057,141512,116337,143315,120862,148766,121182,149154,Team A,Team B,11,4,2,3,8950,18050,8800,25900,8500,14950,force-buy,full,92114,7,Team B,3,0,10196e75e41a9814
16,123383,152071,124663,153835,131404,161833,131724,162223,Team A,Team B,11,5,2,3,14150,22400,3150,27600,2750,17100,eco,full,123962,7,Team B,3,0,10196e75e41a9814
17,131724,162223,133004,163990,139890,172240,140210,172619,Team A,Team B,12,5,2,3,27300,24600,25200,31450,24500,16450,full,full,127200,9,Team A,2,0,10196e75e41a9814
18,142739,175916,144019,177711,148991,183625,148991,183625,Team A,Team B,13,5,2,3,20600,10750,23000,17200,18300,15800,full,force-buy,97892,9,Team A,2,0,10196e75e41a9814
