number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1246,1708,5627,6732,5947,7111,Team A,Team B,1,0,3,2,4000,4000,4150,4200,3550,3400,pistol,pistol,84726,7,Team A,3,0,aff1be81e0d222e2
2,5947,7111,7227,8965,14587,17674,14907,18048,Team A,Team B,2,0,3,2,19750,14600,19600,14550,17800,14150,semi,force-buy,132961,12,Team A,3,0,aff1be81e0d222e2
3,14907,18048,16187,19842,22892,27803,23212,28198,Team A,Team B,3,0,3,2,20600,10950,23200,8950,15450,3950,full,semi,122790,8,Team A,3,0,aff1be81e0d222e2
4,23212,28198,24492,30062,31106,38224,31426,38631,Team A,Team B,4,0,3,2,23500,22100,29150,22300,15750,21300,full,full,126201,8,Team A,3,0,aff1be81e0d222e2
5,31426,38631,32706,40411,37059,45666,37379,46060,Team A,Team B,5,0,3,2,25500,18100,30250,10100,10600,10100,full,semi,88552,7,Team A,3,0,aff1be81e0d222e2
6,39612,49087,40892,50841,48252,59876,48572,60264,Team A,Team B,6,0,3,2,34200,29000,30650,26350,17900,25350,full,full,135805,12,Team A,3,0,aff1be81e0d222e2
7,48572,60264,49852,62029,56060,69646,56380,70045,Team A,Team B,7,0,3,2,33450,13550,30550,24300,5200,12750,full,full,118095,8,Team A,3,0,aff1be81e0d222e2
8,56380,70045,57660,71846,61982,77125,62302,77511,Team A,Team B,8,0,3,2,46000,18100,29550,10500,10100,10500,full,semi,89119,7,Team A,3,0,aff1be81e0d222e2
9,65096,81177,66376,82977,73736,92121,74056,92505,Team A,Team B,9,0,3,2,55200,28800,30450,25500,24150,24700,full,full,137756,12,Team A,3,0,aff1be81e0d222e2
10,77080,96402,78360,98090,83809,104694,84129,105119,Team A,Team B,10,0,3,2,48500,14900,31150,19050,16100,14550,full,force-buy,104375,8,Team A,3,0,aff1be81e0d222e2
11,84129,105119,85409,106959,88845,111256,89165,111679,Team A,Team B,11,0,3,2,50150,17350,30750,12250,5400,11550,full,semi,77249,8,Team A,3,0,aff1be81e0d222e2
12,89165,111679,90445,113484,95775,120067,96319,120721,Team A,Team B,11,1,3,2,60150,22800,31350,23200,5950,22200,full,full,105583,9,Team B,2,0,aff1be81e0d222e2
13,96319,120721,109467,136797,114380,142516,114700,142903,Team A,Team B,11,2,2,3,4000,4000,4750,4400,3350,3400,pistol,pistol,274343,8,Team B,3,0,aff1be81e0d222e2
14,114700,142903,115980,144647,123065,153078,123385,153458,Team A,Team B,11,3,2,3,10150,18350,10300,20300,9800,17700,force-buy,semi,128077,8,Team B,3,0,aff1be81e0d222e2
15,123385,153458,124665,155270,129300,160830,129620,161211,Team A,Team B,11,4,2,3,13850,19600,2500,21350,2500,17900,eco,semi,92794,8,Team B,3,0,aff1be81e0d222e2
16,129620,161211,130900,162998,138690,172348,139010,172733,Team A,Team B,12,4,2,3,26150,20050,26400,25200,25400,10300,full,full,140186,1,Team A,2,0,aff1be81e0d222e2
17,139010,172733,140290,174594,145909,181480,145909,181480,Team A,Team B,13,4,2,3,26500,11000,27650,21150,10900,15850,full,force-buy,110102,9,Team A,2,0,aff1be81e0d222e2
