frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
6830,5656,1,4,3,0,76561198136488014,cptkurtka023,0,1,c4679dd1ddb9c0f6
16500,13375,2,3,2,0,76561198186878873,ag1l,0,1,c4679dd1ddb9c0f6
28042,22793,3,4,3,0,76561199149812353,esenthial,1,1,c4679dd1ddb9c0f6
55633,45124,5,2,3,0,76561198305036904,npl,0,0,c4679dd1ddb9c0f6
84701,68325,8,2,3,1,76561199149812353,esenthial,1,1,c4679dd1ddb9c0f6
85329,68857,8,1,2,0,76561198065448360,story,1,0,c4679dd1ddb9c0f6
96074,77351,9,4,3,0,76561198304115519,alex666,0,1,c4679dd1ddb9c0f6
105337,84756,10,3,3,0,76561198305036904,npl,1,2,c4679dd1ddb9c0f6
108513,87565,10,1,2,1,76561198065448360,story,1,0,c4679dd1ddb9c0f6
114144,91878,11,5,2,0,76561197994395491,roman ,1,0,c4679dd1ddb9c0f6
126561,102131,12,3,3,0,76561198359519930,headtr1ck,0,0,c4679dd1ddb9c0f6
149949,121263,13,3,3,0,76561198262460262,ewjerkz,0,1,c4679dd1ddb9c0f6
158901,128327,14,4,2,0,76561198304115519,alex666,1,0,c4679dd1ddb9c0f6
170328,137445,15,5,2,0,76561198359519930,headtr1ck,0,0,c4679dd1ddb9c0f6
175885,141685,16,5,2,0,76561199149812353,esenthial,0,0,c4679dd1ddb9c0f6
185624,149362,17,4,2,0,76561198359519930,headtr1ck,0,1,c4679dd1ddb9c0f6
191749,153912,18,3,2,0,76561198304115519,alex666,0,0,c4679dd1ddb9c0f6
