frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
5019,4165,1,3,3,0,76561199149812353,esenthial,0,1,105e3d346cf2883f
21390,17569,3,2,3,1,76561198305036904,npl,1,2,105e3d346cf2883f
24672,20496,3,1,2,0,76561198377335846,snow,0,0,105e3d346cf2883f
36764,30515,4,2,3,0,76561198359519930,headtr1ck,0,0,105e3d346cf2883f
46014,38159,5,4,3,0,76561198136488014,cptkurtka023,0,1,105e3d346cf2883f
60574,50033,6,2,2,0,76561198385657675,kauez,0,0,105e3d346cf2883f
71286,58900,7,4,2,0,76561198074017668,lux,0,0,105e3d346cf2883f
86148,71019,8,2,3,0,76561199149812353,esenthial,0,0,105e3d346cf2883f
93601,77014,9,2,3,0,76561198136488014,cptkurtka023,0,1,105e3d346cf2883f
93648,77056,9,1,2,1,76561198350342505,nqz,1,1,105e3d346cf2883f
117873,97190,11,5,3,0,76561198136488014,cptkurtka023,0,1,105e3d346cf2883f
130960,108051,12,3,3,0,76561198359519930,headtr1ck,0,1,105e3d346cf2883f
148993,123330,13,2,3,0,76561198350342505,nqz,0,0,105e3d346cf2883f
153587,126886,14,2,2,0,76561198305036904,npl,0,1,105e3d346cf2883f
153712,126993,14,1,3,1,76561198015308884,biguzera,1,1,105e3d346cf2883f
166313,137638,15,3,2,0,76561198359519930,headtr1ck,0,2,105e3d346cf2883f
169068,140091,15,1,3,1,76561198015308884,biguzera,1,1,105e3d346cf2883f
178937,147971,16,5,2,0,76561198359519930,headtr1ck,0,0,105e3d346cf2883f
185817,153500,17,5,2,0,76561198136488014,cptkurtka023,0,0,105e3d346cf2883f
