number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1018,1323,2712,3509,9913,11715,10361,12251,GamerLegion,The MongolZ,0,1,3,2,4000,4000,4650,4200,3550,3400,pistol,pistol,129218,9,The MongolZ,2,0,aa2e8f504f857b4b
2,10361,12251,11641,14040,17355,20867,17803,21422,GamerLegion,The MongolZ,0,2,3,2,10550,18650,1000,20900,0,18100,eco,full,107135,9,The MongolZ,2,0,aa2e8f504f857b4b
3,17803,21422,19083,23341,26473,32229,26921,32770,GamerLegion,The MongolZ,0,3,3,2,22850,18600,24350,22700,22350,8800,full,full,134379,9,The MongolZ,2,0,aa2e8f504f857b4b
4,26921,32770,28201,34864,35561,43610,36009,44146,GamerLegion,The MongolZ,1,3,3,2,15900,27850,7150,27650,6950,19050,semi,full,134789,12,GamerLegion,3,0,aa2e8f504f857b4b
5,36009,44146,37289,46178,42240,52115,42688,52648,GamerLegion,The MongolZ,1,4,3,2,26100,14100,27500,22650,25550,11800,full,full,99090,9,The MongolZ,2,0,aa2e8f504f857b4b
6,42688,52648,43968,54814,52642,65266,53090,65808,GamerLegion,The MongolZ,1,5,3,2,13450,19950,5550,27650,5550,16100,semi,full,156898,9,The MongolZ,2,0,aa2e8f504f857b4b
7,55805,69280,57085,71330,62572,78096,63020,78673,GamerLegion,The MongolZ,1,6,3,2,22700,21900,23250,27750,22250,9600,full,full,109622,9,The MongolZ,2,0,aa2e8f504f857b4b
8,63020,78673,64300,80680,73237,91320,73685,91870,GamerLegion,The MongolZ,1,7,3,2,17750,29950,8800,27650,8400,8900,semi,full,157258,1,The MongolZ,2,0,aa2e8f504f857b4b
9,73685,91870,74965,93819,77743,97352,78191,97934,GamerLegion,The MongolZ,1,8,3,2,27250,39450,28600,27650,23200,12800,full,full,68165,9,The MongolZ,2,0,aa2e8f504f857b4b
10,81052,101760,82332,103709,89135,111866,89583,112444,GamerLegion,The MongolZ,1,9,3,2,21350,43900,13000,27950,12400,8550,semi,full,125662,1,The MongolZ,2,0,aa2e8f504f857b4b
11,89583,112444,90863,114527,94830,119491,95278,120032,GamerLegion,The MongolZ,2,9,3,2,25950,54350,28650,27950,22450,4000,full,full,87625,8,GamerLegion,3,0,aa2e8f504f857b4b
12,95278,120032,96558,122149,105068,132299,108556,136203,GamerLegion,The MongolZ,2,10,3,2,21050,58250,29550,30400,19600,37950,full,full,152533,9,The MongolZ,2,0,aa2e8f504f857b4b
13,108556,136203,110252,138621,113757,142586,114205,143118,GamerLegion,The MongolZ,2,11,2,3,4000,4000,4250,4250,3250,3250,pistol,pistol,79369,8,The MongolZ,3,0,aa2e8f504f857b4b
14,114205,143118,115485,145135,117323,147411,117771,148021,GamerLegion,The MongolZ,2,12,2,3,11150,18500,11000,20850,10800,18050,force-buy,semi,53381,8,The MongolZ,3,0,aa2e8f504f857b4b
15,117771,148021,119052,150112,123910,155930,123910,155930,GamerLegion,The MongolZ,2,13,2,3,11500,31500,12650,25100,12050,6300,force-buy,full,98344,7,The MongolZ,3,0,aa2e8f504f857b4b
