number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1018,1300,9365,11496,13100,15793,13548,16314,Passion UA,Wildcard,0,1,3,2,4000,4000,4500,4300,3400,3500,pistol,pistol,184771,9,Wildcard,2,0,b1c8f82f8bf15fe6
2,13548,16314,14828,18098,21815,26168,22263,26694,Passion UA,Wildcard,0,2,3,2,10700,18550,1500,18900,700,17800,eco,semi,125628,1,Wildcard,2,0,b1c8f82f8bf15fe6
3,22263,26694,23543,28518,29947,35935,30395,36462,Passion UA,Wildcard,1,2,3,2,22600,20650,22950,21950,21750,13200,full,full,117813,8,Passion UA,3,0,b1c8f82f8bf15fe6
4,30395,36462,31675,38311,33799,40975,34247,41516,Passion UA,Wildcard,2,2,3,2,18600,15350,24250,16500,16100,15200,full,force-buy,57536,8,Passion UA,3,0,b1c8f82f8bf15fe6
5,34247,41516,35527,43278,39096,47515,39544,48057,Passion UA,Wildcard,3,2,3,2,20250,9650,27200,2500,5200,700,full,eco,76481,7,Passion UA,3,0,b1c8f82f8bf15fe6
6,39544,48057,40824,49864,46239,56400,46687,56924,Passion UA,Wildcard,3,3,3,2,34350,25150,29300,25200,19800,24500,full,full,106364,9,Wildcard,2,0,b1c8f82f8bf15fe6
7,46687,56924,47967,58777,52539,64371,52987,64985,Passion UA,Wildcard,3,4,3,2,22250,18700,22200,26250,21100,15400,force-buy,full,94941,1,Wildcard,2,0,b1c8f82f8bf15fe6
8,55133,67694,56413,69388,63965,78072,64413,78596,Passion UA,Wildcard,3,5,3,2,10650,21500,14600,27450,300,5750,semi,full,132309,9,Wildcard,2,0,b1c8f82f8bf15fe6
9,64413,78596,65693,80401,73053,89108,73501,89636,Passion UA,Wildcard,4,5,3,2,22950,32900,24000,27350,22600,17000,full,full,134017,12,Passion UA,3,0,b1c8f82f8bf15fe6
10,73501,89636,74781,91482,81389,99354,81837,99892,Passion UA,Wildcard,5,5,3,2,17800,22200,22750,25500,14850,18550,full,full,123894,8,Passion UA,3,0,b1c8f82f8bf15fe6
11,81837,99892,83117,101665,86615,105744,87063,106277,Passion UA,Wildcard,6,5,3,2,20700,13450,27500,7350,11400,6750,full,semi,74607,8,Passion UA,3,0,b1c8f82f8bf15fe6
