frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
88409,77756,1,3,2,0,76561198388056582,drop,0,1,69bbe1949cf38ab6
95105,83026,2,3,2,0,76561197985565685," saffee",0,0,69bbe1949cf38ab6
106055,91814,3,4,2,0,76561197985565685," saffee",0,0,69bbe1949cf38ab6
111650,95986,4,4,2,0,76561198061423730,insani,1,3,69bbe1949cf38ab6
116248,100046,4,1,3,1,76561198036125584,Jame,1,0,69bbe1949cf38ab6
143514,121973,6,3,3,0,76561198036125584,Jame,1,1,69bbe1949cf38ab6
156289,132522,7,2,2,1,76561197985565685," saffee",0,1,69bbe1949cf38ab6
156515,132721,7,1,3,0,76561198044045107,electroNic,0,1,69bbe1949cf38ab6
166013,140208,8,4,2,0,76561198010496342,exit,1,1,69bbe1949cf38ab6
182306,153666,9,3,3,0,76561198044045107,electroNic,0,0,69bbe1949cf38ab6
189745,159530,10,5,3,0,76561198080114546,fame,0,0,69bbe1949cf38ab6
202928,170404,11,2,3,0,76561198036125584,Jame,0,0,69bbe1949cf38ab6
214271,179400,12,4,3,0,76561198222442504,n0rb3r7,0,0,69bbe1949cf38ab6
229314,192207,13,3,3,0,76561198010496342,exit,0,0,69bbe1949cf38ab6
237112,198518,14,4,3,0,76561197985565685," saffee",0,0,69bbe1949cf38ab6
245310,204967,15,3,2,0,76561197995817501,FL1T,0,0,69bbe1949cf38ab6
268871,224104,17,5,2,0,76561198222442504,n0rb3r7,0,1,69bbe1949cf38ab6
276118,229710,18,3,2,0,76561198080114546,fame,0,1,69bbe1949cf38ab6
285223,237080,19,3,2,0,76561197995817501,FL1T,0,0,69bbe1949cf38ab6
291725,241983,20,4,2,0,76561198080114546,fame,0,0,69bbe1949cf38ab6
