number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1017,1298,2712,3434,6177,7480,6625,8022,Cloud9,paiN Gaming,0,1,3,2,4000,4000,4200,4550,3400,3350,pistol,pistol,79308,9,paiN Gaming,2,0,372c0b3361757e06
2,6625,8022,7905,9816,10953,13471,11401,14016,Cloud9,paiN Gaming,0,2,3,2,10400,18700,1000,20250,0,18200,eco,full,69905,9,paiN Gaming,2,0,372c0b3361757e06
3,11401,14016,12681,15948,18500,22852,18948,23408,Cloud9,paiN Gaming,1,2,3,2,22700,18850,23300,22100,22300,8900,full,full,113356,8,Cloud9,3,0,372c0b3361757e06
4,18948,23408,20228,25229,28450,35032,28898,35544,Cloud9,paiN Gaming,2,2,3,2,18150,17550,27200,17750,10550,17250,full,force-buy,149124,7,Cloud9,3,0,372c0b3361757e06
5,28898,35544,30178,37393,36967,45375,37415,45923,Cloud9,paiN Gaming,3,2,3,2,26600,14300,29550,5400,24450,2550,full,semi,126121,8,Cloud9,3,0,372c0b3361757e06
6,37415,45923,38695,47718,45910,56244,46358,56757,Cloud9,paiN Gaming,3,3,3,2,19700,24350,30200,24900,9950,23500,full,full,132407,1,paiN Gaming,2,0,372c0b3361757e06
7,49181,60227,50461,61903,57681,70270,58129,70788,Cloud9,paiN Gaming,3,4,3,2,17250,19850,10250,24700,2500,15900,semi,full,128841,1,paiN Gaming,2,0,372c0b3361757e06
8,58129,70788,59409,72735,65308,79738,65756,80252,Cloud9,paiN Gaming,3,5,3,2,24950,22950,26200,23350,21550,22350,full,full,114819,1,paiN Gaming,2,0,372c0b3361757e06
9,65756,80252,67036,81936,69651,85206,70099,85776,Cloud9,paiN Gaming,3,6,3,2,15400,19100,11550,27850,2750,4800,semi,full,63554,9,paiN Gaming,2,0,372c0b3361757e06
10,70099,85776,71379,87575,80227,97864,80675,98408,Cloud9,paiN Gaming,3,7,3,2,27150,31950,27700,28250,26700,5000,full,full,155076,1,paiN Gaming,2,0,372c0b3361757e06
11,83058,101508,84338,103295,89440,109439,89888,109994,Cloud9,paiN Gaming,4,7,3,2,18050,45950,13450,28150,6850,11900,semi,full,101746,8,Cloud9,3,0,372c0b3361757e06
12,89888,109994,91168,111792,97958,119870,101446,123774,Cloud9,paiN Gaming,5,7,3,2,28550,41650,31650,26300,21300,25900,full,full,126698,8,Cloud9,3,0,372c0b3361757e06
13,101446,123774,103142,125963,109192,132870,109640,133395,Cloud9,paiN Gaming,6,7,2,3,4000,4000,4850,4500,3450,3500,pistol,pistol,116692,9,Cloud9,2,0,372c0b3361757e06
14,109640,133395,110920,135146,117002,142316,117450,142867,Cloud9,paiN Gaming,7,7,2,3,18600,10900,19100,1200,18100,200,semi,eco,114447,9,Cloud9,2,0,372c0b3361757e06
15,117450,142867,118730,144641,124340,151462,124788,151983,Cloud9,paiN Gaming,7,8,2,3,19450,22700,20200,23500,5600,22300,full,full,110265,8,paiN Gaming,3,0,372c0b3361757e06
16,124788,151983,126068,153751,132325,161340,132773,161853,Cloud9,paiN Gaming,8,8,2,3,21750,18150,22000,25600,21000,14300,full,full,120040,1,Cloud9,2,0,372c0b3361757e06
17,134783,164354,136063,166088,142188,173227,142636,173757,Cloud9,paiN Gaming,9,8,2,3,19450,13650,23900,9450,8400,700,full,semi,113831,1,Cloud9,2,0,372c0b3361757e06
18,142636,173757,143916,175459,152218,185320,152666,185844,Cloud9,paiN Gaming,9,9,2,3,30050,25550,24300,29000,11700,23300,full,full,148341,7,paiN Gaming,3,0,372c0b3361757e06
19,155035,188941,156315,190683,162618,198297,163066,198831,Cloud9,paiN Gaming,10,9,2,3,28950,22550,26500,29150,25500,10350,full,full,120027,1,Cloud9,2,0,372c0b3361757e06
20,165293,201699,166573,203389,175557,213784,176005,214312,Cloud9,paiN Gaming,10,10,2,3,21850,22100,26450,28250,16350,18850,full,full,155038,7,paiN Gaming,3,0,372c0b3361757e06
21,176005,214312,177285,216087,183006,222820,183454,223367,Cloud9,paiN Gaming,10,11,2,3,17000,22350,19000,27750,16200,20500,force-buy,full,109148,7,paiN Gaming,3,0,372c0b3361757e06
22,183454,223367,184734,225170,192019,233776,192467,234308,Cloud9,paiN Gaming,10,12,2,3,14200,21150,4400,30550,4400,14350,eco,full,133536,7,paiN Gaming,3,0,372c0b3361757e06
23,192467,234308,193747,236139,198718,242078,199166,242618,Cloud9,paiN Gaming,11,12,2,3,25700,25900,25100,30650,24000,14100,full,full,99681,1,Cloud9,2,0,372c0b3361757e06
24,199166,242618,200446,244333,207473,252802,207473,252802,Cloud9,paiN Gaming,11,13,2,3,24000,23050,25700,30450,6200,13300,full,full,130650,8,paiN Gaming,3,0,372c0b3361757e06
