number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1019,1367,2712,3475,7959,9471,8407,9989,Flyquest,Team Liquid,1,0,3,2,4000,4000,4150,4650,3550,3350,pistol,pistol,104028,7,Flyquest,3,0,ec69a6d82d403375
2,8407,9989,9687,11747,13264,16127,13712,16677,Flyquest,Team Liquid,2,0,3,2,19750,14050,20850,12900,19150,12500,semi,force-buy,78791,8,Flyquest,3,0,ec69a6d82d403375
3,13712,16677,14992,18458,22352,27005,22800,27524,Flyquest,Team Liquid,3,0,3,2,19250,14150,24000,4550,9100,4550,full,eco,132577,12,Flyquest,3,0,ec69a6d82d403375
4,22800,27524,24080,29464,30615,37220,31063,37744,Flyquest,Team Liquid,3,1,3,2,28800,22100,28300,22200,14800,21400,full,full,124464,1,Team Liquid,2,0,ec69a6d82d403375
5,31063,37744,32343,39531,39703,48350,40151,48870,Flyquest,Team Liquid,4,1,3,2,21300,19400,27550,28150,18500,8500,full,full,136146,12,Flyquest,3,0,ec69a6d82d403375
6,42172,51397,43452,53016,50812,61820,51260,62365,Flyquest,Team Liquid,5,1,3,2,19750,18400,29400,25350,11600,14900,full,full,133797,12,Flyquest,3,0,ec69a6d82d403375
7,51260,62365,52540,64144,59900,72898,60348,73453,Flyquest,Team Liquid,6,1,3,2,25200,15700,29550,21900,16000,15050,full,full,135209,12,Flyquest,3,0,ec69a6d82d403375
8,62599,76224,63879,77823,71239,86692,71687,87212,Flyquest,Team Liquid,7,1,3,2,26050,7450,29650,22350,6500,7000,full,full,134374,12,Flyquest,3,0,ec69a6d82d403375
9,71687,87212,72967,88931,76971,93719,77419,94270,Flyquest,Team Liquid,8,1,3,2,36400,7250,29650,21650,6500,6700,full,full,83528,8,Flyquest,3,0,ec69a6d82d403375
10,77419,94270,78699,96032,80822,98661,81270,99200,Flyquest,Team Liquid,9,1,3,2,47250,18150,30150,10150,13900,10150,full,semi,56366,8,Flyquest,3,0,ec69a6d82d403375
11,83603,102308,84883,104058,92168,112679,92616,113214,Flyquest,Team Liquid,9,2,3,2,50900,25600,30550,25100,14850,24100,full,full,133129,9,Team Liquid,2,0,ec69a6d82d403375
12,92616,113214,93896,115024,101143,123423,104631,127318,Flyquest,Team Liquid,10,2,3,2,44250,19550,31450,22600,35350,17900,full,full,131050,8,Flyquest,3,0,ec69a6d82d403375
13,104631,127318,106327,129531,112771,136915,113219,137449,Flyquest,Team Liquid,10,3,2,3,4000,4000,4550,4400,3450,3400,pistol,pistol,123194,7,Team Liquid,3,0,ec69a6d82d403375
14,113219,137449,114499,139318,117381,142675,117829,143230,Flyquest,Team Liquid,10,4,2,3,14550,19900,2700,20700,2300,19200,eco,semi,67084,8,Team Liquid,3,0,ec69a6d82d403375
15,117829,143230,119109,144992,124134,150853,124582,151381,Flyquest,Team Liquid,10,5,2,3,24550,19350,24900,27300,23900,9150,full,full,97854,8,Team Liquid,3,0,ec69a6d82d403375
16,126603,153907,127883,155618,133526,162331,133974,162852,Flyquest,Team Liquid,11,5,2,3,15750,28250,6550,29100,6050,12100,semi,full,108136,1,Flyquest,2,0,ec69a6d82d403375
17,133974,162852,135254,164638,142286,173011,142734,173575,Flyquest,Team Liquid,12,5,2,3,28700,23750,28750,26650,17150,20350,full,full,130408,9,Flyquest,2,0,ec69a6d82d403375
18,142734,173575,144014,175547,149833,182456,149833,182456,Flyquest,Team Liquid,13,5,2,3,33550,13300,28550,13700,13500,13100,full,force-buy,114003,9,Flyquest,2,0,ec69a6d82d403375
