frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
5978,4981,1,4,2,0,76561198170631091,Krimbo,0,0,f122d60f045acaa6
10828,8868,2,5,2,0,76561198078771373,JDC,0,0,f122d60f045acaa6
19360,15624,3,2,3,0,76561198021715100,JT,0,0,f122d60f045acaa6
31810,25871,4,3,3,0,76561198191236195,Grim,1,0,f122d60f045acaa6
55789,45647,6,3,2,0,76561198078771373,JDC,0,0,f122d60f045acaa6
66510,54285,7,2,2,0,76561197980122997,syrsoN,1,0,f122d60f045acaa6
81677,66501,8,3,2,0,76561197961491680,tabseN,0,1,f122d60f045acaa6
90264,73541,9,2,2,0,76561198078771373,JDC,0,0,f122d60f045acaa6
101140,82226,10,4,2,0,76561197961491680,tabseN,0,2,f122d60f045acaa6
105322,85331,11,5,2,0,76561198078771373,JDC,0,1,f122d60f045acaa6
116433,94298,12,3,2,0,76561198172837021,rigoN,0,0,f122d60f045acaa6
129242,105334,13,3,3,0,76561198078771373,JDC,0,1,f122d60f045acaa6
135515,110318,14,3,3,0,76561198078771373,JDC,0,0,f122d60f045acaa6
145654,118524,15,3,2,0,76561198306519263,floppy,0,1,f122d60f045acaa6
156491,127291,16,4,3,0,76561197961491680,tabseN,0,0,f122d60f045acaa6
169922,138400,17,3,2,0,76561198060367310,hallzerk,0,0,f122d60f045acaa6
182127,148430,18,2,3,0,76561198170631091,Krimbo,0,0,f122d60f045acaa6
