checksum,game,demo path,demo name,date,source,type,share code,map,server name,client name,tick count,tickrate,framerate,game type,game mode,game mode str,is ranked,duration,network protocol,build number,kill count,assist count,death count,shot count,winner name,winner side,overtime count,max rounds,has vac live ban
c384144a3d13e973,CS2,c:\cs2-hltv-event-scrapper\downloads\unpacked_demos\Perfect World Shanghai Major 2024 Opening Stage\gamerlegion-vs-passion-ua-m3-ancient.dem,gamerlegion-vs-passion-ua-m3-ancient,2024-12-02T14:34:00-03:00,esl,GOTV,,de_ancient,[MAJOR] Passion UA vs GamerLegion BO3-3,SourceTV Demo,176638,64.000000,78.377673,2759.000000,14054,10231,0,0,casual,0,151,43,153,3273,GamerLegion,3,0,24,0
