checksum,game,demo path,demo name,date,source,type,share code,map,server name,client name,tick count,tickrate,framerate,game type,game mode,game mode str,is ranked,duration,network protocol,build number,kill count,assist count,death count,shot count,winner name,winner side,overtime count,max rounds,has vac live ban
a23f3bd65607a01d,CS2,c:\cs2-hltv-event-scrapper\downloads\unpacked_demos\Perfect World Shanghai Major 2024 Opening Stage\virtus-pro-vs-rare-atom-anubis.dem,virtus-pro-vs-rare-atom-anubis,2024-11-30T14:26:46-03:00,esl,GOTV,,de_anubis,[MAJOR] Rare Atom vs Virtus.Pro BO1-1,SourceTV Demo,150220,64.000000,79.968470,2347.000000,14054,10231,0,0,casual,0,103,34,103,2881,Virtus.Pro,3,0,24,0
