name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
ztr,76561199009468655,10,GamerLegion,3,2,15,3,100,0.200000,44.444447,28.222221,0.166667,0.833333,4.000000,0,-1,0,0,0,1,0,0,508,164,72,4,5,6,6,8,1,2,0,0,0,3,3,6,6,8,0,1,0,3,0,0,3,0,0,0,0,0.187246,0.275558,CSGO-rZpZ7-WswDB-rtrYT-t8ANs-8t8rN,3,0,5e76d02ef18639fd
fEAR,76561198132026180,36,Passion UA,14,4,9,5,35,1.555556,83.333328,95.444443,0.777778,0.500000,11.500000,3,-1,0,0,0,2,0,0,1718,289,207,2,3,4,4,6,1,2,0,0,0,1,1,4,4,6,2,6,2,5,0,4,5,3,1,0,0,1.403154,1.252111,CSGO-fxMrC-DYvfG-mvA6s-6bAtd-OnMHA,0,0,5e76d02ef18639fd
FL4MUS,76561198014259134,27,GamerLegion,8,4,14,4,50,0.571429,44.444447,58.888889,0.444444,0.777778,1.055556,0,-1,0,0,0,3,0,0,1060,157,19,4,5,6,6,8,2,3,1,1,1,2,2,5,5,7,1,3,0,0,0,0,4,2,0,0,0,0.566147,0.617528,CSGO-zeqNx-y7zGf-AkBeN-rxxNO-Vy6KQ,1,0,5e76d02ef18639fd
s-chilla,76561198964042711,35,Passion UA,13,7,10,9,69,1.300000,77.777779,86.500000,0.722222,0.555556,2.055556,4,-1,0,0,0,1,0,0,1557,283,37,3,4,5,5,7,2,3,1,1,1,1,1,4,4,6,2,2,1,2,0,1,5,1,2,0,0,1.272956,1.192484,CSGO-cSY9f-MMRYV-SCSb2-35rAf-th5BO,2,0,5e76d02ef18639fd
zeRRoFIX,76561199121088563,34,Passion UA,14,6,10,5,35,1.400000,83.333328,80.777779,0.777778,0.555556,2.833333,1,-1,0,0,0,0,0,0,1454,143,51,4,5,6,6,8,1,2,0,0,0,3,3,6,6,8,0,0,4,1,0,0,8,3,0,0,0,1.337684,1.109998,CSGO-2SDH7-Dt5Zf-iBmqX-UVtvi-cV6uC,3,0,5e76d02ef18639fd
jambo,76561198800253526,40,Passion UA,16,3,8,5,31,2.000000,77.777779,99.611115,0.888889,0.444444,3.111111,4,-1,0,0,0,1,0,0,1793,72,56,5,6,7,7,9,2,3,1,1,1,3,3,6,6,8,4,0,0,2,0,0,4,3,2,0,0,1.496040,1.487057,CSGO-mPkbZ-H8PHa-VHUk2-6xsDU-ZaywQ,4,0,5e76d02ef18639fd
sl3nd,76561198098071693,31,GamerLegion,13,3,14,8,61,0.928571,55.555557,77.833336,0.722222,0.777778,0.833333,1,-1,0,0,0,1,0,0,1401,209,15,6,7,8,8,10,1,2,0,0,0,5,5,8,8,10,2,1,2,0,0,0,5,4,0,0,0,0.942439,0.914062,CSGO-Y6w8h-iqbiK-rwJQD-6z2bL-wTBUM,0,0,5e76d02ef18639fd
volt,76561198155754447,35,GamerLegion,15,1,13,6,40,1.153846,55.555557,77.944443,0.833333,0.722222,4.611111,3,-1,0,0,0,0,0,0,1403,259,83,5,6,7,7,9,1,2,0,0,0,4,4,7,7,9,4,4,4,1,0,0,4,4,1,0,0,1.057368,1.149008,CSGO-Enp9P-unU3i-zXDS4-XHFxB-LSJvM,2,0,5e76d02ef18639fd
Tauson,76561198316706174,15,GamerLegion,6,2,15,3,50,0.400000,55.555557,46.333332,0.333333,0.833333,0.777778,1,-1,0,0,0,0,0,0,834,145,14,4,5,6,6,8,1,2,0,0,0,3,3,6,6,8,1,1,1,3,0,1,4,1,0,0,0,0.470368,0.447033,CSGO-FSsT8-ACXnx-zmkHH-QWT4O-nND3J,4,0,5e76d02ef18639fd
jackasmo,76561198446445284,33,Passion UA,14,1,8,7,50,1.750000,77.777779,66.611115,0.777778,0.444444,1.222222,1,-1,0,0,0,1,0,0,1199,122,22,2,3,4,4,6,1,2,0,0,0,1,1,4,4,6,2,0,3,2,0,0,5,3,1,0,0,1.283333,1.297547,CSGO-TAjVY-stOX4-L2xsY-shG9L-Vy6KQ,1,0,5e76d02ef18639fd
