number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1017,1287,2712,3594,5686,7026,6134,7553,FURIA,Wildcard,1,0,3,2,4000,4000,3850,4700,2750,3300,pistol,pistol,72706,8,FURIA,3,0,39ae6e5bb5733a72
2,6134,7553,7414,9457,15184,18531,15632,19054,FURIA,Wildcard,1,1,3,2,19000,10800,18700,9750,15800,9750,semi,force-buy,139078,9,Wildcard,2,0,39ae6e5bb5733a72
3,15632,19054,16912,20958,24523,29716,24971,30280,FURIA,Wildcard,2,1,3,2,11100,19400,7350,26500,7350,15200,semi,full,135075,7,FURIA,3,0,39ae6e5bb5733a72
4,24971,30280,26251,32290,34457,41869,34905,42404,FURIA,Wildcard,2,2,3,2,23050,15400,28800,15900,20150,15100,full,force-buy,146819,1,Wildcard,2,0,39ae6e5bb5733a72
5,37420,45610,38700,47414,46063,56017,46511,56554,FURIA,Wildcard,2,3,3,2,10200,19600,10350,28450,9950,9850,force-buy,full,131844,9,Wildcard,2,0,39ae6e5bb5733a72
6,46511,56554,47791,58354,51824,63120,52272,63677,FURIA,Wildcard,2,4,3,2,10950,27400,1100,26100,300,18750,eco,full,83183,9,Wildcard,2,0,39ae6e5bb5733a72
7,52272,63677,53552,65508,60912,74201,61360,74721,FURIA,Wildcard,3,4,3,2,22650,27000,23850,26000,22350,5550,full,full,133326,12,FURIA,3,0,39ae6e5bb5733a72
8,61360,74721,62640,76581,68836,84067,69284,84602,FURIA,Wildcard,3,5,3,2,18050,27550,26900,26450,16350,25450,full,full,118403,1,Wildcard,2,0,39ae6e5bb5733a72
9,69284,84602,70564,86433,76485,93497,76933,94016,FURIA,Wildcard,4,5,3,2,11300,20500,24850,27150,10600,9300,full,full,112689,8,FURIA,3,0,39ae6e5bb5733a72
10,76933,94016,78213,95822,84697,103398,85145,103911,FURIA,Wildcard,4,6,3,2,18150,19200,20350,19500,17150,18900,semi,force-buy,118859,9,Wildcard,2,0,39ae6e5bb5733a72
11,85145,103911,86425,105839,92850,113366,93298,113917,FURIA,Wildcard,5,6,3,2,9800,18050,10900,21450,9550,15750,force-buy,full,119783,8,FURIA,3,0,39ae6e5bb5733a72
12,93298,113917,94578,115920,100948,123353,104436,127255,FURIA,Wildcard,6,6,3,2,18900,9600,27150,9500,13700,9100,full,force-buy,119543,8,FURIA,3,0,39ae6e5bb5733a72
13,104436,127255,106132,129483,109398,133299,109846,133828,FURIA,Wildcard,6,7,2,3,4000,4000,5100,4200,3400,3400,pistol,pistol,76570,8,Wildcard,3,0,39ae6e5bb5733a72
14,109846,133828,111126,135674,113406,138363,113854,138925,FURIA,Wildcard,6,8,2,3,10700,18350,2000,19350,600,17950,eco,semi,57453,8,Wildcard,3,0,39ae6e5bb5733a72
15,113854,138925,115134,140783,120256,146897,120704,147410,FURIA,Wildcard,7,8,2,3,22400,19050,23500,22900,21900,8200,full,full,100996,1,FURIA,2,0,39ae6e5bb5733a72
16,120704,147410,121984,149241,126326,154524,126774,155052,FURIA,Wildcard,7,9,2,3,19200,17850,25200,22300,5200,13550,full,semi,90126,8,Wildcard,3,0,39ae6e5bb5733a72
17,126774,155052,128054,157065,131078,160760,131526,161287,FURIA,Wildcard,7,10,2,3,23800,22050,24800,26200,23000,11900,full,full,72313,8,Wildcard,3,0,39ae6e5bb5733a72
18,133830,164372,135110,166234,140947,173030,141395,173568,FURIA,Wildcard,7,11,2,3,13100,27900,7450,27300,7550,8900,semi,full,109686,7,Wildcard,3,0,39ae6e5bb5733a72
19,141395,173568,142675,175684,151543,186206,151991,186746,FURIA,Wildcard,7,12,2,3,24550,38300,24400,30350,23400,24250,full,full,160108,7,Wildcard,3,0,39ae6e5bb5733a72
