name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
bodyy,76561198013295375,28,Fnatic,12,6,16,3,25,0.750000,65.217392,59.478260,0.521739,0.695652,10.434783,0,-1,0,0,0,0,0,0,1368,293,240,3,7,7,9,8,0,0,0,0,0,3,7,7,9,8,3,3,4,2,0,0,3,3,1,0,0,0.834099,0.836143,CSGO-zMrv5-rr5dH-kTnJx-RJeya-bZmbN,3,0,14bf5c671e3f6811
SOMEBODY,76561198045397601,22,Rare Atom,6,3,15,1,16,0.400000,73.913040,33.043480,0.260870,0.652174,10.260870,1,-1,0,0,0,3,0,0,760,216,236,2,6,6,8,7,0,0,0,0,0,2,6,6,8,7,0,2,0,5,0,1,6,0,0,0,0,0.597682,0.502426,CSGO-HqqLw-i4wam-HSjHx-y6dBc-9mUCP,2,0,14bf5c671e3f6811
Summer,76561198013230247,31,Rare Atom,10,10,15,6,60,0.666667,78.260872,63.913044,0.434783,0.652174,9.913043,2,-1,0,0,0,1,2,0,1470,342,228,3,7,7,9,8,0,0,0,0,0,3,7,7,9,8,2,1,2,4,0,0,5,1,1,0,0,0.908844,0.748610,CSGO-Tq4EN-qTHoY-HBd4z-bhdjA-Dq5uC,1,0,14bf5c671e3f6811
nawwk,76561198153651861,28,Fnatic,8,3,12,4,50,0.666667,73.913040,31.391304,0.347826,0.521739,1.000000,1,-1,0,0,0,3,0,0,722,111,23,3,7,7,9,8,0,0,0,0,0,3,7,7,9,8,1,1,1,1,0,0,4,2,0,0,0,0.737064,0.732194,CSGO-sKrqE-vvyRB-CNqke-UOWUa-vff4D,2,0,14bf5c671e3f6811
blameF,76561198028458803,31,Fnatic,11,9,17,4,36,0.647059,60.869564,66.782608,0.478261,0.739130,18.608696,2,-1,0,0,0,1,0,0,1536,327,428,0,4,4,6,5,0,0,0,0,0,0,4,4,6,5,3,4,0,3,0,1,6,1,1,0,0,0.777979,0.713818,CSGO-5FZyJ-B5DqC-uMtfo-Fmo5o-6hwjN,0,0,14bf5c671e3f6811
MATYS,76561199046478501,49,Fnatic,21,5,15,15,71,1.400000,65.217392,108.000000,0.913043,0.652174,11.695652,4,-1,0,0,0,1,0,0,2484,367,269,1,5,5,7,6,0,0,0,0,0,1,5,5,7,6,4,3,2,1,0,1,5,3,2,1,0,1.346425,1.425617,CSGO-nv8qy-E9TKj-FwLst-5jBNt-UZkDA,4,0,14bf5c671e3f6811
KRiMZ,76561198031651584,40,Fnatic,15,2,12,6,40,1.250000,78.260872,82.043480,0.652174,0.521739,6.695652,3,-1,0,0,0,1,2,0,1887,393,154,4,8,8,10,9,0,0,0,0,0,4,8,8,10,9,0,1,1,3,0,0,10,1,1,0,0,1.189617,1.036916,CSGO-N9qbd-SDtZM-GZWXo-5cWYo-3oAQL,1,0,14bf5c671e3f6811
L1haNg,76561199016206318,40,Rare Atom,17,7,14,9,52,1.214286,60.869564,87.086960,0.739130,0.608696,12.043478,4,-1,0,0,0,0,0,0,2003,484,277,1,5,5,7,6,0,0,0,0,0,1,5,5,7,6,3,3,6,3,0,0,5,2,0,2,0,1.129278,1.290652,CSGO-D6uLs-MxDwh-9UHEE-htKj2-MUVaK,4,0,14bf5c671e3f6811
kaze,76561197976393269,54,Rare Atom,18,3,10,4,22,1.800000,86.956520,67.478264,0.782609,0.434783,3.478261,4,-1,0,0,0,4,0,0,1552,115,80,1,5,5,7,6,0,0,0,0,0,1,5,5,7,6,2,1,3,3,0,1,8,3,0,1,0,1.369897,1.343112,CSGO-DEiR3-QGaSe-iurLG-pdsPO-6UDND,0,0,14bf5c671e3f6811
ChildKing,76561198352656104,47,Rare Atom,21,4,13,13,61,1.615385,69.565216,84.086960,0.913043,0.565217,9.826087,2,-1,0,0,0,0,0,0,1934,285,226,1,5,5,7,6,0,0,0,0,0,1,5,5,7,6,5,4,3,1,0,0,7,2,2,1,0,1.343650,1.471514,CSGO-9Xqnn-EfrJy-eq2pc-M8Yxa-zqLDR,3,0,14bf5c671e3f6811
