name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
L1haNg,76561199016206318,39,Rare Atom,15,4,17,9,60,0.882353,75.000000,74.208336,0.625000,0.708333,8.625000,2,-1,0,0,0,1,0,0,1781,211,207,9,12,11,7,5,7,2,1,1,1,2,10,10,6,4,4,3,2,3,0,0,8,0,1,1,0,1.025758,0.978249,CSGO-vKCtM-9cbtu-MtO6a-3RGZC-qbfiK,4,0,5979376f760e45ca
exit,76561198010496342,46,MIBR,16,8,15,4,25,1.066667,75.000000,83.458336,0.666667,0.625000,4.083333,2,-1,0,0,0,1,1,0,2003,367,98,10,13,12,8,6,7,2,1,1,1,3,11,11,7,5,2,3,3,3,0,1,7,1,1,1,0,1.152384,1.105385,CSGO-niyeb-yLFrz-dNQCR-vmkVv-4jTiA,2,0,5979376f760e45ca
" saffee",76561197985565685,36,MIBR,14,6,16,5,35,0.875000,79.166672,57.083332,0.583333,0.666667,0.375000,1,-1,0,0,0,0,1,0,1370,209,9,8,11,10,6,4,6,1,0,0,0,2,10,10,6,4,2,2,4,3,0,0,9,1,1,0,0,0.995867,0.856667,CSGO-niyeb-yLFrz-dNQCR-vmkVv-4jTiA,3,0,5979376f760e45ca
drop,76561198388056582,43,MIBR,17,7,18,6,35,0.944444,79.166672,75.500000,0.708333,0.750000,2.875000,0,-1,0,0,0,1,0,0,1812,320,69,8,11,10,6,4,6,1,0,0,0,2,10,10,6,4,5,1,4,7,0,0,8,3,1,0,0,1.122585,0.941289,CSGO-tYYFx-vcS8N-tf5GD-9Ty9j-mRFuA,1,0,5979376f760e45ca
Summer,76561198013230247,47,Rare Atom,19,7,17,7,36,1.117647,83.333328,84.291664,0.791667,0.708333,10.333333,3,-1,0,0,0,1,0,0,2023,418,248,8,11,10,6,4,6,1,0,0,0,2,10,10,6,4,2,2,5,5,0,1,9,3,0,1,0,1.275367,1.117498,CSGO-YocnY-w6JZ4-uQZea-P7u8T-6sWPA,1,0,5979376f760e45ca
kaze,76561197976393269,57,Rare Atom,19,7,16,10,52,1.187500,79.166672,81.625000,0.791667,0.666667,6.000000,5,-1,0,0,0,3,0,0,1959,173,144,13,16,15,11,9,9,4,3,3,3,4,12,12,8,6,3,0,3,4,0,0,7,3,2,0,0,1.258621,1.151576,CSGO-2w3SK-HasGr-BYazP-JL2Sv-o8veM,0,0,5979376f760e45ca
SOMEBODY,76561198045397601,45,Rare Atom,16,10,18,10,62,0.888889,79.166672,76.583336,0.666667,0.750000,5.666667,2,-1,0,0,0,1,0,0,1838,363,136,8,11,10,6,4,6,1,0,0,0,2,10,10,6,4,0,4,4,7,0,2,5,4,1,0,0,1.102490,0.930646,CSGO-9COR8-iKjRd-4hrsc-QiLt4-ObmbN,2,0,5979376f760e45ca
insani,76561198061423730,47,MIBR,17,12,18,5,29,0.944444,79.166672,89.500000,0.708333,0.750000,0.708333,3,-1,0,0,0,1,0,0,2148,418,17,9,12,11,7,5,6,1,0,0,0,3,11,11,7,5,2,3,5,5,0,1,9,1,2,0,0,1.188140,0.965458,CSGO-H3thb-bfSO4-TDUpa-MNZVa-fxwPB,0,0,5979376f760e45ca
Lucaozy,76561198157388473,57,MIBR,20,6,17,9,45,1.176471,70.833328,80.500000,0.833333,0.708333,0.791667,5,-1,0,0,0,1,2,0,1932,387,19,9,12,11,7,5,8,3,2,2,2,1,9,9,5,3,2,2,4,5,0,1,7,2,3,0,0,1.203846,1.200649,CSGO-EvvTA-D6U88-mXTHk-acm3G-bkMHA,4,0,5979376f760e45ca
ChildKing,76561198352656104,42,Rare Atom,15,4,16,7,46,0.937500,70.833328,75.625000,0.625000,0.666667,3.500000,1,-1,0,0,0,2,0,0,1815,316,84,7,10,9,5,3,6,1,0,0,0,1,9,9,5,3,2,4,5,1,0,0,8,2,1,0,0,1.022079,0.915649,CSGO-9Xqnn-EfrJy-eq2pc-M8Yxa-zqLDR,3,0,5979376f760e45ca
