number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1017,1269,2712,3486,4305,5365,4753,5893,Complexity Gaming,Cloud9,1,0,3,2,4000,4000,4000,4350,3400,3350,pistol,pistol,52400,8,Complexity Gaming,3,0,2b05f2b18f25ea2d
2,4753,5893,6033,7634,8183,10234,8631,10775,Complexity Gaming,Cloud9,2,0,3,2,18350,10750,21400,1600,17800,300,semi,eco,55535,8,Complexity Gaming,3,0,2b05f2b18f25ea2d
3,8631,10775,9911,12535,17688,21590,18136,22130,Complexity Gaming,Cloud9,3,0,3,2,18900,22750,26150,23400,10100,22400,full,full,138357,7,Complexity Gaming,3,0,2b05f2b18f25ea2d
4,18136,22130,19416,23833,23882,29323,24330,29859,Complexity Gaming,Cloud9,3,1,3,2,28100,19050,30550,8950,20750,8950,full,semi,92021,9,Cloud9,2,0,2b05f2b18f25ea2d
5,24330,29859,25610,31758,32970,40402,33418,40935,Complexity Gaming,Cloud9,4,1,3,2,15050,27950,15950,28250,14550,18300,force-buy,full,134878,12,Complexity Gaming,3,0,2b05f2b18f25ea2d
6,33418,40935,34698,42820,42058,51484,42506,52004,Complexity Gaming,Cloud9,5,1,3,2,18250,20450,20050,23750,17750,16800,semi,full,134954,12,Complexity Gaming,3,0,2b05f2b18f25ea2d
7,45283,55315,46563,57069,53022,64712,53470,65243,Complexity Gaming,Cloud9,5,2,3,2,18550,15550,27300,21050,11500,14800,full,full,120217,9,Cloud9,2,0,2b05f2b18f25ea2d
8,53470,65243,54750,67111,59347,72755,59795,73303,Complexity Gaming,Cloud9,5,3,3,2,15050,18400,16100,23250,14700,16000,force-buy,full,96102,1,Cloud9,2,0,2b05f2b18f25ea2d
9,59795,73303,61075,75028,66896,81876,67344,82415,Complexity Gaming,Cloud9,5,4,3,2,9850,20800,10050,24850,200,5600,semi,full,109675,9,Cloud9,2,0,2b05f2b18f25ea2d
10,67344,82415,68624,84365,75228,92179,75676,92714,Complexity Gaming,Cloud9,6,4,3,2,23150,33050,23850,27350,22650,20600,full,full,124912,7,Complexity Gaming,3,0,2b05f2b18f25ea2d
11,75676,92714,76956,94537,83195,102026,83643,102557,Complexity Gaming,Cloud9,7,4,3,2,19800,23350,29150,21300,15200,20100,full,full,119129,8,Complexity Gaming,3,0,2b05f2b18f25ea2d
12,83643,102557,84923,104305,87527,107566,91015,111486,Complexity Gaming,Cloud9,8,4,3,2,21550,13350,30950,12450,17000,11650,full,force-buy,64080,7,Complexity Gaming,3,0,2b05f2b18f25ea2d
13,91015,111486,92711,113707,96529,118128,96977,118659,Complexity Gaming,Cloud9,9,4,2,3,4000,4000,4300,4750,3300,3450,pistol,pistol,84972,9,Complexity Gaming,2,0,2b05f2b18f25ea2d
14,96977,118659,98257,120540,101596,124470,102044,125004,Complexity Gaming,Cloud9,10,4,2,3,18750,11250,19250,1000,18250,0,semi,eco,74340,9,Complexity Gaming,2,0,2b05f2b18f25ea2d
15,102044,125004,103324,126821,110257,134992,110705,135507,Complexity Gaming,Cloud9,11,4,2,3,18850,23850,23500,24350,12900,23050,full,full,127777,1,Complexity Gaming,2,0,2b05f2b18f25ea2d
16,113184,138679,114464,140486,119736,146854,120184,147396,Complexity Gaming,Cloud9,11,5,2,3,24650,15600,25800,22700,9750,13000,full,full,104583,8,Cloud9,3,0,2b05f2b18f25ea2d
17,120184,147396,121464,149223,130059,159388,130507,159904,Complexity Gaming,Cloud9,12,5,2,3,22200,21250,23050,27350,22050,10000,full,full,153415,1,Complexity Gaming,2,0,2b05f2b18f25ea2d
18,130507,159904,131787,161724,139147,170266,139595,170805,Complexity Gaming,Cloud9,12,6,2,3,18950,23850,26800,28550,12650,21650,full,full,132562,12,Cloud9,3,0,2b05f2b18f25ea2d
19,139595,170805,140875,172632,148235,181325,148683,181844,Complexity Gaming,Cloud9,12,7,2,3,12000,19450,19650,29700,11500,9850,force-buy,full,134583,12,Cloud9,3,0,2b05f2b18f25ea2d
20,148683,181844,149963,183599,157323,192096,157771,192633,Complexity Gaming,Cloud9,12,8,2,3,8100,27050,5550,30150,1100,5850,semi,full,131155,12,Cloud9,3,0,2b05f2b18f25ea2d
21,160440,196001,161720,197791,167255,204417,167255,204417,Complexity Gaming,Cloud9,13,8,2,3,18750,30500,20700,29950,16200,15150,full,full,107667,9,Complexity Gaming,2,0,2b05f2b18f25ea2d
