number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1017,1345,2712,3578,4456,5703,4904,6249,Fnatic,Cloud9,0,1,3,2,4000,4000,4200,4250,3400,3450,pistol,pistol,54994,9,Cloud9,2,0,733d1136f80123d0
2,4904,6249,6184,8104,7954,10242,8402,10797,Fnatic,Cloud9,0,2,3,2,11000,18300,1100,20400,300,17950,eco,full,50388,9,Cloud9,2,0,733d1136f80123d0
3,8402,10797,9682,12545,13467,17233,13915,17786,Fnatic,Cloud9,0,3,3,2,23300,18400,23800,23900,22900,9900,full,full,81217,9,Cloud9,2,0,733d1136f80123d0
4,13915,17786,15195,19586,22034,27608,22482,28152,Fnatic,Cloud9,1,3,3,2,15800,26550,6550,25400,5150,17200,semi,full,123945,7,Fnatic,3,0,733d1136f80123d0
5,22482,28152,23762,29906,25394,32100,25842,32676,Fnatic,Cloud9,2,3,3,2,30250,20250,29750,16250,19250,15950,full,semi,49820,8,Fnatic,3,0,733d1136f80123d0
6,25842,32676,27122,34408,30290,38273,30738,38811,Fnatic,Cloud9,2,4,3,2,28150,13800,29450,2200,4100,1900,full,eco,70629,9,Cloud9,2,0,733d1136f80123d0
7,33118,41873,34398,43616,43090,53949,43538,54491,Fnatic,Cloud9,2,5,3,2,34550,29950,28500,27350,27800,21400,full,full,152389,1,Cloud9,2,0,733d1136f80123d0
8,43538,54491,44818,56276,50893,63717,51341,64282,Fnatic,Cloud9,2,6,3,2,18750,27250,26450,27450,15400,5200,full,full,116424,9,Cloud9,2,0,733d1136f80123d0
9,53525,67004,54805,68727,57258,71767,57706,72297,Fnatic,Cloud9,2,7,3,2,18150,39500,10250,27650,9650,8000,semi,full,60105,9,Cloud9,2,0,733d1136f80123d0
10,57706,72297,58986,74147,66346,82877,66794,83421,Fnatic,Cloud9,3,7,3,2,26700,49250,26750,27650,25950,12000,full,full,133511,12,Fnatic,3,0,733d1136f80123d0
11,66794,83421,68074,85262,74314,92790,74762,93328,Fnatic,Cloud9,3,8,3,2,18000,43250,27300,27350,13300,20300,full,full,118229,9,Cloud9,2,0,733d1136f80123d0
12,74762,93328,76042,95276,80468,100704,83956,104595,Fnatic,Cloud9,4,8,3,2,20200,40300,20650,26600,19650,25350,force-buy,full,93079,8,Fnatic,3,0,733d1136f80123d0
13,83956,104595,85652,106910,91219,113375,91667,113931,Fnatic,Cloud9,4,9,2,3,4000,4000,4750,5150,3350,3450,pistol,pistol,110796,7,Cloud9,3,0,733d1136f80123d0
14,91667,113931,92947,115641,102550,127059,102998,127595,Fnatic,Cloud9,5,9,2,3,13450,19850,15950,22950,12950,19000,force-buy,full,165664,1,Fnatic,2,0,733d1136f80123d0
15,102998,127595,104278,129364,111209,137731,111657,138292,Fnatic,Cloud9,5,10,2,3,19500,8750,22650,12200,15900,8000,full,force-buy,127908,7,Cloud9,3,0,733d1136f80123d0
16,111657,138292,112937,140140,118339,146672,118787,147230,Fnatic,Cloud9,5,11,2,3,13900,20050,14100,24750,13300,12350,force-buy,full,105748,7,Cloud9,3,0,733d1136f80123d0
17,121078,150214,122358,152072,129718,160834,130166,161379,Fnatic,Cloud9,5,12,2,3,14900,26100,23300,26400,11100,25400,full,full,134015,12,Cloud9,3,0,733d1136f80123d0
18,130166,161379,131446,163215,138360,171512,138360,171512,Fnatic,Cloud9,5,13,2,3,3650,26050,18050,30150,13250,11000,force-buy,full,127870,7,Cloud9,3,0,733d1136f80123d0
