frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
6820,5500,1,2,3,0,76561197985565685," saffee",0,0,88016797c9a0a2ad
13474,10539,2,5,3,0,76561198010496342,exit,0,0,88016797c9a0a2ad
34131,27045,4,2,3,0,76561198157388473,Lucaozy,0,0,88016797c9a0a2ad
42995,33774,5,4,2,0,76561198838822582,Mzinho,0,2,88016797c9a0a2ad
51958,40503,6,5,3,0,76561198010496342,exit,0,1,88016797c9a0a2ad
67921,53092,7,5,3,0,76561198388056582,drop,0,1,88016797c9a0a2ad
75391,58534,8,4,2,0,76561198838822582,Mzinho,0,0,88016797c9a0a2ad
86414,66717,9,3,2,0,76561198920720017,Senzu,0,1,88016797c9a0a2ad
96773,74601,10,5,3,0,76561198010496342,exit,0,1,88016797c9a0a2ad
110000,85125,11,2,2,0,76561199203563345,910,0,0,88016797c9a0a2ad
117914,91268,12,3,2,0,76561198959824088,bLitz,1,0,88016797c9a0a2ad
129945,101339,13,3,2,0,76561198061423730,insani,0,1,88016797c9a0a2ad
140417,109800,14,4,2,0,76561198157388473,Lucaozy,0,1,88016797c9a0a2ad
157686,123153,16,3,2,0,76561197985565685," saffee",0,0,88016797c9a0a2ad
171490,133664,17,3,2,0,76561198010496342,exit,0,1,88016797c9a0a2ad
192271,149462,19,3,2,0,76561198061423730,insani,0,0,88016797c9a0a2ad
