name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
stanislaw,76561197981849043,34,Wildcard,11,5,18,7,63,0.611111,58.333332,57.125000,0.458333,0.750000,1.083333,2,-1,0,0,0,1,0,0,1371,299,26,0,5,7,5,3,0,0,0,0,0,0,5,7,5,3,2,5,1,3,0,2,3,4,0,0,0,0.687315,0.684076,CSGO-TyYEU-37jU2-CqjwY-LjfEp-kqpJN,3,0,af0dac9725fb4973
nawwk,76561198153651861,34,Fnatic,12,2,13,3,25,0.923077,70.833328,48.083332,0.500000,0.541667,4.875000,4,-1,0,0,0,2,0,0,1154,89,117,3,8,10,8,6,0,0,0,0,0,3,8,10,8,6,1,1,4,2,0,1,7,1,1,0,0,0.884214,0.889274,CSGO-67HHv-e9Uyi-L4hya-69ZtN-PeiaB,2,0,af0dac9725fb4973
phzy,76561198408199043,27,Wildcard,8,4,15,1,12,0.533333,62.500000,40.791668,0.333333,0.625000,3.333333,2,-1,0,0,0,1,1,0,979,122,80,4,9,11,9,7,0,0,0,0,0,4,9,11,9,7,2,2,1,2,0,0,4,2,0,0,0,0.619885,0.633532,CSGO-jbQcW-E9cdN-GudTS-nmish-d7eyC,4,0,af0dac9725fb4973
JBa,76561198184153575,45,Wildcard,19,3,11,8,42,1.727273,79.166672,63.333332,0.791667,0.458333,10.666667,5,-1,0,0,0,1,0,0,1520,296,256,3,8,10,8,6,0,0,0,0,0,3,8,10,8,6,2,4,2,4,0,4,4,1,3,1,0,1.294505,1.491147,CSGO-qSzCs-BRruj-UEKYE-zTwVW-NoRBD,2,0,af0dac9725fb4973
Sonic,76561197975129851,49,Wildcard,19,6,14,14,73,1.357143,79.166672,88.416664,0.791667,0.583333,3.458333,3,-1,0,0,0,1,0,0,2122,205,83,2,7,9,7,5,0,0,0,0,0,2,7,9,7,5,1,3,3,4,0,1,8,1,0,1,1,1.320612,1.413084,CSGO-Y2OsJ-wVWtb-wRud9-RGWsE-vurBE,1,0,af0dac9725fb4973
blameF,76561198028458803,52,Fnatic,21,1,9,13,61,2.333333,70.833328,81.000000,0.875000,0.375000,3.458333,3,-1,0,0,0,2,0,0,1944,251,83,6,11,13,11,9,0,0,0,0,0,6,11,13,11,9,4,0,2,0,0,0,7,4,2,0,0,1.398339,1.483910,CSGO-QzOSG-CeVE5-HOR9P-RmXaz-2vn6J,0,0,af0dac9725fb4973
bodyy,76561198013295375,35,Fnatic,14,7,17,6,42,0.823529,75.000000,69.375000,0.583333,0.708333,5.583333,2,-1,0,0,0,0,0,0,1665,289,134,0,5,7,5,3,0,0,0,0,0,0,5,7,5,3,3,3,2,6,0,0,7,2,1,0,0,0.986730,0.846759,CSGO-zMrv5-rr5dH-kTnJx-RJeya-bZmbN,1,0,af0dac9725fb4973
KRiMZ,76561198031651584,24,Fnatic,9,4,15,6,66,0.600000,70.833328,53.833332,0.375000,0.625000,1.541667,0,-1,0,0,0,0,0,0,1292,215,37,1,6,8,6,4,0,0,0,0,0,1,6,8,6,4,4,2,1,1,0,0,9,0,0,0,0,0.758466,0.620006,CSGO-N9qbd-SDtZM-GZWXo-5cWYo-3oAQL,3,0,af0dac9725fb4973
susp,76561198342718168,38,Wildcard,16,3,12,7,43,1.333333,79.166672,71.583336,0.666667,0.500000,4.750000,1,-1,0,0,0,0,0,0,1718,190,114,1,6,8,6,4,0,0,0,0,0,1,6,8,6,4,0,3,6,1,0,1,4,6,0,0,0,1.190659,1.110939,CSGO-Z3NWq-kNVpp-Dr9m2-XbvMh-xGCEB,0,0,af0dac9725fb4973
MATYS,76561199046478501,39,Fnatic,14,7,19,9,64,0.736842,75.000000,71.916664,0.583333,0.791667,1.166667,2,-1,0,0,0,1,0,0,1726,236,28,0,5,7,5,3,0,0,0,0,0,0,5,7,5,3,5,1,2,4,0,0,8,3,0,0,0,0.950455,0.730267,CSGO-nv8qy-E9TKj-FwLst-5jBNt-UZkDA,4,0,af0dac9725fb4973
