name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
aliStair,76561198098346710,37,Flyquest,12,3,15,3,25,0.800000,59.090908,54.272728,0.545455,0.681818,0.090909,4,-1,0,0,0,3,0,0,1194,166,2,4,3,9,7,6,2,0,0,0,0,2,3,9,7,6,3,1,2,1,0,0,7,1,1,0,0,0.788185,0.821417,CSGO-SmiNS-kqmvz-wpZB2-7k5qR-MpW5F,1,0,70edba2a4e5b79f8
YEKINDAR,76561198134401925,43,Team Liquid,16,2,9,10,62,1.777778,77.272728,67.409088,0.727273,0.409091,3.409091,2,-1,0,0,0,2,1,0,1483,183,75,3,2,8,6,5,2,0,0,0,0,1,2,8,6,5,4,2,2,0,0,0,9,2,1,0,0,1.260908,1.222743,CSGO-ufZUO-V27Te-WQRmC-LhG9C-6AU8N,4,0,70edba2a4e5b79f8
jks,76561197977105184,53,Team Liquid,24,6,8,16,66,3.000000,95.454544,112.227272,1.090909,0.363636,7.727273,5,-1,0,0,0,0,0,0,2469,533,170,5,4,10,8,7,2,0,0,0,0,3,4,10,8,7,2,1,3,2,0,0,6,7,0,1,0,1.893694,1.774667,CSGO-35MX9-meJQK-L92Hx-oEBN4-ObmbN,3,0,70edba2a4e5b79f8
INS,76561197987212623,17,Flyquest,7,5,15,4,57,0.466667,63.636364,41.772728,0.318182,0.681818,8.681818,1,-1,0,0,0,0,0,0,919,205,191,7,6,12,10,9,2,0,0,0,0,5,6,12,10,9,0,2,1,1,0,0,5,1,0,0,0,0.593983,0.552432,CSGO-3xiMr-jCmZO-iFx3d-4PtTr-8t8rN,2,0,70edba2a4e5b79f8
dexter,76561198061801241,26,Flyquest,11,1,17,7,63,0.647059,68.181816,58.590908,0.500000,0.772727,1.409091,0,-1,0,0,0,1,0,0,1289,222,31,2,1,7,5,4,2,0,0,0,0,0,1,7,5,4,3,5,1,4,0,1,11,0,0,0,0,0.771576,0.603624,CSGO-6Kzze-S5sfc-ThAvk-qsONh-TsKjC,3,0,70edba2a4e5b79f8
Liazz,76561198072321716,23,Flyquest,7,4,18,6,85,0.388889,54.545456,54.681820,0.318182,0.818182,7.954545,1,-1,0,0,0,2,0,0,1203,219,175,4,3,9,7,6,2,0,0,0,0,2,3,9,7,6,2,1,2,5,0,1,5,1,0,0,0,0.491732,0.440907,CSGO-3xiMr-jCmZO-iFx3d-4PtTr-8t8rN,4,0,70edba2a4e5b79f8
" NAF-FLY",76561198001151695,26,Team Liquid,9,8,13,5,55,0.692308,77.272728,67.409088,0.409091,0.590909,13.136364,1,-1,0,0,0,1,0,0,1483,248,289,2,1,7,5,4,2,0,0,0,0,0,1,7,5,4,3,0,1,4,0,0,5,2,0,0,0,0.916171,0.729103,CSGO-J29Jc-WDCwx-VdLUG-szY5O-33LsE,0,0,70edba2a4e5b79f8
Vexite,76561198052888143,39,Flyquest,15,5,16,7,46,0.937500,68.181816,80.681816,0.681818,0.727273,4.045455,3,-1,0,0,0,0,1,0,1775,278,89,7,6,12,10,9,4,2,2,2,2,3,4,10,8,7,2,3,5,2,0,1,7,2,0,1,0,1.041755,1.003639,CSGO-Yd2eM-z9qfp-YsKFG-aOmUH-vcj5P,0,0,70edba2a4e5b79f8
ultimate,76561198283989223,35,Team Liquid,15,4,10,8,53,1.500000,72.727272,72.954544,0.681818,0.454545,0.863636,3,-1,0,0,0,0,0,0,1605,103,19,2,1,7,5,4,2,0,0,0,0,0,1,7,5,4,1,5,2,2,0,1,5,3,0,1,0,1.191018,1.253057,CSGO-omus2-BZHdX-d2hB5-MEOKJ-edK5O,2,0,70edba2a4e5b79f8
Twistzz,76561198016255205,52,Team Liquid,17,2,12,10,58,1.416667,81.818184,71.045456,0.772727,0.545455,2.500000,2,-1,0,0,0,5,0,0,1563,315,55,3,2,8,6,5,2,0,0,0,0,1,2,8,6,5,2,2,4,4,0,1,10,2,1,0,0,1.272346,1.149194,CSGO-SuJrK-oszyK-c9huu-Bk4dD-mzxsP,1,0,70edba2a4e5b79f8
