number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1017,1307,4376,5454,9027,10903,9475,11413,Virtus.Pro,Wildcard,0,1,3,2,4000,4000,4500,4450,3400,3450,pistol,pistol,121739,1,Wildcard,2,0,71cb8ba5f4565b30
2,9475,11413,10755,13161,14911,18192,15359,18746,Virtus.Pro,Wildcard,0,2,3,2,10700,19550,5050,19500,3300,18300,semi,semi,86001,9,Wildcard,2,0,71cb8ba5f4565b30
3,15359,18746,16639,20588,22072,27094,22520,27615,Virtus.Pro,Wildcard,0,3,3,2,19700,20500,20550,22150,19450,9300,force-buy,full,105906,9,Wildcard,2,0,71cb8ba5f4565b30
4,22520,27615,23800,29369,31770,38832,32218,39375,Virtus.Pro,Wildcard,0,4,3,2,15650,29250,6100,23850,6100,14950,semi,full,142304,1,Wildcard,2,0,71cb8ba5f4565b30
5,32218,39375,33498,41149,40259,49335,40707,49882,Virtus.Pro,Wildcard,1,4,3,2,26850,33000,28750,25500,25850,13100,full,full,126357,7,Virtus.Pro,3,0,71cb8ba5f4565b30
6,40707,49882,41987,51805,51546,63120,51994,63639,Virtus.Pro,Wildcard,1,5,3,2,19800,30800,29500,24800,14100,20100,full,full,167943,1,Wildcard,2,0,71cb8ba5f4565b30
7,51994,63639,53274,65512,59453,73006,59901,73533,Virtus.Pro,Wildcard,1,6,3,2,21100,29400,28100,25300,15900,16900,full,full,118834,9,Wildcard,2,0,71cb8ba5f4565b30
8,62507,77026,63787,78864,66935,82586,67383,83128,Virtus.Pro,Wildcard,2,6,3,2,22900,30550,24450,25400,22450,16700,full,full,70536,8,Virtus.Pro,3,0,71cb8ba5f4565b30
9,69667,86262,70947,88065,79302,97895,79750,98449,Virtus.Pro,Wildcard,3,6,3,2,17800,21150,28100,21750,9950,20750,full,full,147581,7,Virtus.Pro,3,0,71cb8ba5f4565b30
10,79750,98449,81030,100408,85995,106432,86443,107022,Virtus.Pro,Wildcard,4,6,3,2,27150,13900,30250,6250,19400,6950,full,semi,101276,8,Virtus.Pro,3,0,71cb8ba5f4565b30
11,86443,107022,87723,108910,96651,119449,97099,120027,Virtus.Pro,Wildcard,4,7,3,2,25500,19250,31050,20400,9900,19000,full,full,157654,1,Wildcard,2,0,71cb8ba5f4565b30
12,97099,120027,98379,121948,103434,128062,106922,131983,Virtus.Pro,Wildcard,4,8,3,2,25400,19750,29450,28250,24150,14700,full,full,101935,9,Wildcard,2,0,71cb8ba5f4565b30
13,106922,131983,108618,134236,114704,141270,115152,141819,Virtus.Pro,Wildcard,4,9,2,3,4000,4000,4450,4500,3450,3400,pistol,pistol,117819,7,Wildcard,3,0,71cb8ba5f4565b30
14,115152,141819,116432,143789,125098,153911,125546,154440,Virtus.Pro,Wildcard,4,10,2,3,13650,19900,13850,21900,13250,19500,force-buy,semi,153404,7,Wildcard,3,0,71cb8ba5f4565b30
15,125546,154440,126826,156280,133148,163703,133596,164223,Virtus.Pro,Wildcard,4,11,2,3,16300,20600,9300,27700,9100,14200,semi,full,117514,7,Wildcard,3,0,71cb8ba5f4565b30
16,133596,164223,134876,166155,141494,174081,141942,174622,Virtus.Pro,Wildcard,4,12,2,3,25900,25600,26400,25000,25200,20000,full,full,125063,8,Wildcard,3,0,71cb8ba5f4565b30
17,141942,174622,143222,176501,146317,180265,146765,180793,Virtus.Pro,Wildcard,5,12,2,3,17800,23650,18950,27800,17450,10100,force-buy,full,71589,9,Virtus.Pro,2,0,71cb8ba5f4565b30
18,146765,180793,148045,182736,155451,191489,155899,192026,Virtus.Pro,Wildcard,6,12,2,3,18400,21450,23150,21750,15250,20750,full,force-buy,135694,1,Virtus.Pro,2,0,71cb8ba5f4565b30
19,155899,192026,157179,193808,161332,198724,161780,199285,Virtus.Pro,Wildcard,7,12,2,3,21850,10500,27650,12850,10350,3100,full,semi,84974,9,Virtus.Pro,2,0,71cb8ba5f4565b30
20,164439,202965,165719,204842,173613,214039,174061,214567,Virtus.Pro,Wildcard,8,12,2,3,29350,20000,28050,8950,12000,8750,full,semi,140490,1,Virtus.Pro,2,0,71cb8ba5f4565b30
21,174061,214567,175341,216518,183294,225926,183294,225926,Virtus.Pro,Wildcard,8,13,2,3,33650,19500,27350,26750,13600,25750,full,full,144105,7,Wildcard,3,0,71cb8ba5f4565b30
