frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
7299,6089,1,3,2,0,76561198061801241,dexter,0,1,bdbf28b424a76bf1
23656,19759,2,5,2,0,76561197987212623,INS,1,1,bdbf28b424a76bf1
29629,24525,3,4,2,0,76561198061801241,dexter,0,0,bdbf28b424a76bf1
40519,33458,4,4,3,0,76561198157388473,Lucaozy,0,1,bdbf28b424a76bf1
51260,41988,5,3,2,1,76561198072321716,Liazz,0,0,bdbf28b424a76bf1
78575,64103,7,2,2,0,76561198052888143,Vexite,0,0,bdbf28b424a76bf1
87135,70970,8,4,2,0,76561198072321716,Liazz,0,0,bdbf28b424a76bf1
92785,75413,9,5,2,0,76561198052888143,Vexite,0,0,bdbf28b424a76bf1
99050,80241,10,4,2,0,76561198098346710,aliStair,0,0,bdbf28b424a76bf1
111975,90549,11,2,3,1,76561198157388473,Lucaozy,1,2,bdbf28b424a76bf1
112919,91395,11,1,2,0,76561198098346710,aliStair,0,0,bdbf28b424a76bf1
125580,101426,12,2,3,0,76561198388056582,drop,0,0,bdbf28b424a76bf1
135680,109829,13,4,3,0,76561198052888143,Vexite,0,0,bdbf28b424a76bf1
145787,117988,14,2,3,0,76561198072321716,Liazz,0,1,bdbf28b424a76bf1
145791,117991,14,1,2,1,76561198010496342,exit,1,1,bdbf28b424a76bf1
153570,124250,15,3,3,0,76561198098346710,aliStair,0,0,bdbf28b424a76bf1
167274,135306,16,2,2,0,76561198010496342,exit,0,1,bdbf28b424a76bf1
168196,136120,16,1,3,1,76561198098346710,aliStair,1,1,bdbf28b424a76bf1
180762,146139,17,3,2,0,76561198157388473,Lucaozy,1,0,bdbf28b424a76bf1
186284,150096,18,4,3,0,76561198098346710,aliStair,0,0,bdbf28b424a76bf1
