number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1017,1303,9988,12448,14381,17430,14829,17954,Wildcard,Passion UA,1,0,3,2,4000,4000,4300,4200,3300,3400,pistol,pistol,205494,8,Wildcard,3,0,d2cdf8bb98f0b17d
2,14829,17954,16109,19790,19299,23603,19747,24137,Wildcard,Passion UA,2,0,3,2,18450,10700,18900,9800,17900,10400,semi,force-buy,71981,8,Wildcard,3,0,d2cdf8bb98f0b17d
3,19747,24137,21027,25882,25320,30916,25768,31439,Wildcard,Passion UA,3,0,3,2,19500,13500,23400,9150,18200,6050,full,semi,86379,8,Wildcard,3,0,d2cdf8bb98f0b17d
4,25768,31439,27048,33271,33637,40930,34085,41445,Wildcard,Passion UA,3,1,3,2,19350,22550,28050,22500,14150,22000,full,full,120937,9,Passion UA,2,0,d2cdf8bb98f0b17d
5,34085,41445,35365,43279,42835,52026,43283,52554,Wildcard,Passion UA,3,2,3,2,13000,18600,13000,20300,12600,14800,force-buy,full,134826,9,Passion UA,2,0,d2cdf8bb98f0b17d
6,43283,52554,44563,54340,46686,56804,47134,57343,Wildcard,Passion UA,3,3,3,2,10800,21850,1800,23850,1000,13950,eco,full,54154,9,Passion UA,2,0,d2cdf8bb98f0b17d
7,47134,57343,48414,59229,54729,66681,55177,67198,Wildcard,Passion UA,3,4,3,2,21900,25650,22600,27450,21600,8850,full,full,118987,9,Passion UA,2,0,d2cdf8bb98f0b17d
8,58189,71116,59469,72778,66540,80913,66988,81435,Wildcard,Passion UA,3,5,3,2,16000,34550,7550,25300,7350,20900,semi,full,124836,9,Passion UA,2,0,d2cdf8bb98f0b17d
9,66988,81435,68268,83233,72559,88400,73007,88933,Wildcard,Passion UA,4,5,3,2,27150,31700,27200,25300,26200,24300,full,full,88750,7,Wildcard,3,0,d2cdf8bb98f0b17d
10,73007,88933,74287,90814,77046,94151,77494,94679,Wildcard,Passion UA,4,6,3,2,19950,18900,25400,23100,18700,17850,full,full,66489,9,Passion UA,2,0,d2cdf8bb98f0b17d
11,77494,94679,78774,96525,83642,102159,84090,102696,Wildcard,Passion UA,4,7,3,2,16150,18800,9300,26350,9100,11200,semi,full,95312,9,Passion UA,2,0,d2cdf8bb98f0b17d
12,86271,105494,87551,107216,91543,112007,95031,115922,Wildcard,Passion UA,5,7,3,2,24350,25650,24800,30350,23800,9600,full,full,82990,8,Wildcard,3,0,d2cdf8bb98f0b17d
13,95031,115922,96727,118202,99386,121266,99834,121796,Wildcard,Passion UA,5,8,2,3,4000,4000,4400,4300,3400,3300,pistol,pistol,68094,8,Passion UA,3,0,d2cdf8bb98f0b17d
14,99834,121796,101114,123634,104134,127113,104582,127651,Wildcard,Passion UA,5,9,2,3,11000,18450,1500,20250,700,15850,eco,semi,67750,8,Passion UA,3,0,d2cdf8bb98f0b17d
15,104582,127651,105862,129551,110019,134528,110467,135052,Wildcard,Passion UA,5,10,2,3,22300,20650,23000,27350,22000,9750,full,full,87628,8,Passion UA,3,0,d2cdf8bb98f0b17d
16,110467,135052,111747,136980,115749,141872,116197,142419,Wildcard,Passion UA,5,11,2,3,15400,27850,7800,29000,7200,13600,semi,full,86902,7,Passion UA,3,0,d2cdf8bb98f0b17d
17,116197,142419,117477,144299,125132,153232,125580,153756,Wildcard,Passion UA,5,12,2,3,29100,33550,27250,31950,26550,15400,full,full,137782,7,Passion UA,3,0,d2cdf8bb98f0b17d
18,127635,156617,128915,158325,133659,163917,134107,164442,Wildcard,Passion UA,6,12,2,3,24050,37250,24100,30050,23000,24450,full,full,93018,1,Wildcard,2,0,d2cdf8bb98f0b17d
19,134107,164442,135387,166249,139405,171068,139405,171068,Wildcard,Passion UA,6,13,2,3,18750,19050,24800,27050,16400,19000,full,full,84430,8,Passion UA,3,0,d2cdf8bb98f0b17d
