number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1018,1395,2712,3739,5120,6513,5568,7097,Rare Atom,The MongolZ,0,1,3,2,4000,4000,4050,4200,3450,3400,pistol,pistol,63204,9,The MongolZ,2,0,156ece59e8ac5550
2,5568,7097,6848,8984,12500,15708,12948,16282,Rare Atom,The MongolZ,0,2,3,2,10050,18650,1000,21600,0,18400,eco,full,106340,9,The MongolZ,2,0,156ece59e8ac5550
3,12948,16282,14228,18344,18754,23962,19202,24521,Rare Atom,The MongolZ,0,3,3,2,22350,18300,23350,23700,22150,7100,full,full,94843,9,The MongolZ,2,0,156ece59e8ac5550
4,19202,24521,20482,26539,28535,35983,28983,36521,Rare Atom,The MongolZ,0,4,3,2,15000,29250,5800,27850,5800,10550,semi,full,141548,1,The MongolZ,2,0,156ece59e8ac5550
5,28983,36521,42665,53738,50025,62717,50473,63270,Rare Atom,The MongolZ,1,4,3,2,26500,37300,27750,27950,25600,8000,full,full,323504,12,Rare Atom,3,0,156ece59e8ac5550
6,50473,63270,51753,65382,58843,73882,59291,74416,Rare Atom,The MongolZ,2,4,3,2,17650,33600,28750,27750,10900,16500,full,full,131051,7,Rare Atom,3,0,156ece59e8ac5550
7,61392,77411,62672,79570,70030,88186,70478,88755,Rare Atom,The MongolZ,2,5,3,2,25450,30900,29000,26250,21850,25250,full,full,133064,9,The MongolZ,2,0,156ece59e8ac5550
8,70478,88755,71758,91027,76313,96595,76761,97205,Rare Atom,The MongolZ,2,6,3,2,16200,23700,6200,27750,5800,12000,semi,full,96819,9,The MongolZ,2,0,156ece59e8ac5550
9,76761,97205,78041,99300,85810,108461,86258,108993,Rare Atom,The MongolZ,2,7,3,2,25500,29550,25700,27750,24700,8500,full,full,139004,1,The MongolZ,2,0,156ece59e8ac5550
10,86258,108993,101308,129145,106949,136074,107397,136654,Rare Atom,The MongolZ,2,8,3,2,18500,40050,20350,27650,13650,16100,semi,full,334433,1,The MongolZ,2,0,156ece59e8ac5550
11,107397,136654,108677,138655,115122,146417,115570,146968,Rare Atom,The MongolZ,2,9,3,2,22050,43050,22700,27650,21700,13000,full,full,120566,9,The MongolZ,2,0,156ece59e8ac5550
12,115570,146968,116850,149084,123364,156963,126852,160861,Rare Atom,The MongolZ,2,10,3,2,18250,47700,18950,28650,17950,19150,force-buy,full,123431,9,The MongolZ,2,0,156ece59e8ac5550
13,126852,160861,128548,163455,135660,171608,136108,172143,Rare Atom,The MongolZ,2,11,2,3,4000,4000,4300,4000,3300,3400,pistol,pistol,132718,8,The MongolZ,3,0,156ece59e8ac5550
14,136108,172143,137388,174147,140973,178518,141421,179057,Rare Atom,The MongolZ,2,12,2,3,11400,18350,11550,19200,10950,18100,force-buy,semi,78727,8,The MongolZ,3,0,156ece59e8ac5550
15,141421,179057,142701,181235,149108,188850,149108,188850,Rare Atom,The MongolZ,2,13,2,3,15200,23250,13750,26450,12950,13700,force-buy,full,120937,8,The MongolZ,3,0,156ece59e8ac5550
