number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1018,1320,2712,3625,8032,9843,8480,10384,MIBR,Rare Atom,0,1,3,2,4000,4000,4400,4450,3400,3450,pistol,pistol,105009,9,Rare Atom,2,0,5f4ac3a157dc68f4
2,8480,10384,9760,12489,17334,21329,17782,21849,MIBR,Rare Atom,0,2,3,2,11300,18600,11850,19200,10550,18200,force-buy,semi,134850,1,Rare Atom,2,0,5f4ac3a157dc68f4
3,17782,21849,19062,23835,25797,31948,26245,32463,MIBR,Rare Atom,0,3,3,2,14250,19400,5600,21200,2550,16500,semi,full,124427,1,Rare Atom,2,0,5f4ac3a157dc68f4
4,26245,32463,27525,34467,32248,40259,32696,40825,MIBR,Rare Atom,1,3,3,2,27400,21900,28100,23300,24600,18400,full,full,96052,8,MIBR,3,0,5f4ac3a157dc68f4
5,32696,40825,33976,42941,40729,51254,41177,51813,MIBR,Rare Atom,2,3,3,2,19950,11100,29300,10650,13800,10450,full,force-buy,128493,8,MIBR,3,0,5f4ac3a157dc68f4
6,41177,51813,42457,53730,48819,61484,49267,62014,MIBR,Rare Atom,2,4,3,2,23900,9950,30550,9650,11500,9650,full,force-buy,119154,9,Rare Atom,2,0,5f4ac3a157dc68f4
7,49267,62014,50547,64191,56061,70939,56509,71486,MIBR,Rare Atom,2,5,3,2,23100,18350,23550,20300,22550,15450,full,full,109962,1,Rare Atom,2,0,5f4ac3a157dc68f4
8,59221,75314,60501,77121,68415,86654,68863,87227,MIBR,Rare Atom,3,5,3,2,12650,21300,24950,26100,9900,9900,full,full,139717,7,MIBR,3,0,5f4ac3a157dc68f4
9,68863,87227,70143,89259,75750,96243,76198,96801,MIBR,Rare Atom,4,5,3,2,22050,22600,28850,21850,16950,20850,full,full,111083,8,MIBR,3,0,5f4ac3a157dc68f4
10,76198,96801,77478,98832,83086,105406,83534,105963,MIBR,Rare Atom,5,5,3,2,22650,11550,29500,2950,9750,2550,full,eco,106020,8,MIBR,3,0,5f4ac3a157dc68f4
11,85518,108895,86798,110909,93813,119124,94261,119653,MIBR,Rare Atom,5,6,3,2,30650,21900,29100,22600,18850,21400,full,full,126029,1,Rare Atom,2,0,5f4ac3a157dc68f4
12,94261,119653,95541,121787,102399,130003,105887,133916,MIBR,Rare Atom,5,7,3,2,20100,19200,25600,20000,19800,19000,full,full,127519,9,Rare Atom,2,0,5f4ac3a157dc68f4
13,105887,133916,107583,136450,112486,142109,112934,142630,MIBR,Rare Atom,5,8,2,3,4000,4000,4350,4200,3350,3400,pistol,pistol,100944,7,Rare Atom,3,0,5f4ac3a157dc68f4
14,112934,142630,114214,144726,118061,149375,118509,149910,MIBR,Rare Atom,6,8,2,3,14650,19900,14800,22350,13800,19600,force-buy,semi,83103,9,MIBR,2,0,5f4ac3a157dc68f4
15,118509,149910,119789,151988,124884,158017,125332,158535,MIBR,Rare Atom,7,8,2,3,19500,8800,19250,8600,14150,8200,semi,force-buy,99884,1,MIBR,2,0,5f4ac3a157dc68f4
16,125332,158535,126612,160718,133958,169302,134406,169874,MIBR,Rare Atom,8,8,2,3,24950,10400,22400,4100,7100,200,full,eco,132657,1,MIBR,2,0,5f4ac3a157dc68f4
17,136390,172800,137670,174599,141439,179119,141887,179707,MIBR,Rare Atom,9,8,2,3,37150,22500,25600,23300,12000,20550,full,full,77854,9,MIBR,2,0,5f4ac3a157dc68f4
18,141887,179707,143167,181761,148226,187700,148674,188253,MIBR,Rare Atom,10,8,2,3,42900,16450,25800,9300,3200,9100,full,semi,98479,9,MIBR,2,0,5f4ac3a157dc68f4
19,148674,188253,149954,190333,156444,198182,156892,198761,MIBR,Rare Atom,11,8,2,3,57450,24950,25700,26150,11800,24650,full,full,122332,9,MIBR,2,0,5f4ac3a157dc68f4
20,156892,198761,158172,200962,164954,208989,165402,209533,MIBR,Rare Atom,12,8,2,3,61050,17800,25400,10150,16000,9350,full,semi,126016,1,MIBR,2,0,5f4ac3a157dc68f4
21,167386,212425,168666,214463,176026,223397,176474,223947,MIBR,Rare Atom,12,9,2,3,64050,27550,25300,28700,24300,23950,full,full,135183,12,Rare Atom,3,0,5f4ac3a157dc68f4
22,176474,223947,177754,226011,184878,234617,184878,234617,MIBR,Rare Atom,13,9,2,3,41200,17400,25400,27150,23100,18050,full,full,131462,9,MIBR,2,0,5f4ac3a157dc68f4
