frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
5273,4146,1,5,3,0,76561198072321716,Liazz,0,0,bd4dc46ac382a21a
18550,15031,2,2,3,0,76561197987212623,INS,0,1,bd4dc46ac382a21a
19106,15522,2,1,2,1,76561198388056582,drop,0,1,bd4dc46ac382a21a
31791,26187,3,4,3,0,76561198072321716,Liazz,0,0,bd4dc46ac382a21a
40161,32764,4,4,3,0,76561198098346710,aliStair,1,2,bd4dc46ac382a21a
55189,45283,5,2,3,0,76561198052888143,Vexite,0,1,bd4dc46ac382a21a
55387,45460,5,1,2,1,76561198010496342,exit,1,1,bd4dc46ac382a21a
88862,72444,8,3,2,0,76561198388056582,drop,0,1,bd4dc46ac382a21a
98644,80369,9,3,3,0,76561198052888143,Vexite,1,0,bd4dc46ac382a21a
109663,89311,10,4,2,0,76561197985565685," saffee",0,0,bd4dc46ac382a21a
142593,116498,13,2,2,0,76561197987212623,INS,0,0,bd4dc46ac382a21a
149097,121668,14,2,2,0,76561197987212623,INS,0,0,bd4dc46ac382a21a
154988,126169,15,5,2,0,76561198061801241,dexter,0,0,bd4dc46ac382a21a
160989,130721,16,4,2,0,76561198072321716,Liazz,0,1,bd4dc46ac382a21a
171977,139007,17,4,2,0,76561198072321716,Liazz,0,0,bd4dc46ac382a21a
