number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1017,1343,2712,3536,8598,10210,9046,10747,paiN Gaming,GamerLegion,1,0,3,2,4000,4000,4200,4150,3400,3550,pistol,pistol,114017,8,paiN Gaming,3,0,43c16f43eb7377f8
2,9046,10747,10326,12504,13595,16317,14043,16881,paiN Gaming,GamerLegion,2,0,3,2,18350,10850,20200,1000,17950,0,semi,eco,71622,8,paiN Gaming,3,0,43c16f43eb7377f8
3,14043,16881,15323,18658,22683,27251,23131,27777,paiN Gaming,GamerLegion,3,0,3,2,18450,22850,24600,23400,6100,22400,full,full,133344,12,paiN Gaming,3,0,43c16f43eb7377f8
4,23131,27777,24411,29536,29770,35893,30218,36425,paiN Gaming,GamerLegion,4,0,3,2,30700,12050,27300,10250,4400,6150,full,semi,104361,8,paiN Gaming,3,0,43c16f43eb7377f8
5,30218,36425,31498,38358,36889,44735,37337,45255,paiN Gaming,GamerLegion,4,1,3,2,44050,23800,27600,23500,13600,22500,full,full,106855,9,GamerLegion,2,0,43c16f43eb7377f8
6,37337,45255,38617,47177,44378,53966,44826,54495,paiN Gaming,GamerLegion,4,2,3,2,38650,19350,28700,22900,27700,17200,full,full,112011,1,GamerLegion,2,0,43c16f43eb7377f8
7,44826,54495,46106,56253,55083,66847,55531,67416,paiN Gaming,GamerLegion,4,3,3,2,21050,20550,28250,23900,12800,13300,full,full,158830,1,GamerLegion,2,0,43c16f43eb7377f8
8,57545,69861,58825,71711,65196,79280,65644,79836,paiN Gaming,GamerLegion,4,4,3,2,20250,25750,27550,27450,18350,3800,full,full,121115,9,GamerLegion,2,0,43c16f43eb7377f8
9,65644,79836,66924,81620,76137,92236,76585,92801,paiN Gaming,GamerLegion,4,5,3,2,16700,39800,9450,27450,9050,8900,semi,full,159447,1,GamerLegion,2,0,43c16f43eb7377f8
10,76585,92801,77865,94743,82658,100530,83106,101072,paiN Gaming,GamerLegion,4,6,3,2,25850,49700,27500,27350,22250,16850,full,full,99384,1,GamerLegion,2,0,43c16f43eb7377f8
11,83106,101072,84386,102887,91453,111051,91901,111570,paiN Gaming,GamerLegion,4,7,3,2,20600,51650,16950,27750,11500,5450,semi,full,128316,9,GamerLegion,2,0,43c16f43eb7377f8
12,91901,111570,93181,113460,99429,120748,102917,124654,paiN Gaming,GamerLegion,5,7,3,2,27600,64250,28050,28250,27050,23650,full,full,118016,8,paiN Gaming,3,0,43c16f43eb7377f8
13,102917,124654,104613,126893,107121,129785,107569,130324,paiN Gaming,GamerLegion,6,7,2,3,4000,4000,4950,4200,3450,3400,pistol,pistol,65977,9,paiN Gaming,2,0,43c16f43eb7377f8
14,107569,130324,108849,132111,114617,138819,115065,139341,paiN Gaming,GamerLegion,6,8,2,3,18600,10400,19450,9700,18350,9300,semi,force-buy,109234,8,GamerLegion,3,0,43c16f43eb7377f8
15,115065,139341,116345,141174,120496,146069,120944,146621,paiN Gaming,GamerLegion,6,9,2,3,8450,19450,8150,23550,8150,16150,force-buy,full,86513,8,GamerLegion,3,0,43c16f43eb7377f8
16,120944,146621,122224,148432,127255,154251,127703,154823,paiN Gaming,GamerLegion,6,10,2,3,10100,21350,1000,26200,0,8200,eco,full,98111,8,GamerLegion,3,0,43c16f43eb7377f8
17,127703,154823,128983,156604,134885,163554,135333,164088,paiN Gaming,GamerLegion,7,10,2,3,22100,30900,22800,26600,21800,4700,full,full,112269,1,paiN Gaming,2,0,43c16f43eb7377f8
18,138323,167924,139603,169682,147942,179478,148390,180025,paiN Gaming,GamerLegion,8,10,2,3,18700,33800,25000,28700,12750,14900,full,full,148569,1,paiN Gaming,2,0,43c16f43eb7377f8
19,148390,180025,149670,181874,156305,189735,156753,190262,paiN Gaming,GamerLegion,9,10,2,3,24950,28700,25300,29300,8700,21700,full,full,124857,9,paiN Gaming,2,0,43c16f43eb7377f8
20,156753,190262,158033,192108,164275,199355,164723,199903,paiN Gaming,GamerLegion,9,11,2,3,34300,20200,25300,11350,20200,10750,full,semi,116923,8,GamerLegion,3,0,43c16f43eb7377f8
21,166872,202693,168152,204498,174887,212310,175335,212838,paiN Gaming,GamerLegion,10,11,2,3,21700,27500,8750,27550,8350,16850,semi,full,123661,1,paiN Gaming,2,0,43c16f43eb7377f8
22,178324,216685,179604,218540,188409,228811,188857,229382,paiN Gaming,GamerLegion,10,12,2,3,32050,20250,28150,29150,20150,16300,full,full,155924,7,GamerLegion,3,0,43c16f43eb7377f8
23,191017,232279,192297,234143,200045,243207,200045,243207,paiN Gaming,GamerLegion,10,13,2,3,15550,27450,21450,29850,20950,14500,full,full,140519,7,GamerLegion,3,0,43c16f43eb7377f8
