frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
8965,7477,1,2,2,0,76561198155754447,volt,0,0,43c16f43eb7377f8
16140,13435,2,5,2,0,76561198316706174,Tauson,0,0,43c16f43eb7377f8
25012,20699,3,5,2,0,76561199009468655,ztr,1,0,43c16f43eb7377f8
35598,29503,4,3,2,0,76561198098071693,sl3nd,0,0,43c16f43eb7377f8
44240,36464,5,2,2,1,76561198014259134,FL4MUS,1,2,43c16f43eb7377f8
44457,36655,5,1,3,0,76561198377335846,snow,0,0,43c16f43eb7377f8
77834,63913,8,4,3,0,76561198350342505,nqz,0,0,43c16f43eb7377f8
90800,74869,9,3,3,0,76561198385657675,kauez,1,1,43c16f43eb7377f8
98921,81285,10,5,3,0,76561198385657675,kauez,1,0,43c16f43eb7377f8
107639,88424,11,2,3,0,76561198015308884,biguzera,0,1,43c16f43eb7377f8
108943,89571,11,1,2,1,76561198014259134,FL4MUS,1,1,43c16f43eb7377f8
120634,99329,12,4,2,0,76561198098071693,sl3nd,0,0,43c16f43eb7377f8
129613,106966,13,4,3,0,76561198155754447,volt,0,0,43c16f43eb7377f8
138754,114557,14,2,2,0,76561198350342505,nqz,0,0,43c16f43eb7377f8
145963,120404,15,4,2,0,76561198377335846,snow,0,0,43c16f43eb7377f8
154242,127246,16,5,2,0,76561198385657675,kauez,0,0,43c16f43eb7377f8
174438,143510,18,4,3,0,76561198098071693,sl3nd,1,0,43c16f43eb7377f8
189325,155937,19,2,3,0,76561198316706174,Tauson,0,1,43c16f43eb7377f8
189574,156161,19,1,2,1,76561198350342505,nqz,1,1,43c16f43eb7377f8
198946,163913,20,4,2,0,76561198385657675,kauez,0,1,43c16f43eb7377f8
227498,187261,22,3,2,0,76561198385657675,kauez,0,0,43c16f43eb7377f8
238643,195981,23,3,2,0,76561198074017668," lux",0,1,43c16f43eb7377f8
