name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
drop,76561198388056582,29,MIBR,11,7,9,4,36,1.222222,76.470589,90.235291,0.647059,0.529412,5.941176,2,-1,0,0,0,0,1,0,1534,198,101,0,3,5,2,7,0,0,0,0,0,0,3,5,2,7,1,0,0,3,0,0,6,1,1,0,0,1.226611,1.061972,CSGO-tYYFx-vcS8N-tf5GD-9Ty9j-mRFuA,0,0,8e443d7bafc2ddba
ChildKing,76561198352656104,20,Rare Atom,8,4,15,3,37,0.533333,35.294117,67.352943,0.470588,0.882353,6.529412,1,-1,0,0,0,0,0,0,1145,165,111,4,7,9,6,11,0,0,0,0,0,4,7,9,6,11,1,3,2,0,0,0,2,1,0,1,0,0.494606,0.728242,CSGO-9Xqnn-EfrJy-eq2pc-M8Yxa-zqLDR,3,0,8e443d7bafc2ddba
exit,76561198010496342,33,MIBR,14,3,6,9,64,2.333333,88.235298,81.705879,0.823529,0.352941,8.411765,3,-1,0,0,0,0,1,0,1389,272,143,1,4,6,3,8,0,0,0,0,0,1,4,6,3,8,3,0,0,2,0,0,6,1,2,0,0,1.508329,1.456104,CSGO-niyeb-yLFrz-dNQCR-vmkVv-4jTiA,2,0,8e443d7bafc2ddba
" saffee",76561197985565685,30,MIBR,11,5,6,5,45,1.833333,76.470589,63.117645,0.647059,0.352941,2.235294,0,-1,0,0,0,2,0,0,1073,161,38,1,4,6,3,8,0,0,0,0,0,1,4,6,3,8,1,1,6,0,0,0,5,3,0,0,0,1.222155,1.172178,CSGO-niyeb-yLFrz-dNQCR-vmkVv-4jTiA,3,0,8e443d7bafc2ddba
L1haNg,76561199016206318,20,Rare Atom,7,3,14,5,71,0.500000,58.823532,81.235291,0.411765,0.823529,4.882353,1,-1,0,0,0,0,0,0,1381,255,83,2,5,7,4,9,0,0,0,0,0,2,5,7,4,9,0,4,0,3,0,1,3,3,0,0,0,0.685438,0.624840,CSGO-vKCtM-9cbtu-MtO6a-3RGZC-qbfiK,4,0,8e443d7bafc2ddba
Lucaozy,76561198157388473,38,MIBR,16,5,8,9,56,2.000000,88.235298,99.647057,0.941176,0.470588,3.411765,3,-1,0,0,0,0,0,0,1694,305,58,2,5,7,4,9,0,0,0,0,0,2,5,7,4,9,4,1,2,2,0,0,8,4,0,0,0,1.616454,1.355815,CSGO-EvvTA-D6U88-mXTHk-acm3G-bkMHA,4,0,8e443d7bafc2ddba
Summer,76561198013230247,16,Rare Atom,6,1,15,5,83,0.400000,47.058823,52.000000,0.352941,0.882353,4.823529,0,-1,0,0,0,1,0,0,884,150,82,3,6,8,5,10,0,0,0,0,0,3,6,8,5,10,0,0,1,1,0,0,4,1,0,0,0,0.412092,0.425220,CSGO-YocnY-w6JZ4-uQZea-P7u8T-6sWPA,1,0,8e443d7bafc2ddba
insani,76561198061423730,49,MIBR,19,5,8,11,57,2.375000,88.235298,114.764709,1.117647,0.470588,6.941176,5,-1,0,0,0,2,1,0,1951,297,118,0,3,5,2,7,0,0,0,0,0,0,3,5,2,7,4,2,2,3,0,0,4,6,1,0,0,1.817360,1.673863,CSGO-H3thb-bfSO4-TDUpa-MNZVa-fxwPB,1,0,8e443d7bafc2ddba
kaze,76561197976393269,34,Rare Atom,9,2,13,7,77,0.692308,47.058823,55.470589,0.529412,0.764706,0.235294,2,-1,0,0,0,5,0,0,943,152,4,3,6,8,5,10,0,0,0,0,0,3,6,8,5,10,2,1,1,0,0,0,5,0,0,1,0,0.644282,0.839486,CSGO-2w3SK-HasGr-BYazP-JL2Sv-o8veM,0,0,8e443d7bafc2ddba
SOMEBODY,76561198045397601,14,Rare Atom,5,2,16,3,60,0.312500,41.176472,49.411766,0.294118,0.941176,0.000000,0,-1,0,0,0,1,0,0,840,157,0,1,4,6,3,8,0,0,0,0,0,1,4,6,3,8,1,5,0,1,0,1,5,0,0,0,0,0.284538,0.293843,CSGO-9COR8-iKjRd-4hrsc-QiLt4-ObmbN,2,0,8e443d7bafc2ddba
