name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
hallzerk,76561198060367310,31,Complexity Gaming,11,3,10,7,63,1.100000,72.222221,64.722221,0.611111,0.555556,5.166667,3,-1,0,0,0,0,2,0,1165,169,93,5,8,5,11,5,2,2,1,1,1,3,6,4,10,4,2,3,0,3,0,1,3,4,0,0,0,1.044535,1.002974,CSGO-RD34y-jXaO4-YYUdK-NaxN4-DAtdA,1,0,6688d6cc3a21a172
VINI,76561197996370184,31,Imperial Esports,12,2,14,6,50,0.857143,55.555557,87.333336,0.666667,0.777778,5.888889,1,-1,0,0,0,2,0,0,1572,346,106,2,5,2,8,2,1,1,0,0,0,1,4,2,8,2,2,5,0,1,0,1,6,0,2,0,0,0.919286,0.932097,CSGO-zC5GM-953f5-zUwcE-jm3qx-7MnQD,4,0,6688d6cc3a21a172
JT,76561198021715100,32,Complexity Gaming,12,3,11,6,50,1.090909,77.777779,73.277779,0.666667,0.611111,2.277778,1,-1,0,0,0,1,0,0,1319,168,41,2,5,2,8,2,1,1,0,0,0,1,4,2,8,2,1,1,1,3,0,1,7,1,1,0,0,1.130882,1.003954,CSGO-BpdsP-jQUt4-zWnhN-KECGE-w88WB,2,0,6688d6cc3a21a172
EliGE,76561198066693739,47,Complexity Gaming,18,8,10,13,72,1.800000,66.666672,123.888885,1.000000,0.555556,2.388889,3,-1,0,0,0,2,0,0,2230,281,43,3,6,3,9,3,1,1,0,0,0,2,5,3,9,3,3,2,3,0,0,0,5,5,1,0,0,1.557117,1.456792,CSGO-uPmM3-jYBU7-Z7ts5-bQStD-knWPA,4,0,6688d6cc3a21a172
Grim,76561198191236195,39,Complexity Gaming,14,2,9,5,35,1.555556,88.888893,82.777779,0.777778,0.500000,3.500000,1,-1,0,0,0,1,0,0,1490,216,63,2,5,2,8,2,1,1,0,0,0,1,4,2,8,2,4,2,3,3,0,1,7,2,1,0,0,1.392107,1.219885,CSGO-V7iBd-x3qaZ-XOraj-BukqJ-xDFFN,0,0,6688d6cc3a21a172
floppy,76561198306519263,47,Complexity Gaming,13,4,8,9,69,1.625000,77.777779,70.500000,0.722222,0.444444,3.000000,5,-1,0,0,0,5,0,0,1269,182,54,4,7,4,10,4,1,1,0,0,0,3,6,4,10,4,0,0,3,1,0,0,3,5,0,0,0,1.264363,1.218905,CSGO-e3OD6-HvJdM-r57xw-64ycw-RVYwP,3,0,6688d6cc3a21a172
" felps",76561197983031494,21,Imperial Esports,9,4,14,5,55,0.642857,61.111111,69.055557,0.500000,0.777778,3.666667,1,-1,0,0,0,0,0,0,1243,279,66,5,8,5,11,5,1,1,0,0,0,4,7,5,11,5,1,0,1,2,0,0,6,0,1,0,0,0.768366,0.696170,CSGO-WFAjB-qHKEd-s3KvA-SBVvq-DiRFE,0,0,6688d6cc3a21a172
noway,76561198800209567,18,Imperial Esports,9,1,14,6,66,0.642857,50.000000,45.777779,0.500000,0.777778,2.611111,1,-1,0,0,0,0,0,0,824,117,47,4,7,4,10,4,1,1,0,0,0,3,6,4,10,4,1,3,0,0,0,0,4,1,1,0,0,0.596162,0.728396,CSGO-6JxPi-4iWZQ-BzTyU-i7bAA-saJaA,1,0,6688d6cc3a21a172
decenty,76561198307171910,22,Imperial Esports,10,2,13,6,60,0.769231,55.555557,72.166664,0.555556,0.722222,8.444445,0,-1,0,0,0,0,0,0,1299,380,152,7,10,7,13,7,1,1,0,0,0,6,9,7,13,7,3,1,1,1,0,0,8,1,0,0,0,0.804321,0.723571,CSGO-FzdxN-qpHh6-DraKi-2ewVW-zj9aC,3,0,6688d6cc3a21a172
try,76561198365118288,23,Imperial Esports,8,6,13,2,25,0.615385,66.666672,57.611111,0.444444,0.722222,2.611111,2,-1,0,0,0,1,1,0,1037,163,47,5,8,5,11,5,2,2,1,1,1,3,6,4,10,4,1,1,2,0,0,0,4,2,0,0,0,0.764955,0.662964,CSGO-aJoGn-rKXMH-yuEdf-DsHQ4-KS8SA,2,0,6688d6cc3a21a172
