frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
6461,5073,1,5,3,0,76561197976393269,kaze,0,0,156ece59e8ac5550
15564,12385,2,4,3,0,76561197976393269,kaze,0,0,156ece59e8ac5550
23878,18679,3,4,3,0,76561199016206318,L1haNg,0,0,156ece59e8ac5550
33205,26089,4,4,3,0,76561199016206318,L1haNg,1,0,156ece59e8ac5550
70630,56017,6,3,3,1,76561197976393269,kaze,1,3,156ece59e8ac5550
72793,57883,6,1,2,0,76561198966340160,Techno4K,0,0,156ece59e8ac5550
84041,66374,7,3,3,0,76561199016206318,L1haNg,0,0,156ece59e8ac5550
96163,75951,8,4,3,0,76561197976393269,kaze,0,0,156ece59e8ac5550
105331,83091,9,3,3,0,76561197976393269,kaze,1,1,156ece59e8ac5550
134739,105793,10,4,3,0,76561197976393269,kaze,0,1,156ece59e8ac5550
144569,113485,11,2,3,0,76561198045397601,SOMEBODY,0,0,156ece59e8ac5550
155988,122495,12,2,2,1,76561198966340160,Techno4K,1,2,156ece59e8ac5550
156899,123301,12,1,3,0,76561197976393269,kaze,0,0,156ece59e8ac5550
169631,133908,13,3,2,0,76561198045397601,SOMEBODY,0,2,156ece59e8ac5550
170939,135064,13,1,3,1,76561198959824088,bLitz,1,1,156ece59e8ac5550
177258,139847,14,3,2,0,76561197976393269,kaze,0,0,156ece59e8ac5550
188613,148903,15,3,2,0,76561198045397601,SOMEBODY,0,0,156ece59e8ac5550
