frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
6072,4701,1,2,2,0,76561198408199043,phzy,0,0,af0dac9725fb4973
11352,8884,2,5,2,0,76561198184153575,JBa,0,0,af0dac9725fb4973
34186,27605,4,2,3,0,76561198028458803,blameF,1,0,af0dac9725fb4973
40437,32649,5,3,3,0,76561198028458803,blameF,0,0,af0dac9725fb4973
52836,42538,6,2,2,0,76561198408199043,phzy,0,0,af0dac9725fb4973
62726,50410,7,4,2,0,76561197975129851,Sonic,0,0,af0dac9725fb4973
67090,53677,8,5,2,0,76561198184153575,JBa,0,0,af0dac9725fb4973
75327,60205,9,3,2,0,76561198408199043,phzy,0,0,af0dac9725fb4973
87492,69514,10,2,2,0,76561198408199043,phzy,0,0,af0dac9725fb4973
105993,84228,12,3,2,0,76561197975129851,Sonic,0,0,af0dac9725fb4973
116456,92951,13,4,3,0,76561198342718168,susp,1,1,af0dac9725fb4973
126005,100854,14,3,2,0,76561198031651584,KRiMZ,0,0,af0dac9725fb4973
134259,107469,15,3,3,0,76561198184153575,JBa,1,0,af0dac9725fb4973
161918,129897,17,3,2,0,76561198028458803,blameF,1,0,af0dac9725fb4973
169663,136150,18,5,2,0,76561198028458803,blameF,1,0,af0dac9725fb4973
191029,153265,20,4,2,0,76561198028458803,blameF,0,0,af0dac9725fb4973
201475,161788,21,3,2,0,76561198153651861,nawwk,0,0,af0dac9725fb4973
211838,169880,22,4,2,0,76561198028458803,blameF,0,2,af0dac9725fb4973
219007,175586,23,4,2,0,76561198153651861,nawwk,0,0,af0dac9725fb4973
227902,182704,24,2,2,0,76561198153651861,nawwk,0,0,af0dac9725fb4973
