frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
13403,10987,1,4,3,0,76561199016206318,L1haNg,0,1,a23f3bd65607a01d
21138,17212,2,5,3,0,76561197976393269,kaze,0,0,a23f3bd65607a01d
28167,22884,3,5,3,0,76561198045397601,SOMEBODY,0,1,a23f3bd65607a01d
40320,32591,4,3,3,0,76561197976393269,kaze,0,0,a23f3bd65607a01d
54079,43964,5,5,3,0,76561198013230247,Summer,0,0,a23f3bd65607a01d
70556,57007,6,4,3,0,76561197976393269,kaze,0,0,a23f3bd65607a01d
78983,63550,7,5,3,0,76561199016206318,L1haNg,1,0,a23f3bd65607a01d
100361,80389,9,2,2,0,76561198044045107,electroNic,0,0,a23f3bd65607a01d
112949,90337,10,4,2,0,76561198036125584,Jame,0,0,a23f3bd65607a01d
137323,109434,12,4,2,0,76561198036125584,Jame,0,1,a23f3bd65607a01d
150457,120524,13,5,2,0,76561198045397601,SOMEBODY,0,1,a23f3bd65607a01d
158019,126703,14,5,2,0,76561198013230247,Summer,0,0,a23f3bd65607a01d
168322,134866,15,2,2,0,76561198352656104,ChildKing,0,1,a23f3bd65607a01d
168338,134880,15,1,3,1,76561197995817501,FL1T,1,1,a23f3bd65607a01d
174966,140003,16,4,2,0,76561198045397601,SOMEBODY,0,2,a23f3bd65607a01d
185467,148242,17,3,2,0,76561197976393269,kaze,0,1,a23f3bd65607a01d
