frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
6467,5179,1,5,2,0,76561198045397601,SOMEBODY,0,0,14bf5c671e3f6811
13655,10681,2,3,2,0,76561198013230247,Summer,0,0,14bf5c671e3f6811
21403,16896,3,4,2,0,76561197976393269,kaze,0,0,14bf5c671e3f6811
32629,25759,4,3,2,0,76561198013230247,Summer,0,0,14bf5c671e3f6811
43819,34235,5,2,2,0,76561198045397601,SOMEBODY,0,0,14bf5c671e3f6811
52415,40999,6,5,2,0,76561199016206318,L1haNg,0,0,14bf5c671e3f6811
90270,70178,9,5,3,0,76561198031651584,KRiMZ,0,1,14bf5c671e3f6811
103970,81163,10,4,3,0,76561198031651584,KRiMZ,1,0,14bf5c671e3f6811
111706,87204,11,3,3,0,76561199046478501,MATYS,0,0,14bf5c671e3f6811
128180,99828,12,2,3,0,76561198013295375,bodyy,0,0,14bf5c671e3f6811
141210,110503,13,4,3,0,76561198013230247,Summer,0,0,14bf5c671e3f6811
163146,127841,15,3,3,0,76561198352656104,ChildKing,0,1,14bf5c671e3f6811
188325,147390,17,4,2,0,76561198013295375,bodyy,0,1,14bf5c671e3f6811
199217,155797,18,5,2,0,76561198153651861,nawwk,1,0,14bf5c671e3f6811
213110,166272,19,4,2,0,76561198031651584,KRiMZ,0,0,14bf5c671e3f6811
224139,175004,20,2,2,0,76561198013295375,bodyy,0,0,14bf5c671e3f6811
233173,182007,21,4,2,0,76561198153651861,nawwk,0,0,14bf5c671e3f6811
240200,187215,22,2,2,0,76561198153651861,nawwk,0,0,14bf5c671e3f6811
247741,192966,23,5,2,0,76561198031651584,KRiMZ,0,1,14bf5c671e3f6811
