name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
snow,76561198377335846,28,paiN Gaming,10,6,8,4,40,1.250000,83.333328,60.166668,0.555556,0.444444,0.722222,0,-1,0,0,0,1,0,0,1083,55,13,5,6,10,4,3,0,3,0,0,0,5,3,10,4,3,2,0,1,2,0,0,4,3,0,0,0,1.138865,1.015204,CSGO-a7v6E-GC3GN-JfUQj-KqSLV-7T8SA,3,0,7ea47b398b9a223d
" felps",76561197983031494,29,Imperial Esports,11,3,14,3,27,0.785714,72.222221,63.500000,0.611111,0.777778,1.944444,0,-1,0,0,0,0,0,0,1143,271,35,3,4,8,2,1,0,3,0,0,0,3,1,8,2,1,2,2,4,1,0,0,7,2,0,0,0,0.922202,0.756777,CSGO-WFAjB-qHKEd-s3KvA-SBVvq-DiRFE,0,0,7ea47b398b9a223d
" lux",76561198074017668,40,paiN Gaming,16,6,12,5,31,1.333333,72.222221,88.444443,0.888889,0.666667,9.444445,5,-1,0,0,0,1,1,0,1592,324,170,4,5,9,3,2,1,4,1,1,1,3,1,8,2,1,2,2,2,3,0,1,3,5,1,0,0,1.317932,1.273087,CSGO-xPVXN-4vAuq-HNmWV-Awctc-pL3ED,4,0,7ea47b398b9a223d
try,76561198365118288,20,Imperial Esports,7,2,16,3,42,0.437500,72.222221,53.722221,0.388889,0.888889,0.444444,0,-1,0,0,0,1,0,0,967,57,8,8,9,13,7,6,0,3,0,0,0,8,6,13,7,6,2,0,1,3,0,0,7,0,0,0,0,0.634092,0.415788,CSGO-qcyFr-pHvo5-Wh9nf-A9vnA-vWXTB,2,0,7ea47b398b9a223d
biguzera,76561198015308884,42,paiN Gaming,17,4,12,9,52,1.416667,83.333328,115.333336,0.944444,0.666667,2.888889,4,-1,0,0,0,0,0,0,2076,380,52,4,5,9,3,2,0,3,0,0,0,4,2,9,3,2,2,2,3,1,0,0,7,3,0,1,0,1.522037,1.351729,CSGO-jxocX-Vi8B2-m6QSS-t5V3i-Q6izO,1,0,7ea47b398b9a223d
noway,76561198800209567,32,Imperial Esports,12,1,15,7,58,0.800000,61.111111,68.277779,0.666667,0.833333,1.277778,2,-1,0,0,0,2,0,0,1229,209,23,5,6,10,4,3,0,3,0,0,0,5,3,10,4,3,2,6,2,2,0,2,4,2,0,1,0,0.863723,0.951112,CSGO-Fk4AA-xC2Sp-oes4c-m6Aqx-faJaA,1,0,7ea47b398b9a223d
kauez,76561198385657675,41,paiN Gaming,17,5,8,10,58,2.125000,94.444443,90.555557,0.944444,0.444444,0.166667,2,-1,0,0,0,0,1,0,1630,243,3,6,7,11,5,4,2,5,2,2,2,4,2,9,3,2,1,0,3,3,0,0,10,1,0,0,1,1.647817,1.597925,CSGO-pNXSt-LOjBc-9XfWf-ccwm2-JTOpP,0,0,7ea47b398b9a223d
VINI,76561197996370184,22,Imperial Esports,6,3,14,5,83,0.428571,72.222221,46.777779,0.333333,0.777778,2.111111,2,-1,0,0,0,2,0,0,842,103,38,6,7,11,5,4,0,3,0,0,0,6,4,11,5,4,1,3,0,5,0,2,6,0,0,0,0,0.628597,0.460244,CSGO-Wan9b-65zNa-tZa5d-HEAkd-3WrVQ,3,0,7ea47b398b9a223d
nqz,76561198350342505,28,paiN Gaming,11,4,11,3,27,1.000000,72.222221,63.944443,0.611111,0.611111,0.000000,2,-1,0,0,0,1,0,0,1151,87,0,3,4,8,2,1,0,3,0,0,0,3,1,8,2,1,4,3,1,3,0,1,7,2,0,0,0,1.017975,0.893086,CSGO-n9ZRA-FfETw-GFSp5-epDPa-pbywQ,2,0,7ea47b398b9a223d
decenty,76561198307171910,42,Imperial Esports,15,5,12,9,60,1.250000,77.777779,105.055557,0.833333,0.666667,0.666667,1,-1,0,0,0,1,0,0,1891,178,12,4,5,9,3,2,0,3,0,0,0,4,2,9,3,2,0,0,4,3,0,0,7,1,2,0,0,1.358090,1.194444,CSGO-mucnn-5vaGP-WFy6V-Lbrq8-pASZQ,4,0,7ea47b398b9a223d
