frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
5519,4292,1,2,3,0,76561198013295375,bodyy,0,0,733d1136f80123d0
9599,7394,2,4,3,0,76561198153651861,nawwk,0,1,733d1136f80123d0
16703,13002,3,2,3,0,76561198013295375,bodyy,0,0,733d1136f80123d0
26570,21127,4,3,2,0,76561198045433304,Ax1Le,0,0,733d1136f80123d0
32001,25312,5,5,2,0,76561198045433304,Ax1Le,0,0,733d1136f80123d0
37843,29919,6,2,3,0,76561198031651584,KRiMZ,0,1,733d1136f80123d0
37874,29945,6,1,2,1,76561198055109028,ICY,1,1,733d1136f80123d0
63489,50703,8,4,3,0,76561198153651861,nawwk,0,0,733d1136f80123d0
70842,56460,9,4,3,0,76561198013295375,bodyy,0,1,733d1136f80123d0
80582,64344,10,3,2,0,76561198055109028,ICY,1,0,733d1136f80123d0
91298,72981,11,3,3,0,76561199046478501,MATYS,0,2,733d1136f80123d0
92482,74044,11,1,2,1,76561198055109028,ICY,1,1,733d1136f80123d0
100617,80391,12,2,2,0,76561198055109028,ICY,0,0,733d1136f80123d0
112154,90150,13,5,2,0,76561198031651584,KRiMZ,0,0,733d1136f80123d0
125465,101152,14,2,3,0,76561198055109028,ICY,1,0,733d1136f80123d0
137099,110672,15,5,2,0,76561198031651584,KRiMZ,0,0,733d1136f80123d0
146363,118066,16,3,3,1,76561198055109028,ICY,0,0,733d1136f80123d0
158843,127944,17,4,2,0,76561198028458803,blameF,1,0,733d1136f80123d0
169931,136968,18,4,2,0,76561198031651584,KRiMZ,0,1,733d1136f80123d0
