frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
5767,4635,1,5,2,0,76561198098071693,sl3nd,0,2,5e76d02ef18639fd
13619,11181,2,5,2,0,76561198098071693,sl3nd,0,0,5e76d02ef18639fd
29978,24420,4,2,2,1,76561198014259134,FL4MUS,1,2,5e76d02ef18639fd
30628,24996,4,1,3,0,76561198800253526,jambo,0,0,5e76d02ef18639fd
36658,29754,5,5,3,0,76561198800253526,jambo,0,0,5e76d02ef18639fd
45482,36937,6,2,2,0,76561198098071693,sl3nd,0,0,5e76d02ef18639fd
56991,46507,7,4,2,0,76561198316706174,Tauson,1,0,5e76d02ef18639fd
67297,55119,8,3,2,0,76561198155754447,volt,0,0,5e76d02ef18639fd
72240,59083,9,5,2,0,76561199009468655,ztr,0,0,5e76d02ef18639fd
85157,69668,10,4,2,0,76561198155754447,volt,0,1,5e76d02ef18639fd
92541,75533,11,4,3,0,76561199121088563,zeRRoFIX,0,1,5e76d02ef18639fd
102035,83246,12,4,3,0,76561199121088563,zeRRoFIX,0,0,5e76d02ef18639fd
114015,93457,13,5,3,0,76561198014259134,FL4MUS,0,0,5e76d02ef18639fd
120092,98364,14,3,3,0,76561198316706174,Tauson,0,0,5e76d02ef18639fd
136116,111714,15,2,2,1,76561198964042711,s-chilla,1,0,5e76d02ef18639fd
147425,120676,16,3,3,0,76561198155754447,volt,1,1,5e76d02ef18639fd
149683,122654,16,1,2,1,76561198800253526,jambo,1,0,5e76d02ef18639fd
161533,132018,17,3,3,0,76561198098071693,sl3nd,0,0,5e76d02ef18639fd
166053,135392,18,5,3,0,76561199009468655,ztr,0,1,5e76d02ef18639fd
