number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1018,1270,3073,3847,6061,7301,6509,7829,Team Liquid,Flyquest,1,0,3,2,4000,4000,4450,4550,3350,3550,pistol,pistol,77935,8,Team Liquid,3,0,ac50fa2d86d7ec32
2,6509,7829,7789,9472,12702,15122,13150,15669,Team Liquid,Flyquest,2,0,3,2,18400,10550,20350,1000,17250,0,semi,eco,94243,8,Team Liquid,3,0,ac50fa2d86d7ec32
3,13150,15669,14430,17301,19188,23030,19636,23569,Team Liquid,Flyquest,3,0,3,2,19800,22550,22950,23100,3600,22100,full,full,95122,8,Team Liquid,3,0,ac50fa2d86d7ec32
4,19636,23569,20916,25478,23736,28888,24184,29422,Team Liquid,Flyquest,4,0,3,2,33650,15500,28000,6200,14300,5800,full,semi,68734,8,Team Liquid,3,0,ac50fa2d86d7ec32
5,24184,29422,25464,31157,30879,37487,31327,38016,Team Liquid,Flyquest,5,0,3,2,37100,27300,30950,26550,15250,25550,full,full,104220,7,Team Liquid,3,0,ac50fa2d86d7ec32
6,33349,40589,34629,42201,40162,48824,40610,49350,Team Liquid,Flyquest,6,0,3,2,41150,22650,31050,22900,22100,21900,full,full,106416,8,Team Liquid,3,0,ac50fa2d86d7ec32
7,40610,49350,41890,51206,44640,54603,45088,55179,Team Liquid,Flyquest,7,0,3,2,36600,18350,28000,10700,14900,9900,full,semi,67882,8,Team Liquid,3,0,ac50fa2d86d7ec32
8,45088,55179,46368,56896,55167,67188,55615,67726,Team Liquid,Flyquest,8,0,3,2,39450,25450,29200,25950,4600,24950,full,full,155186,7,Team Liquid,3,0,ac50fa2d86d7ec32
9,55615,67726,56895,69403,60702,73852,61150,74376,Team Liquid,Flyquest,9,0,3,2,54150,21500,30550,22700,19150,21100,full,full,79163,8,Team Liquid,3,0,ac50fa2d86d7ec32
10,63405,77090,64685,78630,69871,84743,70319,85263,Team Liquid,Flyquest,10,0,3,2,52550,18000,31050,18000,13800,17200,full,force-buy,98896,7,Team Liquid,3,0,ac50fa2d86d7ec32
11,70319,85263,71599,87048,74811,90954,75259,91495,Team Liquid,Flyquest,11,0,3,2,57850,22300,31350,22400,25950,21400,full,full,73542,8,Team Liquid,3,0,ac50fa2d86d7ec32
12,75259,91495,76539,93367,83801,101898,87289,105855,Team Liquid,Flyquest,12,0,3,2,49650,18800,32550,19600,22950,18600,full,force-buy,134432,7,Team Liquid,3,0,ac50fa2d86d7ec32
13,87289,105855,88985,108038,93915,113616,94363,114167,Team Liquid,Flyquest,12,1,2,3,4000,4000,4550,3850,3450,3450,pistol,pistol,100291,8,Flyquest,3,0,ac50fa2d86d7ec32
14,94363,114167,95643,115847,99500,120408,99500,120408,Team Liquid,Flyquest,13,1,2,3,19350,9150,9550,20800,9350,17950,force-buy,semi,80649,9,Team Liquid,2,0,ac50fa2d86d7ec32
