frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
8899,7310,1,2,3,0,76561197985565685," saffee",0,0,8e443d7bafc2ddba
15164,12203,2,3,3,0,76561198157388473,Lucaozy,0,0,8e443d7bafc2ddba
25457,20567,3,5,2,0,76561197976393269,kaze,0,1,8e443d7bafc2ddba
35542,28698,4,3,2,0,76561198013230247,Summer,0,0,8e443d7bafc2ddba
41833,33483,5,5,2,0,76561199016206318,L1haNg,0,0,8e443d7bafc2ddba
46762,37159,6,4,2,0,76561198352656104,ChildKing,0,0,8e443d7bafc2ddba
54368,42937,7,3,2,0,76561198045397601,SOMEBODY,0,1,8e443d7bafc2ddba
63302,49763,8,5,2,0,76561197976393269,kaze,0,0,8e443d7bafc2ddba
72897,57372,9,4,2,0,76561198013230247,Summer,0,2,8e443d7bafc2ddba
84608,66767,10,2,2,0,76561198013230247,Summer,0,0,8e443d7bafc2ddba
96240,75895,11,5,3,0,76561198010496342,exit,1,1,8e443d7bafc2ddba
108848,85940,12,3,3,0,76561198157388473,Lucaozy,0,0,8e443d7bafc2ddba
119308,94642,13,5,3,0,76561198352656104,ChildKing,0,0,8e443d7bafc2ddba
126257,99938,14,5,3,0,76561197976393269,kaze,0,0,8e443d7bafc2ddba
139615,110884,15,3,3,0,76561198352656104,ChildKing,0,0,8e443d7bafc2ddba
150897,119620,16,5,3,0,76561198352656104,ChildKing,0,0,8e443d7bafc2ddba
159438,126107,17,2,3,0,76561199016206318,L1haNg,0,0,8e443d7bafc2ddba
