frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
5859,4852,1,4,2,0,76561198098346710,aliStair,0,0,70edba2a4e5b79f8
14534,12059,2,3,2,0,76561197987212623,INS,0,0,70edba2a4e5b79f8
21782,18066,3,5,2,0,76561198052888143,Vexite,0,0,70edba2a4e5b79f8
28831,23718,4,2,3,0,76561197977105184,jks,0,1,70edba2a4e5b79f8
30393,25103,4,1,2,1,76561198052888143,Vexite,1,1,70edba2a4e5b79f8
39605,32676,5,5,3,0,76561197977105184,jks,0,0,70edba2a4e5b79f8
82447,68496,9,3,2,0,76561197987212623,INS,0,0,70edba2a4e5b79f8
94560,78347,10,4,2,0,76561198072321716,Liazz,0,0,70edba2a4e5b79f8
106402,88073,11,5,3,0,76561197977105184,jks,0,2,70edba2a4e5b79f8
120400,99433,12,3,2,0,76561198098346710,aliStair,0,0,70edba2a4e5b79f8
132197,109660,13,3,3,0,76561197987212623,INS,0,0,70edba2a4e5b79f8
139648,115906,14,4,3,0,76561197987212623,INS,0,0,70edba2a4e5b79f8
176496,146390,17,3,3,0,76561197987212623,INS,0,0,70edba2a4e5b79f8
183236,151787,18,3,3,0,76561198052888143,Vexite,0,1,70edba2a4e5b79f8
188828,156238,19,5,3,0,76561198052888143,Vexite,0,0,70edba2a4e5b79f8
200515,165946,20,3,2,0,76561198016255205,Twistzz,0,2,70edba2a4e5b79f8
200626,166045,20,1,3,1,76561198052888143,Vexite,1,1,70edba2a4e5b79f8
213174,176405,21,4,2,0,76561198134401925,YEKINDAR,0,0,70edba2a4e5b79f8
219198,181063,22,4,3,0,76561198072321716,Liazz,0,0,70edba2a4e5b79f8
