name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
n0rb3r7,76561198222442504,53,Virtus.Pro,20,4,10,13,65,2.000000,82.608696,82.043480,0.869565,0.434783,8.913043,5,-1,0,0,0,1,0,0,1887,353,205,5,6,10,5,7,3,0,0,0,0,2,6,10,5,7,2,0,3,2,0,0,5,4,1,1,0,1.464257,1.516645,CSGO-ftzUG-BHbCC-Hb9cY-9vpSa-RMQNN,3,0,9f9d1d033bdec9aa
phzy,76561198408199043,48,Wildcard,17,5,13,2,11,1.307692,65.217392,79.130432,0.739130,0.565217,2.260870,5,-1,0,0,0,2,0,0,1820,221,52,7,8,12,7,9,4,1,1,1,1,3,7,11,6,8,1,3,1,1,0,0,2,4,1,1,0,1.150062,1.300990,CSGO-CyT9P-DOn6w-zJBQh-o8SLm-3kYbD,2,0,9f9d1d033bdec9aa
Sonic,76561197975129851,22,Wildcard,9,5,16,5,55,0.562500,65.217392,46.565216,0.391304,0.695652,5.826087,0,-1,0,0,0,0,0,0,1071,246,134,3,4,8,3,5,3,0,0,0,0,0,4,8,3,5,1,3,1,4,0,1,5,2,0,0,0,0.675707,0.626285,CSGO-Y2OsJ-wVWtb-wRud9-RGWsE-vurBE,1,0,9f9d1d033bdec9aa
electroNic,76561198044045107,33,Virtus.Pro,10,13,15,2,20,0.666667,82.608696,70.652176,0.434783,0.652174,11.869565,2,-1,0,0,0,0,1,0,1625,344,273,6,7,11,6,8,3,0,0,0,0,3,7,11,6,8,2,5,2,5,0,4,8,1,0,0,0,0.975142,0.672950,CSGO-RTVk9-nUKLO-KoYBp-dQpdb-LbRVP,2,0,9f9d1d033bdec9aa
Jame,76561198036125584,36,Virtus.Pro,13,1,14,4,30,0.928571,65.217392,40.826088,0.565217,0.608696,2.913043,0,-1,0,0,0,2,0,0,939,122,67,3,4,8,3,5,3,0,0,0,0,0,4,8,3,5,3,2,3,4,0,0,7,3,0,0,0,0.836674,0.867927,CSGO-rLYmC-Gep2i-hh73s-WHidf-OnMHA,1,0,9f9d1d033bdec9aa
fame,76561198080114546,68,Virtus.Pro,24,6,14,12,50,1.714286,82.608696,97.043480,1.043478,0.608696,4.347826,5,-1,0,0,0,5,0,0,2232,369,100,6,7,11,6,8,4,1,1,1,1,2,6,10,5,7,2,3,6,2,0,0,6,4,2,1,0,1.578561,1.595374,CSGO-vjGru-yOv3D-iovxr-ZXBEY-CcfiK,4,0,9f9d1d033bdec9aa
FL1T,76561197995817501,37,Virtus.Pro,14,6,12,6,42,1.166667,82.608696,72.434784,0.608696,0.521739,14.434783,1,-1,0,0,0,0,2,0,1666,289,332,5,6,10,5,7,4,1,1,1,1,1,5,9,4,6,2,2,0,3,0,1,8,3,0,0,0,1.170354,0.975370,CSGO-hKGRz-ROZZs-8mjye-ZeinM-JyLXL,0,0,9f9d1d033bdec9aa
JBa,76561198184153575,30,Wildcard,11,2,14,6,54,0.785714,69.565216,41.130436,0.478261,0.608696,4.304348,1,-1,0,0,0,2,0,0,946,193,99,11,12,16,11,13,3,0,0,0,0,8,12,16,11,13,3,2,4,2,0,1,7,2,0,0,0,0.798559,0.770055,CSGO-qSzCs-BRruj-UEKYE-zTwVW-NoRBD,0,0,9f9d1d033bdec9aa
stanislaw,76561197981849043,34,Wildcard,11,10,19,8,72,0.578947,82.608696,79.000000,0.478261,0.826087,11.869565,1,-1,0,0,0,1,1,0,1817,398,273,3,4,8,3,5,3,0,0,0,0,0,4,8,3,5,4,3,2,5,0,0,7,2,0,0,0,0.933763,0.592261,CSGO-TyYEU-37jU2-CqjwY-LjfEp-kqpJN,3,0,9f9d1d033bdec9aa
susp,76561198342718168,43,Wildcard,17,5,19,10,58,0.894737,60.869564,85.565216,0.739130,0.826087,4.043478,3,-1,0,0,0,2,0,0,1968,327,93,4,5,9,4,6,3,0,0,0,0,1,5,9,4,6,3,0,4,4,0,0,5,4,0,1,0,0.999897,1.011977,CSGO-hWkNJ-CWztP-sOthn-o4UbP-6sWPA,4,0,9f9d1d033bdec9aa
