name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
Vexite,76561198052888143,58,Flyquest,20,14,18,13,65,1.111111,76.666664,87.000000,0.666667,0.600000,2.900000,5,-1,0,0,0,1,1,0,2610,473,87,11,14,11,12,9,5,6,3,2,2,6,8,8,10,7,1,5,4,6,0,2,5,1,3,1,0,1.202490,1.193505,CSGO-Yd2eM-z9qfp-YsKFG-aOmUH-vcj5P,0,0,20785e8de8eb6acc
dexter,76561198061801241,28,Flyquest,11,5,27,6,54,0.407407,50.000000,58.666668,0.366667,0.900000,4.300000,1,-1,0,0,0,0,0,0,1760,312,129,6,9,6,7,4,3,4,1,0,0,3,5,5,7,4,4,4,2,4,0,0,8,2,0,0,0,0.468099,0.436472,CSGO-6Kzze-S5sfc-ThAvk-qsONh-TsKjC,3,0,20785e8de8eb6acc
" lux",76561198074017668,33,paiN Gaming,12,12,20,3,25,0.600000,76.666664,66.366669,0.400000,0.666667,14.766666,1,-1,0,0,0,0,0,0,1991,350,443,8,11,8,9,6,3,4,1,0,0,5,7,7,9,6,3,3,1,6,0,1,6,3,0,0,0,0.863805,0.664822,CSGO-xPVXN-4vAuq-HNmWV-Awctc-pL3ED,4,0,20785e8de8eb6acc
biguzera,76561198015308884,53,paiN Gaming,20,9,20,8,40,1.000000,76.666664,69.199997,0.666667,0.666667,11.566667,4,-1,0,0,0,1,2,0,2076,384,347,8,11,8,9,6,4,5,2,1,1,4,6,6,8,5,4,3,2,2,0,1,14,3,0,0,0,1.093399,0.887621,CSGO-JFXkn-oP7Si-Pteyp-st9Jh-EGnfO,1,0,20785e8de8eb6acc
Liazz,76561198072321716,48,Flyquest,16,5,19,8,50,0.842105,70.000000,64.866669,0.533333,0.633333,5.100000,2,-1,0,0,0,3,1,0,1946,359,153,12,15,12,13,10,5,6,3,2,2,7,9,9,11,8,3,4,5,3,0,0,10,3,0,0,0,0.920101,0.803483,CSGO-3xiMr-jCmZO-iFx3d-4PtTr-8t8rN,4,0,20785e8de8eb6acc
snow,76561198377335846,54,paiN Gaming,20,4,19,12,60,1.052632,73.333336,65.400002,0.666667,0.633333,5.466667,4,-1,0,0,0,3,0,0,1962,440,164,7,10,7,8,5,3,4,1,0,0,4,6,6,8,5,3,3,4,3,0,0,12,4,0,0,0,1.058065,0.934218,CSGO-a7v6E-GC3GN-JfUQj-KqSLV-7T8SA,3,0,20785e8de8eb6acc
INS,76561197987212623,47,Flyquest,18,6,21,8,44,0.857143,70.000000,67.400002,0.600000,0.700000,6.266667,2,-1,0,0,0,1,0,0,2022,435,188,9,12,9,10,7,4,5,2,1,1,5,7,7,9,6,4,3,6,8,0,1,12,1,0,1,0,0.953624,0.882002,CSGO-3xiMr-jCmZO-iFx3d-4PtTr-8t8rN,2,0,20785e8de8eb6acc
kauez,76561198385657675,69,paiN Gaming,29,7,18,17,58,1.611111,80.000000,95.566666,0.966667,0.600000,3.166667,4,-1,0,0,0,1,0,0,2867,382,95,9,12,9,10,7,3,4,1,0,0,6,8,8,10,7,3,2,3,2,0,1,9,5,2,1,0,1.490292,1.463490,CSGO-pNXSt-LOjBc-9XfWf-ccwm2-JTOpP,0,0,20785e8de8eb6acc
nqz,76561198350342505,64,paiN Gaming,24,7,13,7,29,1.846154,86.666664,77.099998,0.800000,0.433333,1.333333,3,-1,0,0,0,2,0,0,2313,243,40,12,15,12,13,10,5,6,3,2,2,7,9,9,11,8,4,2,4,4,0,1,8,5,2,0,0,1.424626,1.344536,CSGO-n9ZRA-FfETw-GFSp5-epDPa-pbywQ,2,0,20785e8de8eb6acc
aliStair,76561198098346710,59,Flyquest,24,6,21,7,29,1.142857,83.333328,75.000000,0.800000,0.700000,3.900000,4,-1,0,0,0,2,0,0,2250,264,117,10,13,10,11,8,3,4,1,0,0,7,9,9,11,8,1,1,7,5,0,0,10,4,2,0,0,1.248145,1.107107,CSGO-SmiNS-kqmvz-wpZB2-7k5qR-MpW5F,1,0,20785e8de8eb6acc
