frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
9390,7504,1,3,2,0,76561198800253526,jambo,0,0,bda50bc0b7dcc8f7
17527,14191,2,5,2,0,76561198132026180,fEAR,0,0,bda50bc0b7dcc8f7
27071,21877,3,3,2,0,76561198800253526,jambo,0,1,bda50bc0b7dcc8f7
35759,28483,4,4,2,0,76561198800253526,jambo,0,0,bda50bc0b7dcc8f7
45303,36149,5,5,2,0,76561198132026180,fEAR,0,0,bda50bc0b7dcc8f7
58033,46481,6,5,2,0,76561198964042711,s-chilla,0,0,bda50bc0b7dcc8f7
67908,54392,7,3,3,0,76561198170631091,Krimbo,1,0,bda50bc0b7dcc8f7
89475,71873,9,3,3,0,76561197980122997,syrsoN,1,0,bda50bc0b7dcc8f7
102616,82611,10,2,2,0,76561198132026180,fEAR,0,0,bda50bc0b7dcc8f7
117317,94850,11,2,2,0,76561199121088563,zeRRoFIX,0,0,bda50bc0b7dcc8f7
127530,103199,12,2,2,0,76561198800253526,jambo,0,0,bda50bc0b7dcc8f7
138756,112810,13,2,3,0,76561198132026180,fEAR,0,0,bda50bc0b7dcc8f7
145433,118165,14,2,2,0,76561197961491680,tabseN,0,0,bda50bc0b7dcc8f7
153698,124910,15,4,2,0,76561198078771373,JDC,1,0,bda50bc0b7dcc8f7
163153,132785,16,5,2,0,76561198170631091,Krimbo,0,1,bda50bc0b7dcc8f7
170735,138861,17,4,2,0,76561197961491680,tabseN,0,0,bda50bc0b7dcc8f7
178967,145337,18,4,3,0,76561198446445284,jackasmo,1,1,bda50bc0b7dcc8f7
190627,154703,19,5,2,0,76561197980122997,syrsoN,0,1,bda50bc0b7dcc8f7
197512,160185,20,4,2,0,76561198170631091,Krimbo,0,0,bda50bc0b7dcc8f7
205292,166498,21,4,3,0,76561199121088563,zeRRoFIX,1,0,bda50bc0b7dcc8f7
213638,173250,22,3,3,0,76561199121088563,zeRRoFIX,0,0,bda50bc0b7dcc8f7
