frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
8700,7280,1,3,3,0,76561198164970560,yuurih,0,1,2624ce5e4e994f2
25220,20828,2,5,3,0,76561198164970560,yuurih,0,0,2624ce5e4e994f2
34577,28085,3,4,3,0,76561197960690195,FalleN,1,0,2624ce5e4e994f2
51859,41926,5,4,3,0,76561198058500492,卡神 （你根本拼不过卡斯瑞托）,1,0,2624ce5e4e994f2
77274,62581,7,4,3,0,76561198118646644,skullz,0,1,2624ce5e4e994f2
90257,73013,8,4,2,0,76561198365118288,try,0,3,2624ce5e4e994f2
90865,73539,8,1,3,1,76561197960690195,FalleN,1,1,2624ce5e4e994f2
107958,87315,10,5,2,0,76561198365118288,try,0,0,2624ce5e4e994f2
131564,105947,12,2,2,0,76561198365118288,try,0,0,2624ce5e4e994f2
145894,118129,13,2,3,1,76561197996370184,VINI,1,2,2624ce5e4e994f2
146520,118694,13,1,2,0,76561197960690195,FalleN,0,0,2624ce5e4e994f2
158161,128469,14,3,2,0,76561198058500492,卡神 （你根本拼不过卡斯瑞托）,0,0,2624ce5e4e994f2
166055,134753,15,2,3,0,76561197996370184,VINI,0,0,2624ce5e4e994f2
175408,142188,16,5,3,0,76561198307171910,decenty,1,2,2624ce5e4e994f2
188446,153238,17,3,3,0,76561197996370184,VINI,0,0,2624ce5e4e994f2
240776,195832,21,3,3,0,76561198365118288,try,0,0,2624ce5e4e994f2
251301,204348,22,2,3,0,76561198365118288,try,0,0,2624ce5e4e994f2
262782,213762,23,3,3,0,76561197983031494," felps",0,0,2624ce5e4e994f2
272672,221768,24,3,3,0,76561198365118288,try,0,1,2624ce5e4e994f2
