name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
n0rb3r7,76561198222442504,39,Virtus.Pro,11,8,5,7,63,2.200000,100.000000,86.000000,0.647059,0.294118,4.705883,2,-1,0,0,0,2,0,0,1462,203,80,1,2,2,5,6,1,0,0,0,0,0,2,2,5,6,0,1,1,3,0,1,3,4,0,0,0,1.516071,1.254408,CSGO-ftzUG-BHbCC-Hb9cY-9vpSa-RMQNN,3,0,a23f3bd65607a01d
Jame,76561198036125584,39,Virtus.Pro,12,7,6,4,33,2.000000,94.117645,65.588234,0.705882,0.352941,0.000000,4,-1,0,0,0,2,1,0,1115,66,0,3,4,4,7,8,1,0,0,0,0,2,4,4,7,8,1,0,2,1,0,0,7,1,1,0,0,1.421448,1.255446,CSGO-rLYmC-Gep2i-hh73s-WHidf-OnMHA,0,0,a23f3bd65607a01d
ChildKing,76561198352656104,20,Rare Atom,9,0,14,4,44,0.642857,47.058823,60.411766,0.529412,0.823529,3.588235,2,-1,0,0,0,0,0,0,1027,181,61,2,3,3,6,7,1,0,0,0,0,1,3,3,6,7,1,1,1,2,0,0,5,2,0,0,0,0.617026,0.654891,CSGO-9Xqnn-EfrJy-eq2pc-M8Yxa-zqLDR,3,0,a23f3bd65607a01d
L1haNg,76561199016206318,15,Rare Atom,5,4,15,5,100,0.333333,52.941177,53.647060,0.294118,0.882353,5.117647,1,-1,0,0,0,1,0,0,912,290,87,3,4,4,7,8,1,0,0,0,0,2,4,4,7,8,1,4,2,3,0,0,3,1,0,0,0,0.427041,0.376073,CSGO-D6uLs-MxDwh-9UHEE-htKj2-MUVaK,4,0,a23f3bd65607a01d
electroNic,76561198044045107,39,Virtus.Pro,15,4,9,6,40,1.666667,94.117645,96.882355,0.882353,0.529412,5.647059,2,-1,0,0,0,1,1,0,1647,155,96,2,3,3,6,7,1,0,0,0,0,1,3,3,6,7,4,3,1,3,0,2,7,2,0,1,0,1.562497,1.395045,CSGO-RTVk9-nUKLO-KoYBp-dQpdb-LbRVP,2,0,a23f3bd65607a01d
fame,76561198080114546,52,Virtus.Pro,20,1,8,9,45,2.500000,82.352943,111.823532,1.176471,0.470588,7.058824,4,-1,0,0,0,4,0,0,1901,232,120,1,2,2,5,6,1,0,0,0,0,0,2,2,5,6,3,3,2,4,0,1,3,5,1,1,0,1.792409,1.893616,CSGO-vjGru-yOv3D-iovxr-ZXBEY-CcfiK,1,0,a23f3bd65607a01d
kaze,76561197976393269,17,Rare Atom,4,2,12,0,0,0.333333,47.058823,36.764706,0.235294,0.705882,0.588235,1,-1,0,0,0,1,2,0,625,67,10,5,6,6,9,10,1,0,0,0,0,4,6,6,9,10,1,0,1,0,0,0,2,1,0,0,0,0.361553,0.471254,CSGO-2w3SK-HasGr-BYazP-JL2Sv-o8veM,0,0,a23f3bd65607a01d
FL1T,76561197995817501,28,Virtus.Pro,9,5,8,4,44,1.125000,70.588234,64.058823,0.529412,0.470588,3.529412,1,-1,0,0,0,0,1,0,1089,181,60,2,3,3,6,7,2,1,1,1,1,0,2,2,5,6,1,1,4,1,0,0,2,2,1,0,0,1.017845,1.045909,CSGO-AkPyt-nmLaD-WGLRH-Nn8QV-OSc3K,4,0,a23f3bd65607a01d
SOMEBODY,76561198045397601,30,Rare Atom,12,2,14,5,41,0.857143,70.588234,66.176468,0.705882,0.823529,0.000000,0,-1,0,0,0,1,0,0,1125,174,0,4,5,5,8,9,1,0,0,0,0,3,5,5,8,9,4,0,0,1,0,0,8,2,0,0,0,0.971488,0.802332,CSGO-iY8Dh-QNyK5-ddUkZ-zG3td-LbRVP,2,0,a23f3bd65607a01d
Summer,76561198013230247,14,Rare Atom,6,0,12,3,50,0.500000,41.176472,50.941177,0.352941,0.705882,4.058824,0,-1,0,0,0,0,0,0,866,185,69,3,4,4,7,8,1,0,0,0,0,2,4,4,7,8,1,4,2,0,0,0,6,0,0,0,0,0.453943,0.535426,CSGO-bcULp-RsYAP-avqph-EdwuZ-A7QBD,1,0,a23f3bd65607a01d
