name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
Lucaozy,76561198157388473,40,MIBR,14,5,7,8,57,2.000000,88.888893,81.833336,0.777778,0.388889,4.388889,3,-1,0,0,0,1,2,0,1473,255,79,6,8,7,9,5,3,2,2,1,1,3,6,5,8,4,0,1,3,1,0,0,5,3,1,0,0,1.464899,1.342983,CSGO-EvvTA-D6U88-mXTHk-acm3G-bkMHA,4,0,bdbf28b424a76bf1
INS,76561197987212623,33,Flyquest,14,4,14,7,50,1.000000,77.777779,94.000000,0.777778,0.777778,11.388889,1,-1,0,0,0,0,0,0,1692,286,205,4,6,5,7,3,2,1,1,0,0,2,5,4,7,3,3,3,3,5,0,0,7,2,1,0,0,1.209948,0.992704,CSGO-3xiMr-jCmZO-iFx3d-4PtTr-8t8rN,2,0,bdbf28b424a76bf1
Vexite,76561198052888143,25,Flyquest,11,3,16,7,63,0.687500,61.111111,68.222221,0.611111,0.888889,5.000000,0,-1,0,0,0,0,0,0,1228,184,90,6,8,7,9,5,2,1,1,0,0,4,7,6,9,5,0,2,6,2,0,1,5,3,0,0,0,0.796991,0.698131,CSGO-Yd2eM-z9qfp-YsKFG-aOmUH-vcj5P,0,0,bdbf28b424a76bf1
dexter,76561198061801241,16,Flyquest,4,2,16,4,100,0.250000,33.333336,33.888889,0.222222,0.888889,8.944445,1,-1,0,0,0,2,0,0,610,125,161,5,7,6,8,4,2,1,1,0,0,3,6,5,8,4,1,6,2,3,0,1,2,1,0,0,0,0.142681,0.308764,CSGO-6Kzze-S5sfc-ThAvk-qsONh-TsKjC,3,0,bdbf28b424a76bf1
Liazz,76561198072321716,32,Flyquest,12,6,15,3,25,0.800000,66.666672,60.166668,0.666667,0.833333,6.277778,2,-1,0,0,0,1,0,0,1083,179,113,6,8,7,9,5,3,2,2,1,1,3,6,5,8,4,0,1,4,6,0,0,6,0,2,0,0,0.905997,0.886661,CSGO-3xiMr-jCmZO-iFx3d-4PtTr-8t8rN,4,0,bdbf28b424a76bf1
" saffee",76561197985565685,45,MIBR,18,4,12,5,27,1.500000,72.222221,91.055557,1.000000,0.666667,2.888889,4,-1,0,0,0,2,0,0,1639,133,52,3,5,4,6,2,2,1,1,0,0,1,4,3,6,2,5,2,1,3,0,0,3,3,3,0,0,1.411256,1.494822,CSGO-niyeb-yLFrz-dNQCR-vmkVv-4jTiA,3,0,bdbf28b424a76bf1
drop,76561198388056582,39,MIBR,14,6,9,8,57,1.555556,83.333328,81.555557,0.777778,0.500000,6.666667,2,-1,0,0,0,2,1,0,1468,266,120,4,6,5,7,3,2,1,1,0,0,2,5,4,7,3,1,1,2,1,0,1,7,2,1,0,0,1.369778,1.219885,CSGO-tYYFx-vcS8N-tf5GD-9Ty9j-mRFuA,1,0,bdbf28b424a76bf1
aliStair,76561198098346710,22,Flyquest,5,5,15,4,80,0.333333,66.666672,40.277779,0.277778,0.833333,0.166667,1,-1,0,0,0,3,1,0,725,94,3,8,10,9,11,7,3,2,2,1,1,5,8,7,10,6,1,1,1,5,0,1,5,0,0,0,0,0.500687,0.368391,CSGO-SmiNS-kqmvz-wpZB2-7k5qR-MpW5F,1,0,bdbf28b424a76bf1
exit,76561198010496342,38,MIBR,15,5,8,9,60,1.875000,94.444443,100.388885,0.833333,0.444444,10.166667,1,-1,0,0,0,0,0,0,1807,306,183,5,7,6,8,4,3,2,2,1,1,2,5,4,7,3,4,0,2,1,0,0,3,6,0,0,0,1.583246,1.343964,CSGO-niyeb-yLFrz-dNQCR-vmkVv-4jTiA,2,0,bdbf28b424a76bf1
insani,76561198061423730,38,MIBR,15,5,10,8,53,1.500000,77.777779,100.111115,0.833333,0.555556,7.666667,3,-1,0,0,0,1,0,0,1802,226,138,3,5,4,6,2,2,1,1,0,0,1,4,3,6,2,3,1,2,4,0,0,6,3,1,0,0,1.401479,1.253091,CSGO-GsnzG-rBZDa-ry2xe-zrqZs-qKwLA,0,0,bdbf28b424a76bf1
