number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1018,1236,2712,3569,5489,6836,5937,7409,Virtus.Pro,Wildcard,1,0,3,2,4000,4000,4250,4800,3550,3400,pistol,pistol,70603,8,Virtus.Pro,3,0,af91fb9f7eb80cc4
2,5937,7409,7217,9278,13081,16337,13529,16911,Virtus.Pro,Wildcard,1,1,3,2,18200,10100,21300,9800,17150,9800,semi,force-buy,112562,1,Wildcard,2,0,af91fb9f7eb80cc4
3,13529,16911,14809,18628,21871,26937,22319,27474,Virtus.Pro,Wildcard,1,2,3,2,8950,18700,20250,21750,7550,13350,force-buy,full,126405,1,Wildcard,2,0,af91fb9f7eb80cc4
4,22319,27474,23599,29298,33298,40740,33746,41277,Virtus.Pro,Wildcard,1,3,3,2,11500,24650,11450,24650,1700,9650,semi,full,167254,1,Wildcard,2,0,af91fb9f7eb80cc4
5,36234,44557,37514,46263,41415,51099,41863,51623,Virtus.Pro,Wildcard,2,3,3,2,22100,33700,26000,26200,17950,10250,full,full,82480,7,Virtus.Pro,3,0,af91fb9f7eb80cc4
6,41863,51623,43143,53459,49668,61330,50116,61857,Virtus.Pro,Wildcard,2,4,3,2,23250,34350,29500,27250,15000,26250,full,full,122383,9,Wildcard,2,0,af91fb9f7eb80cc4
7,53226,66009,54506,67761,58891,73058,59339,73584,Virtus.Pro,Wildcard,3,4,3,2,18550,26150,19500,27450,18200,20700,force-buy,full,88872,7,Virtus.Pro,3,0,af91fb9f7eb80cc4
8,59339,73584,60619,75621,69309,86016,69757,86555,Virtus.Pro,Wildcard,3,5,3,2,19650,16950,23300,16600,16700,16200,full,force-buy,156739,1,Wildcard,2,0,af91fb9f7eb80cc4
9,69757,86555,71037,88347,75988,94311,76436,94889,Virtus.Pro,Wildcard,3,6,3,2,11750,19750,19500,25500,11050,16400,force-buy,full,97785,1,Wildcard,2,0,af91fb9f7eb80cc4
10,76436,94889,77716,96653,86003,106498,86451,107034,Virtus.Pro,Wildcard,3,7,3,2,10600,22050,9400,26200,800,13200,semi,full,146363,1,Wildcard,2,0,af91fb9f7eb80cc4
11,86451,107034,87731,108880,97372,120298,97820,120820,Virtus.Pro,Wildcard,3,8,3,2,22700,27550,24800,25900,19900,18350,full,full,167229,1,Wildcard,2,0,af91fb9f7eb80cc4
12,97820,120820,99100,122682,105772,130822,109260,134739,Virtus.Pro,Wildcard,3,9,3,2,18400,28200,23600,25300,17200,24300,full,full,126102,9,Wildcard,2,0,af91fb9f7eb80cc4
13,109260,134739,110956,137091,116319,143271,116767,143815,Virtus.Pro,Wildcard,3,10,2,3,4000,4000,4750,4250,3350,3250,pistol,pistol,107569,8,Wildcard,3,0,af91fb9f7eb80cc4
14,116767,143815,118047,145635,121984,150430,122432,150949,Virtus.Pro,Wildcard,4,10,2,3,10150,18500,10050,20450,10050,17150,force-buy,semi,83400,9,Virtus.Pro,2,0,af91fb9f7eb80cc4
15,124756,154122,126036,155939,134316,165656,134764,166199,Virtus.Pro,Wildcard,5,10,2,3,18150,10150,20600,10050,15200,9750,full,force-buy,145418,9,Virtus.Pro,2,0,af91fb9f7eb80cc4
16,134764,166199,136044,168039,139786,172582,140234,173150,Virtus.Pro,Wildcard,6,10,2,3,22200,10800,22050,2600,14050,1800,full,eco,80475,9,Virtus.Pro,2,0,af91fb9f7eb80cc4
17,140234,173150,141514,175151,150475,185950,150923,186490,Virtus.Pro,Wildcard,6,11,2,3,26200,20800,23250,20200,3300,19500,full,force-buy,161379,7,Wildcard,3,0,af91fb9f7eb80cc4
18,150923,186490,152203,188503,157324,194799,157772,195328,Virtus.Pro,Wildcard,6,12,2,3,34100,21500,27050,25900,26050,17200,full,full,104757,7,Wildcard,3,0,af91fb9f7eb80cc4
19,157772,195328,159052,197159,165032,204378,165480,204914,Virtus.Pro,Wildcard,7,12,2,3,21850,23300,24750,25850,18000,20900,full,full,114100,9,Virtus.Pro,2,0,af91fb9f7eb80cc4
20,165480,204914,166760,206815,168775,209296,168775,209296,Virtus.Pro,Wildcard,7,13,2,3,17300,18700,27750,10150,11900,9050,full,force-buy,55247,8,Wildcard,3,0,af91fb9f7eb80cc4
