frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
9914,8432,1,4,3,0,76561198377335846,snow,1,0,7ea47b398b9a223d
27335,22744,3,3,3,0,76561198385657675,kauez,1,0,7ea47b398b9a223d
40400,33619,4,3,2,0,76561197996370184,VINI,0,0,7ea47b398b9a223d
52053,43216,5,3,3,0,76561198377335846,snow,1,0,7ea47b398b9a223d
66799,55354,6,5,2,0,76561198365118288,try,0,0,7ea47b398b9a223d
76876,63485,7,3,2,0,76561198365118288,try,0,0,7ea47b398b9a223d
83405,68856,8,3,2,0,76561198800209567,noway,0,0,7ea47b398b9a223d
98382,80996,9,2,3,1,76561198385657675,kauez,1,2,7ea47b398b9a223d
99024,81564,9,1,2,0,76561198365118288,try,0,0,7ea47b398b9a223d
107260,88297,10,3,2,0,76561198307171910,decenty,0,0,7ea47b398b9a223d
126639,103997,12,4,2,0,76561198365118288,try,0,0,7ea47b398b9a223d
140852,116269,13,2,2,1,76561198074017668," lux",1,2,7ea47b398b9a223d
140888,116303,13,1,3,0,76561198800209567,noway,0,0,7ea47b398b9a223d
160262,132323,15,2,3,0,76561197996370184,VINI,0,0,7ea47b398b9a223d
172137,141940,16,3,2,0,76561198015308884,biguzera,0,0,7ea47b398b9a223d
182088,149905,17,2,2,1,76561198385657675,kauez,1,2,7ea47b398b9a223d
182126,149938,17,1,3,0,76561197996370184,VINI,0,0,7ea47b398b9a223d
187835,154497,18,3,3,0,76561198365118288,try,0,1,7ea47b398b9a223d
