number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1018,1287,2712,3385,5112,6128,5560,6652,Complexity Gaming,BIG,1,0,3,2,4000,4000,4000,4200,3400,3400,pistol,pistol,61711,8,Complexity Gaming,3,0,f122d60f045acaa6
2,5560,6652,6840,8433,8949,10917,9397,11471,Complexity Gaming,BIG,2,0,3,2,18350,10400,20700,1000,18000,0,semi,eco,54369,8,Complexity Gaming,3,0,f122d60f045acaa6
3,9397,11471,10677,13364,17764,21746,18212,22278,Complexity Gaming,BIG,2,1,3,2,18100,22400,25800,23000,6700,22000,full,full,130983,9,BIG,2,0,f122d60f045acaa6
4,18212,22278,19492,24264,28432,34699,28880,35235,Complexity Gaming,BIG,2,2,3,2,19300,18450,20050,23700,19050,14700,force-buy,full,158340,1,BIG,2,0,f122d60f045acaa6
5,28880,35235,30160,37046,36466,44528,36914,45060,Complexity Gaming,BIG,2,3,3,2,10350,22750,5050,24900,500,12600,semi,full,118465,1,BIG,2,0,f122d60f045acaa6
6,36914,45060,38194,46888,46697,57000,47145,57531,Complexity Gaming,BIG,3,3,3,2,21850,28550,24450,25300,19900,4900,full,full,152208,7,Complexity Gaming,3,0,f122d60f045acaa6
7,47145,57531,48425,59536,55785,68200,56233,68714,Complexity Gaming,BIG,4,3,3,2,21250,34550,27650,26750,15650,26050,full,full,136006,12,Complexity Gaming,3,0,f122d60f045acaa6
8,59385,72936,60665,74631,66532,81710,66980,82234,Complexity Gaming,BIG,5,3,3,2,23050,16800,28000,23750,19000,16200,full,full,111848,8,Complexity Gaming,3,0,f122d60f045acaa6
9,66980,82234,68260,84002,73591,90318,74039,90849,Complexity Gaming,BIG,6,3,3,2,21600,13300,29650,3000,19350,2800,full,eco,103053,8,Complexity Gaming,3,0,f122d60f045acaa6
10,76341,93881,77621,95606,82651,101616,83099,102135,Complexity Gaming,BIG,7,3,3,2,20000,25900,28700,26000,16550,25200,full,full,98604,8,Complexity Gaming,3,0,f122d60f045acaa6
11,83099,102135,84379,104057,86724,106911,87172,107454,Complexity Gaming,BIG,8,3,3,2,20800,18400,29500,9000,17350,8400,full,semi,60883,8,Complexity Gaming,3,0,f122d60f045acaa6
12,87172,107454,88452,109336,95537,117836,99025,121755,Complexity Gaming,BIG,9,3,3,2,21200,27000,32050,26850,12400,26050,full,full,132347,7,Complexity Gaming,3,0,f122d60f045acaa6
13,99025,121755,100721,123963,105713,129669,106161,130197,Complexity Gaming,BIG,10,3,2,3,4000,4000,4400,4000,3400,3400,pistol,pistol,100885,9,Complexity Gaming,2,0,f122d60f045acaa6
14,106161,130197,107441,131988,110436,135646,110884,136193,Complexity Gaming,BIG,11,3,2,3,18650,11000,20200,1200,18050,200,full,eco,69462,9,Complexity Gaming,2,0,f122d60f045acaa6
15,110884,136193,112164,138025,119810,147110,120258,147629,Complexity Gaming,BIG,11,4,2,3,18950,23400,24300,24000,11900,23000,full,full,139167,7,BIG,3,0,f122d60f045acaa6
16,120258,147629,121538,149636,128701,158085,129149,158612,Complexity Gaming,BIG,12,4,2,3,18250,19700,20050,25450,17950,16900,full,full,133290,9,Complexity Gaming,2,0,f122d60f045acaa6
17,131623,161813,132903,163475,138413,169936,138861,170479,Complexity Gaming,BIG,12,5,2,3,18350,12600,25200,14000,9100,12400,full,force-buy,103550,8,BIG,3,0,f122d60f045acaa6
18,138861,170479,140141,172400,148785,182521,148785,182521,Complexity Gaming,BIG,13,5,2,3,18200,11100,17300,27100,16700,15650,force-buy,full,153508,9,Complexity Gaming,2,0,f122d60f045acaa6
